subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3VAT1,p1,1,consonants-av,none,1,1,3000,0,0,2,6,1,1,0,9406,<timeout>,1,12157,2746,<timeout>,1,12163,2752
3VAT1,p1,2,consonants-av,none,1,1,3000,0,0,6,1,1,1,0,12429,<timeout>,1,15181,2747,<timeout>,1,15186,2752
3VAT1,p1,3,consonants-av,none,1,1,3000,1,1,6,1,1,1,0,15455,<lshift>,1,16440,980,<timeout>,0,18206,2746
3VAT1,p1,4,consonants-av,none,1,1,3000,1,1,6,1,1,1,0,18472,<lshift>,1,19566,1089,<timeout>,0,21224,2747
3VAT1,p1,5,consonants-av,none,1,1,3000,1,0,6,6,1,1,0,21491,<lshift>,1,22323,827,<timeout>,1,24242,2746
3VAT1,p1,6,consonants-av,none,1,1,3000,0,0,2,1,1,1,0,24512,<timeout>,1,27264,2746,<timeout>,1,27269,2751
3VAT1,p1,7,consonants-av,none,1,1,3000,0,0,4,8,1,1,0,27537,<timeout>,1,30290,2747,<timeout>,1,30296,2753
3VAT1,p1,8,consonants-av,none,1,1,3000,1,0,4,2,1,1,0,30564,<lshift>,1,31433,863,<timeout>,1,33316,2746
3VAT1,p1,9,consonants-av,none,1,1,3000,0,0,6,3,1,1,0,33585,<timeout>,1,36338,2748,<timeout>,1,36344,2754
3VAT1,p1,10,consonants-av,none,1,1,3000,0,1,2,3,1,1,0,36611,<timeout>,1,39363,2747,<timeout>,0,39368,2752
3VAT1,p1,11,consonants-av,none,1,1,3000,0,1,1,3,1,1,0,39635,<timeout>,1,42387,2746,<timeout>,0,42392,2751
3VAT1,p2,1,consonants-av,none,1,2,3000,0,0,5,6,1,1,0,47994,<timeout>,1,50747,2748,<timeout>,1,50752,2753
3VAT1,p2,2,consonants-av,none,1,2,3000,0,0,7,1,1,1,0,51019,<timeout>,1,53772,2749,<timeout>,1,53777,2754
3VAT1,p2,3,consonants-av,none,1,2,3000,0,0,4,5,1,1,0,54043,<timeout>,1,56795,2747,<timeout>,1,56800,2752
