subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
2VAT3,p1,1,consonants-av,none,1,1,3000,0,0,4,3,1,1,0,13247,<timeout>,1,15999,2747,<timeout>,1,16005,2753
2VAT3,p1,2,consonants-av,none,1,1,3000,1,1,4,3,1,1,0,16272,<lshift>,1,16821,544,<timeout>,0,19024,2747
2VAT3,p1,3,consonants-av,none,1,1,3000,0,0,5,2,1,1,0,19295,<timeout>,1,22047,2747,<timeout>,1,22052,2752
2VAT3,p1,4,consonants-av,none,1,1,3000,0,0,7,7,1,1,0,22322,<timeout>,1,25076,2749,<timeout>,1,25080,2753
2VAT3,p1,5,consonants-av,none,1,1,3000,1,0,7,3,1,1,0,25344,<lshift>,1,26222,872,<timeout>,1,28096,2746
2VAT3,p1,6,consonants-av,none,1,1,3000,1,0,7,4,1,1,0,28366,<lshift>,1,28999,628,<timeout>,1,31118,2747
2VAT3,p1,7,consonants-av,none,1,1,3000,0,1,8,4,1,1,0,31382,<timeout>,1,34134,2748,<timeout>,0,34140,2754
2VAT3,p1,8,consonants-av,none,1,1,3000,0,0,2,5,1,1,0,34408,<timeout>,1,37159,2745,<timeout>,1,37164,2750
2VAT3,p1,9,consonants-av,none,1,1,3000,0,0,7,4,1,1,0,37432,<timeout>,1,40185,2748,<timeout>,1,40189,2752
2VAT3,p1,10,consonants-av,none,1,1,3000,0,1,1,4,1,1,0,40458,<timeout>,1,43209,2746,<timeout>,0,43215,2752
2VAT3,p1,11,consonants-av,none,1,1,3000,1,1,1,4,1,1,0,43483,<lshift>,1,43943,454,<timeout>,0,46236,2747
2VAT3,p2,1,consonants-av,none,1,2,3000,0,0,2,3,1,1,0,55599,<timeout>,1,58351,2747,<timeout>,1,58356,2752
2VAT3,p2,2,consonants-av,none,1,2,3000,0,0,1,5,1,1,0,58623,<timeout>,1,61375,2747,<timeout>,1,61380,2752
2VAT3,p2,3,consonants-av,none,1,2,3000,0,1,5,3,1,1,0,61647,<timeout>,1,64399,2747,<timeout>,0,64405,2753
2VAT3,p2,4,consonants-av,none,1,2,3000,0,0,4,8,1,1,0,64672,<timeout>,1,67424,2747,<timeout>,1,67428,2751
2VAT3,p2,5,consonants-av,none,1,2,3000,0,0,4,5,1,1,0,67696,<timeout>,1,70448,2747,<timeout>,1,70455,2754
2VAT3,p2,6,consonants-av,none,1,2,3000,1,1,4,8,1,1,0,70725,<lshift>,1,71829,1098,<timeout>,0,73477,2746
2VAT3,p2,7,consonants-av,none,1,2,3000,1,0,4,3,1,1,0,73744,<lshift>,1,75143,1394,<timeout>,1,76496,2747
2VAT3,p2,8,consonants-av,none,1,2,3000,1,0,4,6,1,1,0,76764,<lshift>,1,78080,1311,<timeout>,1,79515,2746
2VAT3,p2,9,consonants-av,none,1,2,3000,0,0,7,6,1,1,0,79782,<timeout>,1,82534,2746,<timeout>,1,82539,2751
2VAT3,p2,10,consonants-av,none,1,2,3000,0,0,7,7,1,1,0,82807,<timeout>,1,85560,2748,<timeout>,1,85565,2753
2VAT3,p2,11,consonants-av,none,1,2,3000,0,1,5,6,1,1,0,85834,<timeout>,1,88586,2747,<timeout>,0,88591,2752
2VAT3,p2,12,consonants-av,none,1,2,3000,1,1,7,7,1,1,0,88859,<lshift>,1,89581,718,<timeout>,0,91611,2748
2VAT3,p3,1,none,squares,1,1,3000,0,0,3,2,0,0,1,97931,<timeout>,1,100684,2749,<timeout>,1,100688,2753
