subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3LGT3,p1,1,consonants-av,none,1,1,3000,0,0,8,1,1,1,0,6937,<timeout>,1,9690,2750,<timeout>,1,9694,2754
3LGT3,p1,2,consonants-av,none,1,1,3000,1,1,8,1,1,1,0,9954,<lshift>,1,10284,328,<timeout>,0,12707,2751
3LGT3,p1,3,consonants-av,none,1,1,3000,0,0,2,8,1,1,0,12968,<timeout>,1,15719,2749,<timeout>,1,15722,2752
3LGT3,p1,4,consonants-av,none,1,1,3000,0,0,6,6,1,1,0,15982,<timeout>,1,18735,2751,<timeout>,1,18738,2754
3LGT3,p1,5,consonants-av,none,1,1,3000,0,0,2,5,1,1,0,18999,<timeout>,1,21752,2751,<timeout>,1,21755,2754
3LGT3,p1,6,consonants-av,none,1,1,3000,0,0,7,8,1,1,0,22016,<timeout>,1,24768,2750,<timeout>,1,24771,2753
3LGT3,p1,7,consonants-av,none,1,1,3000,0,1,6,8,1,1,0,25031,<timeout>,1,27783,2750,<timeout>,0,27785,2752
3LGT3,p1,8,consonants-av,none,1,1,3000,1,1,6,8,1,1,0,28045,<lshift>,1,28597,550,<timeout>,0,30797,2750
3LGT3,p1,9,consonants-av,none,1,1,3000,1,0,6,1,1,1,0,31058,<lshift>,1,31446,386,<timeout>,1,33810,2750
3LGT3,p1,10,consonants-av,none,1,1,3000,1,0,6,6,1,1,0,34070,<lshift>,1,34574,501,<timeout>,1,36822,2749
3LGT3,p1,11,consonants-av,none,1,1,3000,0,1,4,6,1,1,0,37083,<timeout>,1,39835,2750,<timeout>,0,39838,2753
3LGT3,p2,1,consonants-av,none,1,2,3000,0,0,6,3,1,1,0,46969,<timeout>,1,49721,2750,<timeout>,1,49723,2752
3LGT3,p2,2,consonants-av,none,1,2,3000,0,0,8,1,1,1,0,49984,<timeout>,1,52736,2750,<timeout>,1,52739,2753
3LGT3,p2,3,consonants-av,none,1,2,3000,0,0,1,8,1,1,0,52998,<timeout>,1,55750,2750,<timeout>,1,55752,2752
3LGT3,p2,4,consonants-av,none,1,2,3000,1,1,8,1,1,1,0,56011,<lshift>,1,56480,467,<timeout>,0,58764,2751
3LGT3,p2,5,consonants-av,none,1,2,3000,0,0,4,4,1,1,0,59023,<timeout>,1,61776,2751,<timeout>,1,61779,2754
3LGT3,p2,6,consonants-av,none,1,2,3000,0,1,5,1,1,1,0,62040,<timeout>,1,64794,2753,<timeout>,0,64797,2756
3LGT3,p2,7,consonants-av,none,1,2,3000,1,0,4,5,1,1,0,65055,<lshift>,1,65471,414,<timeout>,1,67808,2751
