subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
2ULT3,p1,1,consonants-av,none,1,1,3000,0,0,6,2,1,1,0,12697,<timeout>,1,15449,2750,<timeout>,1,15452,2753
2ULT3,p1,2,consonants-av,none,1,1,3000,0,0,1,3,1,1,0,15713,<timeout>,1,18467,2752,<timeout>,1,18469,2754
2ULT3,p1,3,consonants-av,none,1,1,3000,0,1,8,3,1,1,0,18730,<timeout>,1,21482,2750,<timeout>,0,21486,2754
2ULT3,p1,4,consonants-av,none,1,1,3000,1,0,8,1,1,1,0,21745,<lshift>,1,22504,757,<timeout>,1,24497,2750
2ULT3,p1,5,consonants-av,none,1,1,3000,0,0,2,6,1,1,0,24755,<timeout>,1,27507,2750,<timeout>,1,27509,2752
2ULT3,p1,6,consonants-av,none,1,1,3000,0,1,3,6,1,1,0,27770,<timeout>,1,30522,2749,<timeout>,0,30525,2752
2ULT3,p1,7,consonants-av,none,1,1,3000,1,1,3,6,1,1,0,30787,<lshift>,1,31182,393,<timeout>,0,33539,2750
2ULT3,p1,8,consonants-av,none,1,1,3000,1,1,3,6,1,1,0,33799,<lshift>,1,34412,612,<timeout>,0,36551,2751
2ULT3,p1,9,consonants-av,none,1,1,3000,0,0,8,1,1,1,0,36812,<timeout>,1,39565,2751,<timeout>,1,39568,2754
2ULT3,p1,10,consonants-av,none,1,1,3000,0,0,5,6,1,1,0,39829,<timeout>,1,42581,2750,<timeout>,1,42584,2753
2ULT3,p1,11,consonants-av,none,1,1,3000,1,0,5,1,1,1,0,42844,<lshift>,1,43591,745,<timeout>,1,45595,2749
2ULT3,p2,1,consonants-av,none,1,2,3000,0,0,3,7,1,1,0,52968,<timeout>,1,55720,2750,<timeout>,1,55724,2754
2ULT3,p2,2,consonants-av,none,1,2,3000,0,0,1,6,1,1,0,55981,<timeout>,1,58733,2750,<timeout>,1,58737,2754
2ULT3,p2,3,consonants-av,none,1,2,3000,1,0,3,6,1,1,0,58997,<lshift>,1,59876,877,<timeout>,1,61749,2750
2ULT3,p2,4,consonants-av,none,1,2,3000,1,1,1,6,1,1,0,62010,<lshift>,1,63765,1753,<timeout>,0,64762,2750
2ULT3,p2,5,consonants-av,none,1,2,3000,0,1,2,6,1,1,0,65024,<timeout>,1,67777,2751,<timeout>,0,67780,2754
2ULT3,p2,6,consonants-av,none,1,2,3000,0,0,5,3,1,1,0,68039,<timeout>,1,70790,2749,<timeout>,1,70793,2752
2ULT3,p2,7,consonants-av,none,1,2,3000,1,1,2,6,1,1,0,71051,<lshift>,1,71612,558,<timeout>,0,73803,2749
2ULT3,p2,8,consonants-av,none,1,2,3000,0,1,3,3,1,1,0,74065,<timeout>,1,76817,2750,<timeout>,0,76819,2752
2ULT3,p2,9,consonants-av,none,1,2,3000,1,0,2,5,1,1,0,77081,<lshift>,1,77717,634,<timeout>,1,79834,2751
2ULT3,p2,10,consonants-av,none,1,2,3000,0,0,5,6,1,1,0,80093,<timeout>,1,82844,2749,<timeout>,1,82847,2752
2ULT3,p2,11,consonants-av,none,1,2,3000,0,0,8,3,1,1,0,83107,<timeout>,1,85858,2749,<timeout>,1,85861,2752
2ULT3,p2,12,consonants-av,none,1,2,3000,0,0,4,1,1,1,0,86120,<timeout>,1,88872,2749,<timeout>,1,88875,2752
2ULT3,p3,1,none,squares,1,1,3000,0,0,5,4,0,0,1,95567,<timeout>,1,98320,2751,<timeout>,1,98322,2753
2ULT3,p3,2,none,squares,1,1,3000,1,1,5,4,0,0,1,98581,<rshift>,0,99075,492,<timeout>,1,101333,2750
2ULT3,p3,3,none,squares,1,1,3000,0,0,7,1,0,0,1,101594,<timeout>,1,104345,2750,<timeout>,1,104348,2753
2ULT3,p3,4,none,squares,1,1,3000,1,0,7,5,0,0,1,104608,<timeout>,0,107360,2750,<timeout>,1,107363,2753
2ULT3,p3,5,none,squares,1,1,3000,0,0,6,7,0,0,1,107625,<timeout>,1,110377,2750,<timeout>,1,110381,2754
2ULT3,p3,6,none,squares,1,1,3000,1,1,6,7,0,0,1,110641,<rshift>,0,110930,287,<timeout>,1,113393,2750
2ULT3,p3,7,none,squares,1,1,3000,0,0,2,5,0,0,1,113651,<timeout>,1,116403,2750,<timeout>,1,116407,2754
2ULT3,p3,8,none,squares,1,1,3000,1,0,2,2,0,0,1,116667,<timeout>,0,119418,2749,<timeout>,1,119421,2752
