subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3LGT1,p1,1,consonants-av,none,1,1,3000,0,0,2,6,1,1,0,16100,<timeout>,1,18852,2750,<timeout>,1,18856,2754
3LGT1,p1,2,consonants-av,none,1,1,3000,1,1,2,6,1,1,0,19115,<lshift>,1,19665,548,<timeout>,0,21866,2749
3LGT1,p1,3,consonants-av,none,1,1,3000,0,0,4,4,1,1,0,22128,<timeout>,1,24880,2750,<timeout>,1,24883,2753
3LGT1,p1,4,consonants-av,none,1,1,3000,0,1,7,4,1,1,0,25145,<timeout>,1,27898,2751,<timeout>,0,27901,2754
3LGT1,p1,5,consonants-av,none,1,1,3000,0,1,3,4,1,1,0,28161,<timeout>,1,30913,2749,<timeout>,0,30916,2752
3LGT1,p1,6,consonants-av,none,1,1,3000,1,0,3,8,1,1,0,31180,<lshift>,1,31551,368,<timeout>,1,33931,2748
3LGT1,p1,7,consonants-av,none,1,1,3000,0,0,8,3,1,1,0,34193,<timeout>,1,36944,2749,<timeout>,1,36947,2752
3LGT1,p1,8,consonants-av,none,1,1,3000,1,1,8,3,1,1,0,37207,<lshift>,1,37584,375,<timeout>,0,39959,2750
3LGT1,p1,9,consonants-av,none,1,1,3000,1,0,8,4,1,1,0,40220,<lshift>,1,40737,514,<timeout>,1,42971,2748
3LGT1,p1,10,consonants-av,none,1,1,3000,0,0,4,8,1,1,0,43232,<timeout>,1,45985,2751,<timeout>,1,45989,2755
3LGT1,p1,11,consonants-av,none,1,1,3000,0,0,1,6,1,1,0,46250,<timeout>,1,49002,2750,<timeout>,1,49005,2753
3LGT1,p2,1,consonants-av,none,1,2,3000,0,0,2,5,1,1,0,56259,<timeout>,1,59010,2749,<timeout>,1,59013,2752
3LGT1,p2,2,consonants-av,none,1,2,3000,0,0,6,1,1,1,0,59272,<timeout>,1,62024,2749,<timeout>,1,62026,2751
3LGT1,p2,3,consonants-av,none,1,2,3000,0,1,6,5,1,1,0,62286,<timeout>,1,65039,2751,<timeout>,0,65042,2754
3LGT1,p2,4,consonants-av,none,1,2,3000,0,0,2,4,1,1,0,65304,<timeout>,1,68056,2750,<timeout>,1,68060,2754
