subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3AHT3,p1,1,consonants-av,none,1,1,3000,0,0,2,5,1,1,0,6684,<timeout>,1,9436,2744,<timeout>,1,9443,2751
3AHT3,p1,2,consonants-av,none,1,1,3000,1,0,2,1,1,1,0,9711,<lshift>,1,10451,737,<timeout>,1,12463,2749
3AHT3,p1,3,consonants-av,none,1,1,3000,1,1,2,1,1,1,0,12737,<lshift>,1,13362,616,<timeout>,0,15490,2744
3AHT3,p1,4,consonants-av,none,1,1,3000,0,0,8,5,1,1,0,15763,<timeout>,1,18515,2744,<timeout>,1,18519,2748
3AHT3,p1,5,consonants-av,none,1,1,3000,0,1,1,5,1,1,0,18787,<timeout>,1,21540,2746,<timeout>,0,21547,2753
3AHT3,p1,6,consonants-av,none,1,1,3000,0,0,5,3,1,1,0,21825,<timeout>,1,24578,2745,<timeout>,1,24584,2751
3AHT3,p1,7,consonants-av,none,1,1,3000,1,0,5,5,1,1,0,24859,<lshift>,1,25458,592,<timeout>,1,27618,2752
3AHT3,p1,8,consonants-av,none,1,1,3000,0,1,2,5,1,1,0,27894,<timeout>,1,30648,2745,<timeout>,0,30652,2749
3AHT3,p1,9,consonants-av,none,1,1,3000,0,0,5,1,1,1,0,30924,<timeout>,1,33676,2743,<timeout>,1,33680,2747
3AHT3,p1,10,consonants-av,none,1,1,3000,0,0,1,4,1,1,0,33948,<timeout>,1,36700,2745,<timeout>,1,36708,2753
3AHT3,p1,11,consonants-av,none,1,1,3000,1,1,1,4,1,1,0,36986,<lshift>,1,37387,397,<timeout>,0,39740,2750
3AHT3,p2,1,consonants-av,none,1,2,3000,0,0,4,4,1,1,0,47022,<timeout>,1,49774,2749,<timeout>,1,49781,2756
3AHT3,p2,2,consonants-av,none,1,2,3000,0,0,1,6,1,1,0,50057,<timeout>,1,52810,2746,<timeout>,1,52815,2751
3AHT3,p2,3,consonants-av,none,1,2,3000,1,1,4,4,1,1,0,53085,<lshift>,1,53899,811,<timeout>,0,55837,2749
3AHT3,p2,4,consonants-av,none,1,2,3000,1,0,1,1,1,1,0,56112,<lshift>,1,57115,996,<timeout>,1,58865,2746
3AHT3,p2,5,consonants-av,none,1,2,3000,0,0,7,3,1,1,0,59136,<timeout>,1,61888,2748,<timeout>,1,61894,2754
3AHT3,p2,6,consonants-av,none,1,2,3000,1,0,1,6,1,1,0,62170,<lshift>,1,62986,809,<timeout>,1,64923,2746
3AHT3,p2,7,consonants-av,none,1,2,3000,0,0,3,6,1,1,0,65197,<timeout>,1,67950,2746,<timeout>,1,67957,2753
3AHT3,p2,8,consonants-av,none,1,2,3000,1,1,1,6,1,1,0,68235,<timeout>,0,70987,2744,<timeout>,0,70995,2752
3AHT3,p2,9,consonants-av,none,1,2,3000,0,1,1,6,1,1,0,71269,<lshift>,0,72859,1583,<timeout>,0,74021,2745
3AHT3,p2,10,consonants-av,none,1,2,3000,0,1,8,6,1,1,0,74296,<timeout>,1,77049,2745,<timeout>,0,77056,2752
3AHT3,p2,11,consonants-av,none,1,2,3000,0,0,4,1,1,1,0,77328,<timeout>,1,80082,2747,<timeout>,1,80088,2753
3AHT3,p2,12,consonants-av,none,1,2,3000,0,0,2,2,1,1,0,80362,<timeout>,1,83116,2748,<timeout>,1,83120,2752
3AHT3,p3,1,none,squares,1,1,3000,0,0,8,8,0,0,1,89579,<rshift>,1,91707,2122,<timeout>,0,92332,2747
3AHT3,p3,2,none,squares,1,1,3000,1,0,8,6,0,0,1,92606,<timeout>,0,95359,2746,<timeout>,1,95366,2753
