subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
2ULT1,p1,1,consonants-av,none,1,1,3000,0,0,1,7,1,1,0,29030,<timeout>,1,31785,2753,<timeout>,1,31788,2756
2ULT1,p1,2,consonants-av,none,1,1,3000,1,0,1,5,1,1,0,32048,<lshift>,1,33032,982,<timeout>,1,34802,2752
2ULT1,p1,3,consonants-av,none,1,1,3000,1,0,1,8,1,1,0,35061,<lshift>,1,36190,1127,<timeout>,1,37813,2750
2ULT1,p1,4,consonants-av,none,1,1,3000,0,0,6,7,1,1,0,38074,<timeout>,1,40826,2750,<timeout>,1,40829,2753
2ULT1,p1,5,consonants-av,none,1,1,3000,0,1,2,7,1,1,0,41089,<timeout>,1,43842,2751,<timeout>,0,43844,2753
2ULT1,p1,6,consonants-av,none,1,1,3000,0,0,1,3,1,1,0,44109,<timeout>,1,46861,2750,<timeout>,1,46863,2752
2ULT1,p1,7,consonants-av,none,1,1,3000,0,0,3,8,1,1,0,47123,<timeout>,1,49875,2750,<timeout>,1,49878,2753
2ULT1,p1,8,consonants-av,none,1,1,3000,0,0,1,7,1,1,0,50138,<timeout>,1,52890,2750,<timeout>,1,52893,2753
2ULT1,p1,9,consonants-av,none,1,1,3000,0,1,6,7,1,1,0,53154,<timeout>,1,55906,2750,<timeout>,0,55909,2753
2ULT1,p1,10,consonants-av,none,1,1,3000,1,1,6,7,1,1,0,56169,<lshift>,1,56884,713,<timeout>,0,58921,2750
2ULT1,p1,11,consonants-av,none,1,1,3000,1,1,6,7,1,1,0,59182,<lshift>,1,59710,525,<timeout>,0,61935,2750
2ULT1,p2,1,consonants-av,none,1,2,3000,0,0,4,4,1,1,0,70086,<timeout>,1,72838,2750,<timeout>,1,72841,2753
2ULT1,p2,2,consonants-av,none,1,2,3000,0,0,2,8,1,1,0,73101,<timeout>,1,75853,2751,<timeout>,1,75857,2755
2ULT1,p2,3,consonants-av,none,1,2,3000,1,0,4,3,1,1,0,76118,<lshift>,1,76868,748,<timeout>,1,78871,2751
2ULT1,p2,4,consonants-av,none,1,2,3000,0,0,4,3,1,1,0,79131,<timeout>,1,81882,2749,<timeout>,1,81885,2752
2ULT1,p2,5,consonants-av,none,1,2,3000,0,0,1,7,1,1,0,82145,<timeout>,1,84898,2751,<timeout>,1,84901,2754
2ULT1,p2,6,consonants-av,none,1,2,3000,1,0,4,2,1,1,0,85160,<lshift>,1,85857,695,<timeout>,1,87911,2749
2ULT1,p2,7,consonants-av,none,1,2,3000,0,1,3,7,1,1,0,88170,<timeout>,1,90922,2750,<timeout>,0,90925,2753
2ULT1,p2,8,consonants-av,none,1,2,3000,0,0,1,8,1,1,0,91185,<timeout>,1,93938,2751,<timeout>,1,93941,2754
2ULT1,p2,9,consonants-av,none,1,2,3000,1,1,3,7,1,1,0,94200,<lshift>,1,95498,1295,<timeout>,0,96952,2749
2ULT1,p2,10,consonants-av,none,1,2,3000,0,0,3,6,1,1,0,97212,<timeout>,1,99965,2751,<timeout>,1,99968,2754
2ULT1,p2,11,consonants-av,none,1,2,3000,1,1,3,7,1,1,0,100228,<lshift>,1,100813,583,<timeout>,0,102981,2751
2ULT1,p2,12,consonants-av,none,1,2,3000,0,1,2,6,1,1,0,103241,<timeout>,1,105994,2751,<timeout>,0,105997,2754
2ULT1,p3,1,none,squares,1,1,3000,0,0,5,2,0,0,1,118132,<timeout>,1,120885,2751,<timeout>,1,120889,2755
2ULT1,p3,2,none,squares,1,1,3000,1,0,5,6,0,0,1,121148,<timeout>,0,123899,2749,<timeout>,1,123902,2752
2ULT1,p3,3,none,squares,1,1,3000,0,1,7,6,0,0,1,124162,<rshift>,1,124779,615,<timeout>,1,126913,2749
2ULT1,p3,4,none,squares,1,1,3000,0,0,1,3,0,0,1,127175,<timeout>,1,129926,2750,<timeout>,1,129929,2753
2ULT1,p3,5,none,squares,1,1,3000,1,1,1,3,0,0,1,130188,<rshift>,0,130841,651,<timeout>,1,132940,2750
2ULT1,p3,6,none,squares,1,1,3000,0,0,4,8,0,0,1,133198,<timeout>,1,135949,2750,<timeout>,1,135952,2753
2ULT1,p3,7,none,squares,1,1,3000,0,0,2,2,0,0,1,136212,<timeout>,1,138964,2751,<timeout>,1,138967,2754
2ULT1,p3,8,none,squares,1,1,3000,0,0,6,3,0,0,1,139226,<timeout>,1,141978,2750,<timeout>,1,141982,2754
2ULT1,p3,9,none,squares,1,1,3000,1,1,6,3,0,0,1,142242,<rshift>,0,142669,425,<timeout>,1,144995,2751
2ULT1,p3,10,none,squares,1,1,3000,0,1,8,3,0,0,1,145256,<rshift>,1,145769,511,<timeout>,1,148009,2751
2ULT1,p3,11,none,squares,1,1,3000,1,0,8,4,0,0,1,148270,<timeout>,0,151022,2750,<timeout>,1,151025,2753
2ULT1,p4,1,consonants-av,squares,2,1,3000,0,0,3,1,1,1,1,158175,<timeout>,1,160927,2750,<timeout>,1,160930,2753
2ULT1,p4,2,consonants-av,squares,2,1,3000,1,1,3,1,1,1,1,161190,<rshift>,1,162072,880,<lshift>,1,162082,890
2ULT1,p4,3,consonants-av,squares,2,1,3000,0,0,5,3,1,1,1,164201,<timeout>,1,166953,2750,<timeout>,1,166957,2754
2ULT1,p4,4,consonants-av,squares,2,1,3000,0,1,2,3,1,1,1,167216,<rshift>,1,168466,1248,<timeout>,1,169968,2750
2ULT1,p4,5,consonants-av,squares,2,1,3000,0,1,8,3,1,1,1,170228,<rshift>,1,171383,1153,<timeout>,1,172981,2751
2ULT1,p4,6,consonants-av,squares,2,1,3000,1,0,8,8,1,1,1,173241,<lshift>,1,174066,823,<timeout>,1,175993,2750
2ULT1,p4,7,consonants-av,squares,2,1,3000,0,0,5,2,1,1,1,176254,<timeout>,1,179006,2750,<timeout>,1,179009,2753
2ULT1,p4,8,consonants-av,squares,2,1,3000,1,1,5,2,1,1,1,179268,<lshift>,1,180115,845,<rshift>,1,180134,864
2ULT1,p4,9,consonants-av,squares,2,1,3000,0,0,6,5,1,1,1,182277,<timeout>,1,185029,2750,<timeout>,1,185032,2753
2ULT1,p4,10,consonants-av,squares,2,1,3000,1,0,6,2,1,1,1,185292,<lshift>,1,186406,1112,<timeout>,1,188045,2751
2ULT1,p4,11,consonants-av,squares,2,1,3000,0,0,2,7,1,1,1,188307,<timeout>,1,191060,2752,<timeout>,1,191063,2755
2ULT1,t1,1,consonants-av,squares,2,1,3000,0,0,2,5,1,1,1,201663,<timeout>,1,204415,2750,<timeout>,1,204418,2753
2ULT1,t1,2,consonants-av,squares,2,1,3000,0,1,1,5,1,1,1,204676,<rshift>,1,205416,737,<timeout>,1,207428,2749
2ULT1,t1,3,consonants-av,squares,2,1,3000,0,0,5,2,1,1,1,207687,<timeout>,1,210440,2751,<timeout>,1,210443,2754
2ULT1,t1,4,consonants-av,squares,2,1,3000,0,0,1,7,1,1,1,210702,<timeout>,1,213454,2750,<timeout>,1,213457,2753
2ULT1,t1,5,consonants-av,squares,2,1,3000,0,0,7,6,1,1,1,213716,<timeout>,1,216468,2750,<timeout>,1,216472,2754
2ULT1,t1,6,consonants-av,squares,2,1,3000,1,0,7,4,1,1,1,216734,<lshift>,1,217553,817,<timeout>,1,219486,2750
2ULT1,t1,7,consonants-av,squares,2,1,3000,0,1,5,4,1,1,1,219746,<rshift>,1,220383,635,<timeout>,1,222498,2750
2ULT1,t1,8,consonants-av,squares,2,1,3000,0,1,1,4,1,1,1,222759,<rshift>,1,223633,873,<timeout>,1,225511,2751
2ULT1,t1,9,consonants-av,squares,2,1,3000,0,1,7,4,1,1,1,225771,<rshift>,1,226510,737,<timeout>,1,228525,2752
2ULT1,t1,10,consonants-av,squares,2,1,3000,1,1,7,4,1,1,1,228784,<lshift>,1,229576,790,<rshift>,1,229585,799
2ULT1,t1,11,consonants-av,squares,2,1,3000,0,1,2,4,1,1,1,231792,<rshift>,1,232782,988,<timeout>,1,234543,2749
2ULT1,t1,12,consonants-av,squares,2,1,3000,0,0,4,2,1,1,1,234805,<timeout>,1,237556,2749,<timeout>,1,237559,2752
2ULT1,t1,13,consonants-av,squares,2,1,3000,0,0,5,1,1,1,1,237820,<timeout>,1,240572,2750,<timeout>,1,240575,2753
2ULT1,t1,14,consonants-av,squares,2,1,3000,1,0,5,5,1,1,1,240836,<lshift>,1,242316,1478,<timeout>,1,243589,2751
2ULT1,t1,15,consonants-av,squares,2,1,3000,0,0,3,7,1,1,1,243849,<timeout>,1,246601,2750,<timeout>,1,246604,2753
2ULT1,t1,16,consonants-av,squares,2,1,3000,0,0,8,2,1,1,1,246864,<timeout>,1,249616,2750,<timeout>,1,249619,2753
2ULT1,t1,17,consonants-av,squares,2,1,3000,0,1,4,2,1,1,1,249878,<rshift>,1,250898,1017,<timeout>,1,252630,2749
2ULT1,t1,18,consonants-av,squares,2,1,3000,1,0,4,6,1,1,1,252891,<lshift>,1,253880,987,<timeout>,1,255643,2750
2ULT1,t1,19,consonants-av,squares,2,1,3000,0,0,8,7,1,1,1,255902,<timeout>,1,258656,2752,<timeout>,1,258660,2756
2ULT1,t1,20,consonants-av,squares,2,1,3000,0,0,6,1,1,1,1,258919,<timeout>,1,261671,2750,<timeout>,1,261674,2753
2ULT1,t1,21,consonants-av,squares,2,1,3000,0,0,8,6,1,1,1,261934,<timeout>,1,264687,2751,<timeout>,1,264691,2755
2ULT1,t1,22,consonants-av,squares,2,1,3000,0,0,5,3,1,1,1,264950,<timeout>,1,267703,2751,<timeout>,1,267706,2754
2ULT1,t1,23,consonants-av,squares,2,1,3000,1,0,5,5,1,1,1,267966,<lshift>,1,269045,1077,<timeout>,1,270719,2751
2ULT1,t1,24,consonants-av,squares,2,1,3000,0,0,4,2,1,1,1,270978,<timeout>,1,273731,2751,<timeout>,1,273734,2754
2ULT1,t1,25,consonants-av,squares,2,1,3000,0,0,7,5,1,1,1,273994,<timeout>,1,276747,2751,<timeout>,1,276749,2753
2ULT1,t1,26,consonants-av,squares,2,1,3000,1,0,7,1,1,1,1,277009,<lshift>,1,277955,944,<timeout>,1,279761,2750
2ULT1,t1,27,consonants-av,squares,2,1,3000,0,0,3,2,1,1,1,280020,<timeout>,1,282773,2751,<timeout>,1,282777,2755
2ULT1,t1,28,consonants-av,squares,2,1,3000,1,1,3,2,1,1,1,283037,<lshift>,1,283938,899,<rshift>,1,283948,909
2ULT1,t1,29,consonants-av,squares,2,1,3000,1,1,3,2,1,1,1,286047,<lshift>,1,286803,754,<rshift>,1,286815,766
2ULT1,t1,30,consonants-av,squares,2,1,3000,1,0,3,6,1,1,1,289056,<lshift>,1,289968,910,<timeout>,1,291808,2750
2ULT1,t1,31,consonants-av,squares,2,1,3000,0,0,2,8,1,1,1,292069,<timeout>,1,294823,2752,<timeout>,1,294826,2755
2ULT1,t2,1,consonants-av,squares,2,2,3000,0,0,8,6,1,1,1,303242,<timeout>,1,305995,2751,<timeout>,1,305998,2754
2ULT1,t2,2,consonants-av,squares,2,2,3000,0,0,6,5,1,1,1,306259,<timeout>,1,309012,2751,<timeout>,1,309016,2755
2ULT1,t2,3,consonants-av,squares,2,2,3000,0,0,2,5,1,1,1,309275,<timeout>,1,312026,2749,<timeout>,1,312029,2752
2ULT1,t2,4,consonants-av,squares,2,2,3000,0,1,1,5,1,1,1,312288,<rshift>,1,314124,1834,<timeout>,1,315041,2751
2ULT1,t2,5,consonants-av,squares,2,2,3000,0,0,1,7,1,1,1,315300,<timeout>,1,318053,2751,<timeout>,1,318055,2753
2ULT1,t2,6,consonants-av,squares,2,2,3000,0,1,6,5,1,1,1,318314,<lshift>,0,320313,1996,<rshift>,1,320327,2010
2ULT1,t2,7,consonants-av,squares,2,2,3000,1,1,1,7,1,1,1,321324,<rshift>,1,322935,1610,<lshift>,1,322946,1621
2ULT1,t2,8,consonants-av,squares,2,2,3000,1,1,6,5,1,1,1,324332,<lshift>,1,325338,1003,<rshift>,1,325353,1018
