sub,trial,targ,toofast,responded,corr,mult,time,rt
3AHT2,0,1,0,0,0,0,25806,-1
3AHT2,1,0,0,0,1,0,27773,-1
3AHT2,2,0,0,0,1,0,29740,-1
3AHT2,3,1,0,1,1,0,31706,494
3AHT2,4,0,0,0,1,0,33669,-1
3AHT2,5,1,0,1,1,0,35636,607
3AHT2,6,0,0,0,1,0,37597,-1
3AHT2,7,1,0,1,1,0,39565,524
3AHT2,8,1,0,1,1,0,41528,570
3AHT2,9,0,0,0,1,0,43489,-1
3AHT2,10,0,0,0,1,0,45458,-1
3AHT2,11,0,0,0,1,0,47424,-1
3AHT2,12,0,0,0,1,0,49390,-1
3AHT2,13,0,0,0,1,0,51357,-1
3AHT2,14,0,0,0,1,0,53323,-1
3AHT2,15,0,0,0,1,0,55289,-1
3AHT2,16,1,0,1,1,0,57254,516
3AHT2,17,1,0,1,1,0,59215,576
3AHT2,18,0,0,0,1,0,61177,-1
3AHT2,19,0,0,0,1,0,63141,-1
3AHT2,20,0,0,0,1,0,65105,-1
3AHT2,21,1,0,1,1,0,67071,608
3AHT2,22,0,0,0,1,0,69032,-1
3AHT2,23,0,0,0,1,0,70998,-1
3AHT2,24,0,0,0,1,0,72964,-1
3AHT2,25,0,0,0,1,0,74930,-1
3AHT2,26,0,0,0,1,0,76894,-1
3AHT2,27,1,0,1,1,0,78861,602
3AHT2,28,1,0,1,1,0,80827,597
3AHT2,29,0,0,0,1,0,82790,-1
3AHT2,30,0,0,0,1,0,84757,-1
3AHT2,31,0,0,0,1,0,86722,-1
3AHT2,32,0,0,0,1,0,88687,-1
3AHT2,33,0,0,0,1,0,90653,-1
3AHT2,34,1,0,1,1,0,92620,446
3AHT2,35,0,0,0,1,0,94582,-1
3AHT2,36,0,0,0,1,0,96549,-1
3AHT2,37,0,0,0,1,0,98515,-1
3AHT2,38,0,0,0,1,0,100480,-1
3AHT2,39,1,0,1,1,0,102446,426
3AHT2,40,0,0,0,1,0,104406,-1
3AHT2,41,0,0,0,1,0,106373,-1
3AHT2,42,0,0,0,1,0,108339,-1
3AHT2,43,1,0,1,1,0,110304,458
3AHT2,44,0,0,0,1,0,112266,-1
3AHT2,45,0,0,0,1,0,114231,-1
3AHT2,46,0,0,0,1,0,116196,-1
3AHT2,47,0,0,0,1,0,118163,-1
3AHT2,48,0,0,0,1,0,120128,-1
3AHT2,49,0,0,0,1,0,122096,-1
3AHT2,50,0,0,0,1,0,124067,-1
3AHT2,51,0,0,0,1,0,126033,-1
3AHT2,52,1,0,1,1,0,127999,561
3AHT2,53,1,0,1,1,0,129961,516
3AHT2,54,0,0,0,1,0,131924,-1
3AHT2,55,1,0,1,1,0,133890,449
3AHT2,56,0,0,0,1,0,135851,-1
3AHT2,57,0,0,0,1,0,137817,-1
3AHT2,58,0,0,0,1,0,139782,-1
3AHT2,59,1,0,1,1,0,141749,424
3AHT2,60,0,0,0,1,0,143712,-1
3AHT2,61,0,0,0,1,0,145679,-1
3AHT2,62,0,0,0,1,0,147645,-1
3AHT2,63,0,0,0,1,0,149611,-1
3AHT2,64,0,0,0,1,0,151577,-1
3AHT2,65,0,0,0,1,0,153542,-1
3AHT2,66,1,0,1,1,0,155508,376
3AHT2,67,1,0,1,1,0,157469,532
3AHT2,68,0,0,0,1,0,159431,-1
3AHT2,69,0,0,0,1,0,161396,-1
3AHT2,70,0,0,0,1,0,163360,-1
3AHT2,71,0,0,0,1,0,165326,-1
3AHT2,72,0,0,0,1,0,167293,-1
3AHT2,73,0,0,0,1,0,169258,-1
3AHT2,74,0,0,0,1,0,171223,-1
