subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
1AHT1,p1,1,consonants-av,none,1,1,3000,0,0,3,6,1,1,0,7407,<timeout>,1,10159,2745,<timeout>,1,10166,2752
1AHT1,p1,2,consonants-av,none,1,1,3000,0,1,2,6,1,1,0,10441,<timeout>,1,13193,2745,<timeout>,0,13200,2752
1AHT1,p1,3,consonants-av,none,1,1,3000,1,0,2,4,1,1,0,13474,<lshift>,1,14421,943,<timeout>,1,16226,2748
1AHT1,p1,4,consonants-av,none,1,1,3000,0,1,7,4,1,1,0,16500,<timeout>,1,19253,2742,<timeout>,0,19257,2746
1AHT1,p1,5,consonants-av,none,1,1,3000,0,0,6,8,1,1,0,19525,<timeout>,1,22277,2745,<timeout>,1,22284,2752
1AHT1,p1,6,consonants-av,none,1,1,3000,0,0,5,3,1,1,0,22558,<timeout>,1,25311,2746,<timeout>,1,25317,2752
1AHT1,p1,7,consonants-av,none,1,1,3000,1,1,5,3,1,1,0,25585,<lshift>,1,26229,640,<timeout>,0,28338,2749
1AHT1,p1,8,consonants-av,none,1,1,3000,1,1,5,3,1,1,0,28613,<lshift>,1,29309,686,<timeout>,0,31366,2743
1AHT1,p1,9,consonants-av,none,1,1,3000,1,0,5,8,1,1,0,31634,<lshift>,1,32270,630,<timeout>,1,34386,2746
1AHT1,p1,10,consonants-av,none,1,1,3000,0,0,6,6,1,1,0,34653,<timeout>,1,37405,2745,<timeout>,1,37413,2753
1AHT1,p1,11,consonants-av,none,1,1,3000,0,0,1,4,1,1,0,37687,<timeout>,1,40439,2745,<timeout>,1,40446,2752
1AHT1,p2,1,consonants-av,none,1,2,3000,0,0,5,4,1,1,0,50035,<timeout>,1,52787,2745,<timeout>,1,52794,2752
1AHT1,p2,2,consonants-av,none,1,2,3000,0,0,2,7,1,1,0,53067,<timeout>,1,55819,2748,<timeout>,1,55826,2755
1AHT1,p2,3,consonants-av,none,1,2,3000,1,0,5,7,1,1,0,56102,<lshift>,1,57215,1105,<timeout>,1,58854,2744
1AHT1,p2,4,consonants-av,none,1,2,3000,0,0,1,6,1,1,0,59127,<timeout>,1,61880,2744,<timeout>,1,61887,2751
1AHT1,p2,5,consonants-av,none,1,2,3000,0,1,3,7,1,1,0,62164,<timeout>,1,64916,2744,<timeout>,0,64923,2751
1AHT1,p2,6,consonants-av,none,1,2,3000,0,1,5,6,1,1,0,65200,<timeout>,1,67953,2745,<timeout>,0,67960,2752
1AHT1,p2,7,consonants-av,none,1,2,3000,1,1,3,7,1,1,0,68233,<lshift>,1,68981,741,<timeout>,0,70986,2746
1AHT1,p2,8,consonants-av,none,1,2,3000,0,0,1,5,1,1,0,71258,<timeout>,1,74010,2743,<timeout>,1,74015,2748
1AHT1,p2,9,consonants-av,none,1,2,3000,1,1,3,7,1,1,0,74284,<lshift>,1,74965,676,<timeout>,0,77036,2747
1AHT1,p2,10,consonants-av,none,1,2,3000,1,0,1,6,1,1,0,77307,<lshift>,1,78509,1195,<timeout>,1,80059,2745
1AHT1,p2,11,consonants-av,none,1,2,3000,0,0,5,1,1,1,0,80336,<timeout>,1,83088,2740,<timeout>,1,83095,2747
1AHT1,p2,12,consonants-av,none,1,2,3000,0,0,6,8,1,1,0,83367,<timeout>,1,86120,2747,<timeout>,1,86124,2751
1AHT1,p3,1,none,squares,1,1,3000,0,0,3,3,0,0,1,94192,<timeout>,1,96944,2745,<timeout>,1,96951,2752
1AHT1,p3,2,none,squares,1,1,3000,1,0,3,2,0,0,1,97225,<timeout>,0,99977,2743,<timeout>,1,99982,2748
1AHT1,p3,3,none,squares,1,1,3000,1,1,3,2,0,0,1,100247,<rshift>,0,100974,724,<timeout>,1,102999,2749
1AHT1,p3,4,none,squares,1,1,3000,0,0,7,1,0,0,1,103268,<timeout>,1,106019,2744,<timeout>,1,106025,2750
1AHT1,p3,5,none,squares,1,1,3000,0,1,5,1,0,0,1,106298,<rshift>,1,107117,814,<timeout>,1,109050,2747
1AHT1,p3,6,none,squares,1,1,3000,1,0,5,5,0,0,1,109319,<timeout>,0,112072,2750,<timeout>,1,112079,2757
1AHT1,p3,7,none,squares,1,1,3000,0,0,8,1,0,0,1,112354,<timeout>,1,115107,2746,<timeout>,1,115113,2752
1AHT1,p3,8,none,squares,1,1,3000,0,0,7,6,0,0,1,115389,<timeout>,1,118143,2747,<timeout>,1,118148,2752
1AHT1,p3,9,none,squares,1,1,3000,0,0,4,7,0,0,1,118424,<timeout>,1,121176,2742,<timeout>,1,121180,2746
1AHT1,p3,10,none,squares,1,1,3000,0,1,8,7,0,0,1,121450,<rshift>,1,122004,547,<timeout>,1,124203,2746
1AHT1,p3,11,none,squares,1,1,3000,1,1,8,7,0,0,1,124470,<rshift>,0,125110,634,<timeout>,1,127223,2747
1AHT1,p4,1,consonants-av,squares,2,1,3000,0,0,8,4,1,1,1,136811,<timeout>,1,139563,2741,<timeout>,1,139567,2745
1AHT1,p4,2,consonants-av,squares,2,1,3000,0,1,4,4,1,1,1,139835,<rshift>,1,141220,1376,<timeout>,1,142588,2744
1AHT1,p4,3,consonants-av,squares,2,1,3000,0,0,8,3,1,1,1,142865,<timeout>,1,145618,2746,<timeout>,1,145625,2753
1AHT1,p4,4,consonants-av,squares,2,1,3000,1,0,8,6,1,1,1,145898,<lshift>,1,146765,857,<timeout>,1,148651,2743
1AHT1,p4,5,consonants-av,squares,2,1,3000,0,1,5,6,1,1,1,148927,<rshift>,1,149788,856,<timeout>,1,151679,2747
1AHT1,p4,6,consonants-av,squares,2,1,3000,0,0,1,2,1,1,1,151954,<timeout>,1,154706,2744,<timeout>,1,154713,2751
1AHT1,p4,7,consonants-av,squares,2,1,3000,1,1,1,2,1,1,1,154990,<lshift>,1,155812,815,<rshift>,1,155853,856
1AHT1,p4,8,consonants-av,squares,2,1,3000,0,0,4,4,1,1,1,158009,<timeout>,1,160761,2743,<timeout>,1,160768,2750
1AHT1,p4,9,consonants-av,squares,2,1,3000,0,0,1,3,1,1,1,161043,<timeout>,1,163796,2743,<timeout>,1,163802,2749
1AHT1,p4,10,consonants-av,squares,2,1,3000,1,0,1,8,1,1,1,164069,<lshift>,1,164973,899,<timeout>,1,166821,2747
1AHT1,p4,11,consonants-av,squares,2,1,3000,1,1,1,8,1,1,1,167094,<rshift>,1,168102,1000,<lshift>,1,168142,1040
1AHT1,t1,1,consonants-av,squares,2,1,3000,0,0,4,6,1,1,1,177530,<timeout>,1,180283,2748,<timeout>,1,180288,2753
1AHT1,t1,2,consonants-av,squares,2,1,3000,0,0,5,3,1,1,1,180557,<timeout>,1,183310,2744,<timeout>,1,183318,2752
1AHT1,t1,3,consonants-av,squares,2,1,3000,1,1,5,3,1,1,1,183594,<lshift>,1,184260,662,<rshift>,1,184300,702
1AHT1,t1,4,consonants-av,squares,2,1,3000,0,1,7,3,1,1,1,186614,<rshift>,1,188084,1459,<timeout>,1,189366,2741
1AHT1,t1,5,consonants-av,squares,2,1,3000,0,1,6,3,1,1,1,189638,<rshift>,1,190948,1305,<timeout>,1,192390,2747
1AHT1,t1,6,consonants-av,squares,2,1,3000,1,0,6,5,1,1,1,192666,<lshift>,1,193525,850,<timeout>,1,195419,2744
1AHT1,t1,7,consonants-av,squares,2,1,3000,0,0,5,2,1,1,1,195696,<timeout>,1,198448,2742,<timeout>,1,198452,2746
1AHT1,t1,8,consonants-av,squares,2,1,3000,1,0,5,8,1,1,1,198717,<lshift>,1,199429,708,<timeout>,1,201470,2749
1AHT1,t1,9,consonants-av,squares,2,1,3000,0,1,1,8,1,1,1,201745,<rshift>,1,202684,930,<timeout>,1,204498,2744
1AHT1,t1,10,consonants-av,squares,2,1,3000,0,1,6,8,1,1,1,204770,<rshift>,1,205837,1056,<timeout>,1,207522,2741
1AHT1,t1,11,consonants-av,squares,2,1,3000,0,0,2,3,1,1,1,207794,<timeout>,1,210546,2744,<timeout>,1,210551,2749
