sub,trial,targ,toofast,responded,corr,mult,time,rt
2DST2,0,0,0,0,1,0,33428,-1
2DST2,1,0,0,0,1,0,35387,-1
2DST2,2,1,0,1,1,0,37346,470
2DST2,3,0,0,0,1,0,39304,-1
2DST2,4,0,0,0,1,0,41264,-1
2DST2,5,0,0,0,1,0,43224,-1
2DST2,6,1,0,1,1,0,45184,360
2DST2,7,0,0,0,1,0,47144,-1
2DST2,8,0,0,0,1,0,49104,-1
2DST2,9,0,0,0,1,0,51063,-1
2DST2,10,1,0,1,1,0,53026,448
2DST2,11,0,0,0,1,0,54984,-1
2DST2,12,0,0,0,1,0,56943,-1
2DST2,13,0,0,0,1,0,58902,-1
2DST2,14,0,0,0,1,0,60862,-1
2DST2,15,0,0,0,1,0,62822,-1
2DST2,16,0,0,0,1,0,64783,-1
2DST2,17,0,0,0,1,0,66743,-1
2DST2,18,0,0,0,1,0,68702,-1
2DST2,19,1,0,1,1,0,70664,425
2DST2,20,0,0,0,1,0,72623,-1
2DST2,21,1,0,1,1,0,74584,315
2DST2,22,1,0,1,1,0,76542,337
2DST2,23,0,0,0,1,0,78500,-1
2DST2,24,0,0,0,1,0,80459,-1
2DST2,25,0,0,0,1,0,82418,-1
2DST2,26,1,0,1,1,0,84378,355
2DST2,27,0,0,0,1,0,86337,-1
2DST2,28,0,0,0,1,0,88296,-1
2DST2,29,1,0,1,1,0,90256,315
2DST2,30,0,0,0,1,0,92214,-1
2DST2,31,0,0,0,1,0,94175,-1
2DST2,32,1,0,1,1,0,96134,395
2DST2,33,1,0,1,1,0,98091,444
2DST2,34,0,0,0,1,0,100049,-1
2DST2,35,0,0,0,1,0,102011,-1
2DST2,36,0,0,0,1,0,103969,-1
2DST2,37,0,0,0,1,0,105928,-1
2DST2,38,0,0,0,1,0,107890,-1
2DST2,39,0,0,0,1,0,109852,-1
2DST2,40,1,0,1,1,0,111814,586
2DST2,41,0,0,0,1,0,113771,-1
2DST2,42,0,0,0,1,0,115731,-1
2DST2,43,0,0,0,1,0,117691,-1
2DST2,44,0,0,0,1,0,119649,-1
2DST2,45,0,0,0,1,0,121610,-1
2DST2,46,0,0,0,1,0,123570,-1
2DST2,47,0,0,0,1,0,125530,-1
2DST2,48,0,0,0,1,0,127490,-1
2DST2,49,0,0,0,1,0,129450,-1
2DST2,50,0,0,0,1,0,131410,-1
2DST2,51,0,0,0,1,0,133371,-1
2DST2,52,0,0,0,1,0,135332,-1
2DST2,53,0,0,0,1,0,137289,-1
2DST2,54,1,0,1,1,0,139251,441
2DST2,55,0,0,0,1,0,141209,-1
2DST2,56,0,0,0,1,0,143170,-1
2DST2,57,0,0,0,1,0,145128,-1
2DST2,58,1,0,1,1,0,147088,324
2DST2,59,0,0,0,1,0,149047,-1
2DST2,60,1,0,1,1,0,151007,387
2DST2,61,0,0,0,1,0,152964,-1
2DST2,62,1,0,1,1,0,154924,616
2DST2,63,0,0,0,1,0,156882,-1
2DST2,64,0,0,0,1,0,158842,-1
2DST2,65,0,0,0,1,0,160802,-1
2DST2,66,0,0,0,1,0,162763,-1
2DST2,67,0,0,0,1,0,164725,-1
2DST2,68,1,0,1,1,0,166686,381
2DST2,69,1,0,1,1,0,168641,447
2DST2,70,0,0,0,1,0,170600,-1
2DST2,71,0,0,0,1,0,172560,-1
2DST2,72,0,0,0,1,0,174521,-1
2DST2,73,0,0,0,1,0,176483,-1
2DST2,74,1,0,1,1,0,178441,348
2DST2,75,0,0,0,1,0,180400,-1
2DST2,76,1,0,1,1,0,182360,328
2DST2,77,0,0,1,0,0,184318,331
2DST2,78,0,0,0,1,0,186275,-1
2DST2,79,0,0,0,1,0,188237,-1
2DST2,80,0,0,0,1,0,190196,-1
2DST2,81,0,0,0,1,0,192155,-1
2DST2,82,0,0,0,1,0,194115,-1
2DST2,83,0,0,0,1,0,196074,-1
2DST2,84,0,0,0,1,0,198035,-1
2DST2,85,0,0,0,1,0,199995,-1
2DST2,86,1,0,1,1,0,201955,485
2DST2,87,0,0,0,1,0,203913,-1
2DST2,88,0,0,0,1,0,205872,-1
2DST2,89,1,0,1,1,0,207832,383
2DST2,90,1,0,1,1,0,209791,665
2DST2,91,0,0,0,1,0,211750,-1
2DST2,92,0,0,0,1,0,213710,-1
2DST2,93,0,0,0,1,0,215669,-1
2DST2,94,0,0,0,1,0,217629,-1
2DST2,95,0,0,0,1,0,219589,-1
2DST2,96,0,0,0,1,0,221548,-1
2DST2,97,0,0,0,1,0,223510,-1
2DST2,98,1,0,1,1,0,225469,481
2DST2,99,0,0,0,1,0,227429,-1
2DST2,100,0,0,0,1,0,229388,-1
2DST2,101,0,0,0,1,0,231347,-1
2DST2,102,0,0,0,1,0,233308,-1
2DST2,103,0,0,0,1,0,235268,-1
2DST2,104,0,0,0,1,0,237228,-1
2DST2,105,0,0,0,1,0,239188,-1
2DST2,106,0,0,0,1,0,241148,-1
2DST2,107,0,0,0,1,0,243108,-1
2DST2,108,0,0,0,1,0,245068,-1
2DST2,109,1,0,1,1,0,247028,397
2DST2,110,0,0,0,1,0,248987,-1
2DST2,111,0,0,0,1,0,250947,-1
2DST2,112,1,0,1,1,0,252907,571
2DST2,113,0,0,0,1,0,254865,-1
2DST2,114,0,0,0,1,0,256824,-1
2DST2,115,0,0,0,1,0,258784,-1
2DST2,116,0,0,0,1,0,260744,-1
2DST2,117,0,0,0,1,0,262705,-1
2DST2,118,0,0,0,1,0,264664,-1
2DST2,119,0,0,0,1,0,266625,-1
2DST2,120,0,0,0,1,0,268584,-1
2DST2,121,1,0,1,1,0,270544,517
2DST2,122,0,0,0,1,0,272502,-1
2DST2,123,0,0,0,1,0,274463,-1
2DST2,124,0,0,0,1,0,276424,-1
2DST2,125,0,0,0,1,0,278386,-1
2DST2,126,0,0,0,1,0,280346,-1
2DST2,127,1,0,1,1,0,282306,689
2DST2,128,0,0,0,1,0,284263,-1
2DST2,129,0,0,0,1,0,286222,-1
2DST2,130,0,0,0,1,0,288183,-1
2DST2,131,0,0,0,1,0,290143,-1
2DST2,132,0,0,0,1,0,292105,-1
2DST2,133,0,0,0,1,0,294065,-1
2DST2,134,0,0,0,1,0,296024,-1
2DST2,135,0,0,0,1,0,297985,-1
2DST2,136,1,0,1,1,0,299944,419
2DST2,137,0,0,0,1,0,301902,-1
2DST2,138,0,0,0,1,0,303860,-1
2DST2,139,0,0,0,1,0,305822,-1
2DST2,140,0,0,0,1,0,307783,-1
2DST2,141,1,0,1,1,0,309742,480
2DST2,142,0,0,0,1,0,311701,-1
2DST2,143,0,0,0,1,0,313662,-1
2DST2,144,0,0,0,1,0,315622,-1
2DST2,145,0,0,0,1,0,317580,-1
2DST2,146,0,0,0,1,0,319540,-1
2DST2,147,0,0,0,1,0,321500,-1
2DST2,148,1,0,1,1,0,323459,526
2DST2,149,0,0,0,1,0,325418,-1
2DST2,150,0,0,0,1,0,327378,-1
2DST2,151,1,0,1,1,0,329338,406
2DST2,152,0,0,0,1,0,331296,-1
2DST2,153,1,0,1,1,0,333256,477
2DST2,154,0,0,0,1,0,335214,-1
2DST2,155,0,0,0,1,0,337176,-1
2DST2,156,1,0,1,1,0,339136,372
2DST2,157,0,0,0,1,0,341093,-1
2DST2,158,0,0,0,1,0,343055,-1
2DST2,159,1,0,1,1,0,345016,384
2DST2,160,1,0,1,1,0,346974,426
2DST2,161,0,0,0,1,0,348932,-1
2DST2,162,0,0,0,1,0,350890,-1
2DST2,163,0,0,0,1,0,352851,-1
2DST2,164,0,0,0,1,0,354810,-1
2DST2,165,0,0,0,1,0,356772,-1
2DST2,166,0,0,0,1,0,358732,-1
2DST2,167,0,0,0,1,0,360690,-1
2DST2,168,0,0,0,1,0,362651,-1
2DST2,169,0,0,0,1,0,364611,-1
2DST2,170,0,0,0,1,0,366572,-1
2DST2,171,0,0,0,1,0,368532,-1
2DST2,172,0,0,0,1,0,370493,-1
2DST2,173,0,0,0,1,0,372454,-1
2DST2,174,1,0,1,1,0,374414,328
2DST2,175,0,0,0,1,0,376372,-1
2DST2,176,0,0,0,1,0,378332,-1
2DST2,177,0,0,0,1,0,380294,-1
2DST2,178,0,0,0,1,0,382253,-1
2DST2,179,1,0,1,1,0,384212,383
2DST2,180,0,0,0,1,0,386168,-1
2DST2,181,0,0,0,1,0,388128,-1
2DST2,182,0,0,0,1,0,390088,-1
2DST2,183,0,0,0,1,0,392049,-1
2DST2,184,1,0,1,1,0,394008,484
2DST2,185,0,0,0,1,0,395966,-1
2DST2,186,1,0,1,1,0,397926,458
2DST2,187,0,0,0,1,0,399885,-1
2DST2,188,0,0,0,1,0,401845,-1
2DST2,189,0,0,0,1,0,403806,-1
2DST2,190,0,0,0,1,0,405766,-1
2DST2,191,1,0,1,1,0,407727,501
2DST2,192,1,0,1,1,0,409684,490
2DST2,193,0,0,0,1,0,411643,-1
2DST2,194,0,0,0,1,0,413602,-1
2DST2,195,0,0,0,1,0,415563,-1
2DST2,196,0,0,0,1,0,417524,-1
2DST2,197,0,0,0,1,0,419484,-1
2DST2,198,0,0,0,1,0,421446,-1
2DST2,199,0,0,0,1,0,423406,-1
2DST2,200,0,0,0,1,0,425366,-1
2DST2,201,1,0,1,1,0,427324,434
2DST2,202,1,0,1,1,0,429281,487
2DST2,203,0,0,0,1,0,431238,-1
2DST2,204,0,0,0,1,0,433200,-1
2DST2,205,0,0,0,1,0,435161,-1
2DST2,206,1,0,1,1,0,437122,402
2DST2,207,1,0,1,1,0,439080,450
2DST2,208,0,0,0,1,0,441040,-1
2DST2,209,0,0,0,1,0,442998,-1
2DST2,210,0,0,0,1,0,444958,-1
2DST2,211,0,0,0,1,0,446916,-1
2DST2,212,0,0,0,1,0,448878,-1
2DST2,213,0,0,0,1,0,450836,-1
2DST2,214,1,0,1,1,0,452796,395
2DST2,215,0,0,0,1,0,454754,-1
2DST2,216,0,0,0,1,0,456715,-1
2DST2,217,0,0,0,1,0,458676,-1
2DST2,218,0,0,0,1,0,460638,-1
2DST2,219,0,0,0,1,0,462600,-1
2DST2,220,0,0,0,1,0,464560,-1
2DST2,221,0,0,0,1,0,466519,-1
2DST2,222,0,0,0,1,0,468478,-1
2DST2,223,0,0,0,1,0,470436,-1
2DST2,224,0,0,0,1,0,472397,-1
2DST2,225,0,0,0,1,0,474356,-1
2DST2,226,0,0,0,1,0,476317,-1
2DST2,227,0,0,0,1,0,478276,-1
2DST2,228,1,0,1,1,0,480235,524
2DST2,229,0,0,0,1,0,482195,-1
2DST2,230,0,0,0,1,0,484156,-1
2DST2,231,0,0,0,1,0,486115,-1
2DST2,232,0,0,0,1,0,488075,-1
2DST2,233,0,0,1,0,0,490034,280
2DST2,234,0,0,0,1,0,491992,-1
2DST2,235,0,0,0,1,0,493954,-1
2DST2,236,0,0,0,1,0,495916,-1
2DST2,237,1,0,1,1,0,497876,549
2DST2,238,1,0,1,1,0,499834,598
2DST2,239,1,0,1,1,0,501791,453
2DST2,240,0,0,0,1,0,503749,-1
2DST2,241,0,0,0,1,0,505707,-1
2DST2,242,1,0,1,1,0,507665,443
2DST2,243,0,0,0,1,0,509623,-1
2DST2,244,0,0,0,1,0,511585,-1
2DST2,245,0,0,0,1,0,513543,-1
2DST2,246,0,0,0,1,0,515502,-1
2DST2,247,0,0,0,1,0,517462,-1
2DST2,248,0,0,0,1,0,519423,-1
2DST2,249,1,0,1,1,0,521382,407
2DST2,250,0,0,0,1,0,523342,-1
2DST2,251,0,0,0,1,0,525303,-1
2DST2,252,0,0,0,1,0,527261,-1
2DST2,253,0,0,0,1,0,529221,-1
2DST2,254,1,0,1,1,0,531181,483
2DST2,255,0,0,0,1,0,533138,-1
2DST2,256,0,0,0,1,0,535099,-1
2DST2,257,1,0,1,1,0,537059,516
2DST2,258,1,0,1,1,0,539016,584
2DST2,259,0,0,0,1,0,540974,-1
2DST2,260,0,0,0,1,0,542934,-1
2DST2,261,0,0,0,1,0,544895,-1
2DST2,262,0,0,0,1,0,546855,-1
2DST2,263,1,0,1,1,0,548817,327
2DST2,264,0,0,0,1,0,550775,-1
2DST2,265,1,0,1,1,0,552734,452
2DST2,266,1,0,1,1,0,554693,1283
2DST2,267,1,0,1,1,0,556650,463
2DST2,268,0,0,0,1,0,558607,-1
2DST2,269,0,0,0,1,0,560570,-1
2DST2,270,0,0,0,1,0,562530,-1
2DST2,271,0,0,0,1,0,564490,-1
2DST2,272,1,0,1,1,0,566451,466
2DST2,273,1,0,1,1,0,568410,576
2DST2,274,1,0,1,1,0,570368,420
2DST2,275,0,0,0,1,0,572325,-1
2DST2,276,0,0,0,1,0,574285,-1
2DST2,277,1,0,1,1,0,576246,384
2DST2,278,0,0,0,1,0,578205,-1
2DST2,279,0,0,0,1,0,580164,-1
2DST2,280,0,0,0,1,0,582125,-1
2DST2,281,0,0,0,1,0,584084,-1
2DST2,282,0,0,0,1,0,586044,-1
2DST2,283,0,0,0,1,0,588003,-1
2DST2,284,0,0,0,1,0,589962,-1
2DST2,285,1,0,1,1,0,591923,478
2DST2,286,0,0,0,1,0,593883,-1
2DST2,287,0,0,0,1,0,595841,-1
2DST2,288,0,0,0,1,0,597802,-1
2DST2,289,0,0,0,1,0,599762,-1
2DST2,290,0,0,0,1,0,601723,-1
2DST2,291,0,0,0,1,0,603684,-1
2DST2,292,0,0,1,0,0,605646,1003
2DST2,293,0,0,0,1,0,607604,-1
2DST2,294,0,0,0,1,0,609565,-1
2DST2,295,0,0,0,1,0,611527,-1
2DST2,296,0,0,0,1,0,613490,-1
2DST2,297,0,0,0,1,0,615447,-1
2DST2,298,0,0,0,1,0,617405,-1
2DST2,299,0,0,0,1,0,619366,-1
2DST2,300,0,0,0,1,0,621328,-1
2DST2,301,0,0,0,1,0,623288,-1
2DST2,302,1,0,1,1,1,625248,570
2DST2,303,0,0,0,1,0,627204,-1
2DST2,304,1,0,1,1,0,629162,467
2DST2,305,0,0,0,1,0,631121,-1
2DST2,306,0,0,0,1,0,633082,-1
2DST2,307,0,0,0,1,0,635043,-1
2DST2,308,0,0,0,1,0,637004,-1
2DST2,309,1,0,1,1,0,638964,482
2DST2,310,1,0,1,1,0,640921,476
2DST2,311,0,0,0,1,0,642880,-1
2DST2,312,1,0,1,1,0,644840,368
2DST2,313,0,0,0,1,0,646798,-1
2DST2,314,0,0,0,1,0,648758,-1
2DST2,315,1,0,1,1,0,650718,485
2DST2,316,0,0,0,1,0,652676,-1
2DST2,317,1,0,1,1,0,654637,477
2DST2,318,0,0,0,1,0,656595,-1
2DST2,319,1,0,1,1,0,658556,396
2DST2,320,1,0,1,1,0,660512,537
2DST2,321,0,0,0,1,0,662470,-1
2DST2,322,1,0,1,1,0,664430,431
2DST2,323,1,0,1,1,0,666390,469
2DST2,324,1,0,1,1,0,668347,339
2DST2,325,1,0,1,1,0,670304,523
2DST2,326,1,0,1,1,0,672264,454
2DST2,327,1,0,1,1,0,674221,377
2DST2,328,1,0,1,1,0,676179,319
2DST2,329,0,0,0,1,0,678136,-1
2DST2,330,0,0,0,1,0,680098,-1
2DST2,331,1,0,1,1,0,682057,484
2DST2,332,1,0,1,1,0,684016,406
2DST2,333,0,0,0,1,0,685974,-1
2DST2,334,0,0,0,1,0,687932,-1
2DST2,335,1,0,1,1,0,689889,809
2DST2,336,1,0,1,1,0,691846,507
2DST2,337,0,0,0,1,0,693805,-1
2DST2,338,1,0,1,1,0,695764,425
2DST2,339,0,0,0,1,0,697722,-1
2DST2,340,1,0,1,1,0,699684,442
2DST2,341,0,0,0,1,0,701642,-1
2DST2,342,1,0,1,1,0,703604,394
2DST2,343,0,0,0,1,0,705560,-1
2DST2,344,1,0,1,1,0,707521,328
2DST2,345,1,0,1,1,0,709476,352
2DST2,346,1,0,1,1,0,711434,317
2DST2,347,1,0,1,1,0,713392,316
2DST2,348,0,0,1,0,0,715348,295
