subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
1VAT4,p1,1,consonants-av,none,1,1,3000,0,0,6,5,1,1,0,14500,<timeout>,1,17252,2747,<timeout>,1,17257,2752
1VAT4,p1,2,consonants-av,none,1,1,3000,0,0,7,4,1,1,0,17524,<timeout>,1,20277,2747,<timeout>,1,20283,2753
1VAT4,p1,3,consonants-av,none,1,1,3000,0,0,4,2,1,1,0,20552,<timeout>,1,23305,2747,<timeout>,1,23309,2751
1VAT4,p1,4,consonants-av,none,1,1,3000,1,1,4,2,1,1,0,23577,<lshift>,1,24579,997,<timeout>,0,26330,2748
1VAT4,p1,5,consonants-av,none,1,1,3000,0,1,7,2,1,1,0,26596,<timeout>,1,29349,2747,<timeout>,0,29354,2752
1VAT4,p1,6,consonants-av,none,1,1,3000,0,0,6,4,1,1,0,29626,<timeout>,1,32379,2748,<timeout>,1,32384,2753
1VAT4,p1,7,consonants-av,none,1,1,3000,1,0,6,6,1,1,0,32651,<lshift>,1,33202,545,<timeout>,1,35403,2746
1VAT4,p1,8,consonants-av,none,1,1,3000,0,1,1,6,1,1,0,35670,<timeout>,1,38421,2746,<timeout>,0,38426,2751
1VAT4,p1,9,consonants-av,none,1,1,3000,0,0,5,4,1,1,0,38696,<timeout>,1,41449,2747,<timeout>,1,41455,2753
1VAT4,p1,10,consonants-av,none,1,1,3000,1,0,5,3,1,1,0,41722,<lshift>,1,42702,975,<timeout>,1,44476,2749
1VAT4,p1,11,consonants-av,none,1,1,3000,1,1,5,3,1,1,0,44743,<lshift>,1,45528,780,<timeout>,0,47494,2746
1VAT4,p2,1,consonants-av,none,1,2,3000,0,0,2,3,1,1,0,62804,<timeout>,1,65556,2747,<timeout>,1,65561,2752
1VAT4,p2,2,consonants-av,none,1,2,3000,0,0,3,7,1,1,0,65827,<timeout>,1,68579,2746,<timeout>,1,68584,2751
