subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3AHT1,p1,1,consonants-av,none,1,1,3000,0,0,7,6,1,1,0,10183,<timeout>,1,12936,2745,<timeout>,1,12940,2749
3AHT1,p1,2,consonants-av,none,1,1,3000,0,0,3,5,1,1,0,13207,<timeout>,1,15959,2745,<timeout>,1,15964,2750
3AHT1,p1,3,consonants-av,none,1,1,3000,1,0,3,7,1,1,0,16241,<lshift>,1,18991,2742,<timeout>,1,18998,2749
3AHT1,p1,4,consonants-av,none,1,1,3000,0,1,8,7,1,1,0,19269,<timeout>,1,22023,2752,<timeout>,0,22030,2759
3AHT1,p1,5,consonants-av,none,1,1,3000,1,1,8,7,1,1,0,22302,<lshift>,1,23023,714,<timeout>,0,25055,2746
3AHT1,p1,6,consonants-av,none,1,1,3000,0,1,4,7,1,1,0,25328,<timeout>,1,28080,2749,<timeout>,0,28086,2755
3AHT1,p1,7,consonants-av,none,1,1,3000,0,0,6,3,1,1,0,28364,<timeout>,1,31117,2745,<timeout>,1,31122,2750
3AHT1,p1,8,consonants-av,none,1,1,3000,0,0,5,7,1,1,0,31391,<timeout>,1,34143,2742,<timeout>,1,34147,2746
3AHT1,p1,9,consonants-av,none,1,1,3000,0,0,1,3,1,1,0,34419,<timeout>,1,37171,2744,<timeout>,1,37178,2751
3AHT1,p1,10,consonants-av,none,1,1,3000,1,1,1,3,1,1,0,37450,<lshift>,1,38791,1333,<timeout>,0,40203,2745
3AHT1,p1,11,consonants-av,none,1,1,3000,1,0,1,6,1,1,0,40476,<lshift>,1,41838,1355,<timeout>,1,43229,2746
3AHT1,p2,1,consonants-av,none,1,2,3000,0,0,5,4,1,1,0,50488,<timeout>,1,53241,2747,<timeout>,1,53247,2753
3AHT1,p2,2,consonants-av,none,1,2,3000,0,0,7,7,1,1,0,53520,<timeout>,1,56273,2746,<timeout>,1,56278,2751
3AHT1,p2,3,consonants-av,none,1,2,3000,1,1,5,4,1,1,0,56549,<lshift>,1,57711,1158,<timeout>,0,59302,2749
3AHT1,p2,4,consonants-av,none,1,2,3000,0,1,5,7,1,1,0,59581,<timeout>,1,62333,2745,<timeout>,0,62342,2754
3AHT1,p2,5,consonants-av,none,1,2,3000,1,0,5,1,1,1,0,62616,<lshift>,1,63357,738,<timeout>,1,65367,2748
3AHT1,p2,6,consonants-av,none,1,2,3000,1,0,5,3,1,1,0,65645,<lshift>,1,66311,658,<timeout>,1,68398,2745
3AHT1,p2,7,consonants-av,none,1,2,3000,1,1,5,1,1,1,0,68665,<lshift>,1,69390,721,<timeout>,0,71417,2748
3AHT1,p2,8,consonants-av,none,1,2,3000,0,0,6,2,1,1,0,71691,<timeout>,1,74443,2748,<timeout>,1,74448,2753
3AHT1,p2,9,consonants-av,none,1,2,3000,0,0,4,3,1,1,0,74716,<timeout>,1,77468,2747,<timeout>,1,77475,2754
3AHT1,p2,10,consonants-av,none,1,2,3000,0,1,5,2,1,1,0,77748,<timeout>,1,80501,2744,<timeout>,0,80507,2750
3AHT1,p2,11,consonants-av,none,1,2,3000,0,0,5,7,1,1,0,80778,<lshift>,0,81655,869,<timeout>,1,83531,2745
