sub,trial,targ,toofast,responded,corr,mult,time,rt
2VAT2,0,1,0,1,1,0,14856,332
2VAT2,1,0,0,0,1,0,16815,-1
2VAT2,2,0,0,0,1,0,18777,-1
2VAT2,3,1,0,1,1,0,20740,331
2VAT2,4,1,0,1,1,0,22701,594
2VAT2,5,0,0,0,1,0,24661,-1
2VAT2,6,0,0,0,1,0,26625,-1
2VAT2,7,0,0,0,1,0,28590,-1
2VAT2,8,0,0,0,1,0,30553,-1
2VAT2,9,0,0,0,1,0,32515,-1
2VAT2,10,0,0,0,1,0,34478,-1
2VAT2,11,0,0,0,1,0,36439,-1
2VAT2,12,1,0,1,1,0,38401,409
2VAT2,13,1,0,1,1,0,40360,534
2VAT2,14,1,0,1,1,0,42319,602
2VAT2,15,0,0,0,1,0,44278,-1
2VAT2,16,0,0,0,1,0,46243,-1
2VAT2,17,0,0,0,1,0,48208,-1
2VAT2,18,0,0,0,1,0,50170,-1
2VAT2,19,0,0,0,1,0,52132,-1
2VAT2,20,0,0,0,1,0,54099,-1
2VAT2,21,0,0,0,1,0,56060,-1
2VAT2,22,0,0,0,1,0,58023,-1
2VAT2,23,1,0,1,1,0,59985,607
2VAT2,24,0,0,0,1,0,61945,-1
2VAT2,25,1,0,1,1,0,63909,361
2VAT2,26,0,0,0,1,0,65869,-1
2VAT2,27,0,0,0,1,0,67832,-1
2VAT2,28,0,0,0,1,0,69793,-1
2VAT2,29,0,0,0,1,0,71755,-1
2VAT2,30,0,0,0,1,0,73719,-1
2VAT2,31,0,0,0,1,0,75683,-1
2VAT2,32,0,0,0,1,0,77646,-1
2VAT2,33,0,0,0,1,0,79609,-1
2VAT2,34,0,0,0,1,0,81571,-1
2VAT2,35,1,0,1,1,0,83533,376
2VAT2,36,0,0,0,1,0,85493,-1
2VAT2,37,0,0,0,1,0,87456,-1
2VAT2,38,0,0,0,1,0,89423,-1
2VAT2,39,1,0,1,1,0,91386,490
2VAT2,40,1,0,1,1,0,93345,435
2VAT2,41,0,0,0,1,0,95305,-1
2VAT2,42,0,0,0,1,0,97267,-1
2VAT2,43,0,0,0,1,0,99230,-1
2VAT2,44,1,0,1,1,0,101193,480
2VAT2,45,1,0,1,1,0,103153,550
2VAT2,46,0,0,0,1,0,105114,-1
2VAT2,47,0,0,0,1,0,107077,-1
2VAT2,48,0,0,0,1,0,109041,-1
2VAT2,49,0,0,0,1,0,111006,-1
2VAT2,50,1,0,1,1,0,112970,412
2VAT2,51,0,0,0,1,0,114932,-1
2VAT2,52,1,0,1,1,0,116897,489
2VAT2,53,0,0,0,1,0,118857,-1
2VAT2,54,0,0,0,1,0,120821,-1
2VAT2,55,1,0,1,1,0,122784,433
2VAT2,56,0,0,0,1,0,124744,-1
2VAT2,57,0,0,0,1,0,126707,-1
2VAT2,58,0,0,0,1,0,128670,-1
2VAT2,59,1,0,1,1,0,130633,461
2VAT2,60,0,0,0,1,0,132591,-1
2VAT2,61,0,0,0,1,0,134555,-1
2VAT2,62,0,0,0,1,0,136518,-1
2VAT2,63,0,0,0,1,0,138482,-1
2VAT2,64,0,0,0,1,0,140443,-1
2VAT2,65,0,0,0,1,0,142406,-1
2VAT2,66,1,0,1,1,0,144369,464
2VAT2,67,0,0,0,1,0,146329,-1
2VAT2,68,0,0,0,1,0,148292,-1
2VAT2,69,1,0,1,1,0,150258,394
2VAT2,70,0,0,0,1,0,152219,-1
2VAT2,71,0,0,0,1,0,154185,-1
2VAT2,72,1,0,1,1,0,156146,370
2VAT2,73,0,0,0,1,0,158105,-1
2VAT2,74,1,0,1,1,0,160069,383
2VAT2,75,0,0,0,1,0,162030,-1
2VAT2,76,0,0,0,1,0,163993,-1
2VAT2,77,0,0,0,1,0,165955,-1
2VAT2,78,0,0,1,0,0,167918,260
2VAT2,79,0,0,0,1,0,169879,-1
2VAT2,80,0,0,0,1,0,171843,-1
2VAT2,81,0,0,0,1,0,173806,-1
2VAT2,82,0,0,0,1,0,175769,-1
2VAT2,83,0,0,0,1,0,177732,-1
2VAT2,84,0,0,0,1,0,179694,-1
2VAT2,85,1,0,1,1,0,181659,713
2VAT2,86,0,0,0,1,0,183617,-1
2VAT2,87,1,0,1,1,0,185581,522
2VAT2,88,1,0,1,1,0,187542,768
2VAT2,89,0,0,0,1,0,189502,-1
2VAT2,90,1,0,1,1,0,191465,586
2VAT2,91,0,0,0,1,0,193426,-1
2VAT2,92,1,0,1,1,0,195388,423
2VAT2,93,0,0,0,1,0,197348,-1
2VAT2,94,0,0,0,1,0,199311,-1
2VAT2,95,1,0,1,1,0,201274,371
2VAT2,96,0,0,0,1,0,203234,-1
2VAT2,97,0,0,0,1,0,205196,-1
2VAT2,98,0,0,0,1,0,207158,-1
2VAT2,99,0,0,0,1,0,209120,-1
2VAT2,100,1,0,1,1,0,211082,360
2VAT2,101,0,0,0,1,0,213043,-1
2VAT2,102,0,0,0,1,0,215007,-1
2VAT2,103,0,0,0,1,0,216969,-1
2VAT2,104,0,0,0,1,0,218935,-1
2VAT2,105,0,0,0,1,0,220899,-1
2VAT2,106,1,0,1,1,0,222862,443
2VAT2,107,0,0,0,1,0,224824,-1
2VAT2,108,0,0,0,1,0,226785,-1
2VAT2,109,1,0,1,1,0,228748,429
2VAT2,110,1,0,1,1,0,230709,758
2VAT2,111,0,0,0,1,0,232669,-1
2VAT2,112,0,0,0,1,0,234632,-1
2VAT2,113,0,0,0,1,0,236595,-1
2VAT2,114,0,0,0,1,0,238557,-1
2VAT2,115,1,0,1,1,0,240521,439
2VAT2,116,1,0,1,1,0,242481,466
2VAT2,117,0,0,0,1,0,244440,-1
2VAT2,118,0,0,0,1,0,246404,-1
2VAT2,119,0,0,0,1,0,248369,-1
2VAT2,120,0,0,0,1,0,250333,-1
2VAT2,121,0,0,0,1,0,252297,-1
2VAT2,122,1,0,1,1,0,254263,538
2VAT2,123,1,0,0,0,0,256224,-1
2VAT2,124,0,0,0,1,0,258185,-1
2VAT2,125,0,0,0,1,0,260149,-1
2VAT2,126,0,0,0,1,0,262113,-1
2VAT2,127,0,0,0,1,0,264077,-1
2VAT2,128,0,0,0,1,0,266039,-1
2VAT2,129,1,0,1,1,0,268005,394
2VAT2,130,0,0,0,1,0,269966,-1
2VAT2,131,0,0,0,1,0,271930,-1
2VAT2,132,0,0,0,1,0,273893,-1
2VAT2,133,1,0,1,1,0,275855,651
2VAT2,134,0,0,0,1,0,277815,-1
2VAT2,135,0,0,0,1,0,279779,-1
2VAT2,136,0,0,0,1,0,281743,-1
2VAT2,137,0,0,0,1,0,283706,-1
2VAT2,138,0,0,0,1,0,285668,-1
2VAT2,139,0,0,0,1,0,287632,-1
2VAT2,140,0,0,0,1,0,289594,-1
2VAT2,141,0,0,0,1,0,291557,-1
2VAT2,142,0,0,0,1,0,293521,-1
2VAT2,143,0,0,0,1,0,295485,-1
2VAT2,144,0,0,0,1,0,297448,-1
2VAT2,145,0,0,0,1,0,299411,-1
2VAT2,146,0,0,0,1,0,301375,-1
2VAT2,147,0,0,0,1,0,303339,-1
2VAT2,148,0,0,0,1,0,305302,-1
2VAT2,149,0,0,0,1,0,307265,-1
2VAT2,150,0,0,0,1,0,309227,-1
2VAT2,151,0,0,0,1,0,311189,-1
2VAT2,152,1,0,1,1,0,313153,328
2VAT2,153,1,0,1,1,0,315112,524
2VAT2,154,0,0,0,1,0,317072,-1
2VAT2,155,0,0,0,1,0,319035,-1
2VAT2,156,0,0,0,1,0,320997,-1
2VAT2,157,1,0,0,0,0,322959,-1
2VAT2,158,0,0,0,1,0,324923,-1
2VAT2,159,0,0,0,1,0,326885,-1
2VAT2,160,1,0,1,1,0,328847,701
2VAT2,161,0,0,0,1,0,330807,-1
2VAT2,162,0,0,0,1,0,332771,-1
2VAT2,163,0,0,0,1,0,334734,-1
2VAT2,164,0,0,0,1,0,336697,-1
2VAT2,165,1,0,1,1,0,338661,468
2VAT2,166,0,0,0,1,0,340618,-1
2VAT2,167,0,0,0,1,0,342581,-1
2VAT2,168,0,0,0,1,0,344544,-1
2VAT2,169,0,0,0,1,0,346507,-1
2VAT2,170,1,0,1,1,0,348471,596
2VAT2,171,0,0,0,1,0,350430,-1
2VAT2,172,0,0,0,1,0,352395,-1
2VAT2,173,0,0,0,1,0,354358,-1
2VAT2,174,0,0,0,1,0,356321,-1
2VAT2,175,0,0,0,1,0,358286,-1
