subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3DST4,p1,1,consonants-av,none,1,1,3000,0,0,3,4,1,1,0,13584,<timeout>,1,16336,2750,<timeout>,1,16338,2752
3DST4,p1,2,consonants-av,none,1,1,3000,0,0,8,7,1,1,0,16599,<timeout>,1,19351,2750,<timeout>,1,19353,2752
3DST4,p1,3,consonants-av,none,1,1,3000,0,0,3,8,1,1,0,19614,<timeout>,1,22366,2750,<timeout>,1,22369,2753
3DST4,p1,4,consonants-av,none,1,1,3000,1,0,3,5,1,1,0,22631,<lshift>,1,23442,809,<timeout>,1,25383,2750
3DST4,p1,5,consonants-av,none,1,1,3000,1,0,3,2,1,1,0,25643,<lshift>,1,26327,682,<timeout>,1,28395,2750
3DST4,p1,6,consonants-av,none,1,1,3000,0,1,1,2,1,1,0,28658,<timeout>,1,31411,2751,<timeout>,0,31414,2754
3DST4,p1,7,consonants-av,none,1,1,3000,0,0,6,6,1,1,0,31673,<timeout>,1,34425,2750,<timeout>,1,34428,2753
3DST4,p1,8,consonants-av,none,1,1,3000,0,0,2,8,1,1,0,34687,<timeout>,1,37440,2751,<timeout>,1,37443,2754
3DST4,p1,9,consonants-av,none,1,1,3000,1,1,2,8,1,1,0,37703,<lshift>,1,38439,734,<timeout>,0,40455,2750
3DST4,p1,10,consonants-av,none,1,1,3000,1,1,2,8,1,1,0,40715,<lshift>,1,42204,1487,<timeout>,0,43467,2750
3DST4,p1,11,consonants-av,none,1,1,3000,0,1,3,8,1,1,0,43727,<timeout>,1,46479,2750,<timeout>,0,46481,2752
3DST4,p2,1,consonants-av,none,1,2,3000,0,0,8,5,1,1,0,76241,<timeout>,1,78994,2751,<timeout>,1,78997,2754
3DST4,p2,2,consonants-av,none,1,2,3000,0,0,4,1,1,1,0,79256,<timeout>,1,82009,2751,<timeout>,1,82013,2755
3DST4,p2,3,consonants-av,none,1,2,3000,0,0,4,1,1,1,0,82272,<timeout>,1,85025,2751,<timeout>,1,85028,2754
3DST4,p2,4,consonants-av,none,1,2,3000,1,0,4,3,1,1,0,85287,<lshift>,1,86019,730,<timeout>,1,88039,2750
3DST4,p2,5,consonants-av,none,1,2,3000,0,1,7,1,1,1,0,88300,<timeout>,1,91051,2749,<timeout>,0,91054,2752
3DST4,p2,6,consonants-av,none,1,2,3000,1,0,4,7,1,1,0,91315,<lshift>,1,92411,1094,<timeout>,1,94068,2751
3DST4,p2,7,consonants-av,none,1,2,3000,0,0,4,7,1,1,0,94329,<timeout>,1,97081,2749,<timeout>,1,97085,2753
3DST4,p2,8,consonants-av,none,1,2,3000,1,1,4,7,1,1,0,97345,<lshift>,1,98034,687,<timeout>,0,100096,2749
