sub,trial,targ,toofast,responded,corr,mult,time,rt
1AHT2,0,1,0,0,0,0,389646,-1
1AHT2,1,0,0,0,1,0,391611,-1
1AHT2,2,0,0,0,1,0,393575,-1
1AHT2,3,0,0,0,1,0,395540,-1
1AHT2,4,0,0,0,1,0,397504,-1
1AHT2,5,0,0,0,1,0,399470,-1
1AHT2,6,0,0,0,1,0,401437,-1
1AHT2,7,0,0,0,1,0,403403,-1
1AHT2,8,0,0,0,1,0,405368,-1
1AHT2,9,0,0,0,1,0,407332,-1
1AHT2,10,0,0,0,1,0,409299,-1
1AHT2,11,0,0,0,1,0,411262,-1
1AHT2,12,1,0,1,1,0,413230,1237
1AHT2,13,0,0,0,1,0,415192,-1
1AHT2,14,0,0,0,1,0,417157,-1
1AHT2,15,0,0,0,1,0,419126,-1
1AHT2,16,1,0,1,1,0,421093,425
1AHT2,17,0,0,0,1,0,423055,-1
1AHT2,18,0,0,0,1,0,425020,-1
1AHT2,19,1,0,1,1,0,426987,487
1AHT2,20,0,0,0,1,0,428949,-1
1AHT2,21,1,0,1,1,0,430917,479
1AHT2,22,0,0,0,1,0,432879,-1
1AHT2,23,0,0,0,1,0,434844,-1
1AHT2,24,1,0,1,1,0,436810,467
1AHT2,25,0,0,0,1,0,438770,-1
1AHT2,26,0,0,0,1,0,440735,-1
1AHT2,27,1,0,1,1,0,442703,474
1AHT2,28,0,0,0,1,0,444667,-1
1AHT2,29,0,0,0,1,0,446632,-1
1AHT2,30,0,0,0,1,0,448599,-1
1AHT2,31,1,0,1,1,0,450565,444
1AHT2,32,0,0,0,1,0,452525,-1
1AHT2,33,0,0,0,1,0,454491,-1
1AHT2,34,1,0,1,1,0,456455,549
1AHT2,35,0,0,0,1,0,458415,-1
1AHT2,36,0,0,0,1,0,460380,-1
1AHT2,37,1,0,1,1,0,462346,363
1AHT2,38,1,0,1,1,0,464307,620
1AHT2,39,0,0,0,1,0,466269,-1
1AHT2,40,0,0,0,1,0,468235,-1
1AHT2,41,0,0,1,0,0,470200,387
1AHT2,42,0,0,0,1,0,472163,-1
1AHT2,43,0,0,0,1,0,474128,-1
1AHT2,44,0,0,0,1,0,476093,-1
1AHT2,45,0,0,0,1,0,478060,-1
1AHT2,46,1,0,1,1,0,480027,466
1AHT2,47,0,0,0,1,0,481989,-1
1AHT2,48,0,0,0,1,0,483957,-1
1AHT2,49,0,0,0,1,0,485924,-1
1AHT2,50,0,0,0,1,0,487890,-1
1AHT2,51,0,0,0,1,0,489855,-1
1AHT2,52,0,0,0,1,0,491820,-1
1AHT2,53,0,0,0,1,0,493788,-1
1AHT2,54,1,0,1,1,0,495753,616
1AHT2,55,0,0,0,1,0,497714,-1
1AHT2,56,0,0,0,1,0,499680,-1
1AHT2,57,1,0,1,1,0,501647,644
1AHT2,58,0,0,0,1,0,503608,-1
1AHT2,59,0,0,0,1,0,505574,-1
1AHT2,60,0,0,0,1,0,507540,-1
1AHT2,61,1,0,1,1,0,509505,466
1AHT2,62,0,0,0,1,0,511467,-1
