sub,trial,targ,toofast,responded,corr,mult,time,rt
1VAT2,0,0,0,0,1,0,45936,-1
1VAT2,1,0,0,0,1,0,47898,-1
1VAT2,2,0,0,0,1,0,49862,-1
1VAT2,3,0,0,0,1,0,51826,-1
1VAT2,4,0,0,0,1,0,53789,-1
1VAT2,5,0,0,0,1,0,55753,-1
1VAT2,6,0,0,0,1,0,57719,-1
1VAT2,7,1,0,1,1,0,59682,340
1VAT2,8,0,0,0,1,0,61641,-1
1VAT2,9,0,0,0,1,0,63603,-1
1VAT2,10,1,0,1,1,0,65567,341
1VAT2,11,0,0,0,1,0,67527,-1
1VAT2,12,0,0,0,1,0,69491,-1
1VAT2,13,1,0,1,1,0,71455,356
1VAT2,14,0,0,0,1,0,73415,-1
1VAT2,15,0,0,0,1,0,75378,-1
1VAT2,16,0,0,0,1,0,77341,-1
1VAT2,17,0,0,0,1,0,79305,-1
1VAT2,18,0,0,0,1,0,81268,-1
1VAT2,19,0,0,0,1,0,83231,-1
1VAT2,20,0,0,0,1,0,85199,-1
1VAT2,21,0,0,0,1,0,87163,-1
1VAT2,22,1,0,1,1,0,89127,407
1VAT2,23,0,0,0,1,0,91085,-1
1VAT2,24,0,0,0,1,0,93049,-1
1VAT2,25,0,0,0,1,0,95011,-1
1VAT2,26,0,0,0,1,0,96975,-1
1VAT2,27,0,0,0,1,0,98937,-1
1VAT2,28,0,0,0,1,0,100901,-1
1VAT2,29,1,0,1,1,0,102864,350
1VAT2,30,0,0,0,1,0,104824,-1
1VAT2,31,0,0,0,1,0,106789,-1
1VAT2,32,0,0,0,1,0,108753,-1
1VAT2,33,0,0,0,1,0,110714,-1
1VAT2,34,1,0,1,1,0,112678,392
1VAT2,35,0,0,0,1,0,114634,-1
1VAT2,36,0,0,0,1,0,116597,-1
1VAT2,37,0,0,0,1,0,118559,-1
1VAT2,38,0,0,0,1,0,120522,-1
1VAT2,39,0,0,0,1,0,122485,-1
1VAT2,40,0,0,0,1,0,124448,-1
1VAT2,41,1,0,1,1,0,126409,437
1VAT2,42,0,0,0,1,0,128366,-1
1VAT2,43,0,0,0,1,0,130326,-1
1VAT2,44,1,0,1,1,0,132287,339
1VAT2,45,0,0,0,1,0,134246,-1
1VAT2,46,0,0,0,1,0,136206,-1
1VAT2,47,0,0,0,1,0,138166,-1
1VAT2,48,1,0,1,1,0,140127,547
1VAT2,49,0,0,0,1,0,142087,-1
1VAT2,50,0,0,0,1,0,144047,-1
1VAT2,51,1,0,1,1,0,146012,402
1VAT2,52,0,0,0,1,0,147974,-1
1VAT2,53,0,0,0,1,0,149934,-1
1VAT2,54,0,0,0,1,0,151894,-1
1VAT2,55,0,0,0,1,0,153858,-1
1VAT2,56,0,0,0,1,0,155821,-1
1VAT2,57,0,0,0,1,0,157786,-1
1VAT2,58,0,0,0,1,0,159749,-1
1VAT2,59,0,0,0,1,0,161713,-1
1VAT2,60,0,0,0,1,0,163677,-1
1VAT2,61,0,0,0,1,0,165641,-1
1VAT2,62,0,0,0,1,0,167605,-1
1VAT2,63,0,0,0,1,0,169569,-1
1VAT2,64,0,0,0,1,0,171532,-1
1VAT2,65,0,0,0,1,0,173496,-1
1VAT2,66,0,0,0,1,0,175460,-1
1VAT2,67,0,0,0,1,0,177421,-1
1VAT2,68,1,0,1,1,0,179384,472
1VAT2,69,0,0,0,1,0,181342,-1
1VAT2,70,0,0,0,1,0,183307,-1
1VAT2,71,0,0,0,1,0,185270,-1
1VAT2,72,0,0,0,1,0,187232,-1
1VAT2,73,0,0,0,1,0,189194,-1
1VAT2,74,0,0,0,1,0,191158,-1
1VAT2,75,0,0,0,1,0,193123,-1
1VAT2,76,1,0,1,1,0,195085,429
1VAT2,77,0,0,0,1,0,197047,-1
1VAT2,78,0,0,0,1,0,199010,-1
1VAT2,79,0,0,0,1,0,200971,-1
1VAT2,80,0,0,0,1,0,202934,-1
1VAT2,81,0,0,0,1,0,204898,-1
1VAT2,82,0,0,0,1,0,206863,-1
1VAT2,83,1,0,1,1,0,208824,406
1VAT2,84,0,0,0,1,0,210782,-1
1VAT2,85,0,0,0,1,0,212746,-1
1VAT2,86,0,0,0,1,0,214708,-1
1VAT2,87,1,0,1,1,0,216671,537
1VAT2,88,1,0,1,1,0,218631,655
1VAT2,89,0,0,0,1,0,220592,-1
1VAT2,90,1,0,1,1,0,222555,724
1VAT2,91,0,0,0,1,0,224515,-1
1VAT2,92,0,0,0,1,0,226477,-1
1VAT2,93,1,0,1,1,0,228438,400
1VAT2,94,0,0,0,1,0,230397,-1
1VAT2,95,0,0,0,1,0,232357,-1
1VAT2,96,1,0,1,1,0,234319,356
1VAT2,97,0,0,0,1,0,236279,-1
1VAT2,98,1,0,1,1,0,238242,366
1VAT2,99,0,0,0,1,0,240202,-1
1VAT2,100,1,0,1,1,0,242165,492
1VAT2,101,0,0,0,1,0,244125,-1
1VAT2,102,1,0,1,1,0,246090,368
1VAT2,103,0,0,0,1,0,248049,-1
1VAT2,104,0,0,0,1,0,250009,-1
1VAT2,105,0,0,0,1,0,251973,-1
1VAT2,106,0,0,0,1,0,253937,-1
1VAT2,107,1,0,1,1,0,255901,399
1VAT2,108,0,0,0,1,0,257862,-1
1VAT2,109,0,0,0,1,0,259824,-1
1VAT2,110,1,0,1,1,0,261785,344
1VAT2,111,0,0,0,1,0,263747,-1
1VAT2,112,1,0,1,1,0,265709,399
1VAT2,113,1,0,1,1,0,267668,546
1VAT2,114,0,0,0,1,0,269628,-1
1VAT2,115,0,0,0,1,0,271593,-1
1VAT2,116,0,0,0,1,0,273555,-1
1VAT2,117,0,0,0,1,0,275517,-1
1VAT2,118,0,0,0,1,0,277479,-1
1VAT2,119,1,0,1,1,0,279443,484
1VAT2,120,0,0,0,1,0,281404,-1
1VAT2,121,0,0,0,1,0,283365,-1
1VAT2,122,0,0,0,1,0,285327,-1
1VAT2,123,0,0,0,1,0,287289,-1
1VAT2,124,0,0,0,1,0,289251,-1
1VAT2,125,0,0,0,1,0,291215,-1
1VAT2,126,0,0,0,1,0,293178,-1
1VAT2,127,0,0,0,1,0,295142,-1
1VAT2,128,0,0,0,1,0,297105,-1
1VAT2,129,1,0,1,1,0,299068,681
1VAT2,130,1,0,1,1,0,301027,553
1VAT2,131,0,0,0,1,0,302987,-1
1VAT2,132,1,0,1,1,0,304949,504
1VAT2,133,0,0,0,1,0,306908,-1
1VAT2,134,0,0,0,1,0,308871,-1
1VAT2,135,0,0,0,1,0,310834,-1
1VAT2,136,1,0,0,0,0,312799,-1
1VAT2,137,0,0,0,1,0,314761,-1
1VAT2,138,0,0,0,1,0,316724,-1
1VAT2,139,0,0,0,1,0,318685,-1
1VAT2,140,0,0,0,1,0,320647,-1
1VAT2,141,0,0,0,1,0,322610,-1
1VAT2,142,0,0,0,1,0,324572,-1
1VAT2,143,1,0,1,1,0,326534,648
1VAT2,144,0,0,0,1,0,328495,-1
1VAT2,145,0,0,0,1,0,330458,-1
1VAT2,146,0,0,0,1,0,332419,-1
1VAT2,147,0,0,0,1,0,334383,-1
1VAT2,148,0,0,0,1,0,336347,-1
1VAT2,149,1,0,1,1,0,338311,519
1VAT2,150,0,0,0,1,0,340272,-1
1VAT2,151,0,0,0,1,0,342233,-1
1VAT2,152,0,0,0,1,0,344196,-1
1VAT2,153,0,0,1,0,0,346159,161
1VAT2,154,0,0,0,1,0,348118,-1
1VAT2,155,0,0,0,1,0,350080,-1
1VAT2,156,1,0,1,1,0,352042,353
1VAT2,157,1,0,1,1,0,354002,461
1VAT2,158,0,0,0,1,0,355962,-1
1VAT2,159,1,0,1,1,0,357925,519
1VAT2,160,0,0,0,1,0,359883,-1
1VAT2,161,0,0,0,1,0,361846,-1
1VAT2,162,0,0,0,1,0,363807,-1
1VAT2,163,1,0,1,1,0,365769,419
1VAT2,164,0,0,0,1,0,367730,-1
1VAT2,165,0,0,0,1,0,369695,-1
1VAT2,166,1,0,1,1,0,371659,545
1VAT2,167,0,0,0,1,0,373618,-1
1VAT2,168,1,0,1,1,0,375580,379
1VAT2,169,0,0,0,1,0,377540,-1
1VAT2,170,1,0,1,1,0,379503,433
1VAT2,171,0,0,0,1,0,381461,-1
1VAT2,172,1,0,1,1,0,383425,434
1VAT2,173,0,0,0,1,0,385386,-1
1VAT2,174,0,0,0,1,0,387348,-1
1VAT2,175,0,0,0,1,0,389311,-1
1VAT2,176,0,0,1,0,0,391276,268
1VAT2,177,0,0,0,1,0,393238,-1
1VAT2,178,1,0,1,1,0,395198,498
1VAT2,179,1,0,1,1,0,397157,556
1VAT2,180,0,0,0,1,0,399116,-1
1VAT2,181,0,0,0,1,0,401078,-1
1VAT2,182,0,0,0,1,0,403040,-1
1VAT2,183,0,0,0,1,0,405002,-1
1VAT2,184,0,0,0,1,0,406965,-1
1VAT2,185,0,0,0,1,0,408928,-1
1VAT2,186,0,0,0,1,0,410890,-1
1VAT2,187,1,0,1,1,0,412853,465
1VAT2,188,0,0,0,1,0,414814,-1
1VAT2,189,1,0,1,1,0,416775,674
1VAT2,190,1,0,1,1,0,418736,458
1VAT2,191,0,0,0,1,0,420696,-1
1VAT2,192,0,0,0,1,0,422657,-1
1VAT2,193,0,0,0,1,0,424620,-1
1VAT2,194,0,0,0,1,0,426582,-1
1VAT2,195,0,0,0,1,0,428544,-1
1VAT2,196,0,0,0,1,0,430508,-1
1VAT2,197,0,0,0,1,0,432471,-1
1VAT2,198,0,0,0,1,0,434435,-1
1VAT2,199,0,0,0,1,0,436397,-1
1VAT2,200,1,0,1,1,0,438359,530
1VAT2,201,0,0,0,1,0,440319,-1
1VAT2,202,0,0,0,1,0,442281,-1
1VAT2,203,1,0,1,1,0,444244,461
1VAT2,204,0,0,0,1,0,446205,-1
1VAT2,205,0,0,0,1,0,448168,-1
1VAT2,206,0,0,0,1,0,450133,-1
1VAT2,207,0,0,0,1,0,452096,-1
1VAT2,208,0,0,0,1,0,454057,-1
1VAT2,209,0,0,0,1,0,456019,-1
1VAT2,210,1,0,1,1,0,457983,430
1VAT2,211,1,0,1,1,0,459946,515
1VAT2,212,0,0,0,1,0,461905,-1
1VAT2,213,0,0,0,1,0,463867,-1
1VAT2,214,0,0,0,1,0,465831,-1
1VAT2,215,0,0,0,1,0,467796,-1
1VAT2,216,1,0,1,1,0,469761,583
1VAT2,217,0,0,0,1,0,471719,-1
1VAT2,218,0,0,0,1,0,473681,-1
1VAT2,219,0,0,0,1,0,475642,-1
1VAT2,220,0,0,0,1,0,477607,-1
1VAT2,221,0,0,0,1,0,479568,-1
1VAT2,222,0,0,0,1,0,481533,-1
1VAT2,223,0,0,0,1,0,483495,-1
1VAT2,224,1,0,1,1,0,485457,970
1VAT2,225,0,0,0,1,0,487417,-1
1VAT2,226,0,0,0,1,0,489379,-1
1VAT2,227,0,0,0,1,0,491341,-1
1VAT2,228,1,0,1,1,0,493303,374
1VAT2,229,0,0,0,1,0,495263,-1
1VAT2,230,0,0,0,1,0,497226,-1
1VAT2,231,0,0,0,1,0,499186,-1
1VAT2,232,0,0,0,1,0,501150,-1
1VAT2,233,0,0,0,1,0,503113,-1
1VAT2,234,0,0,0,1,0,505076,-1
1VAT2,235,0,0,0,1,0,507038,-1
1VAT2,236,0,0,0,1,0,509003,-1
1VAT2,237,0,0,0,1,0,510967,-1
1VAT2,238,0,0,0,1,0,512930,-1
1VAT2,239,0,0,0,1,0,514893,-1
1VAT2,240,0,0,0,1,0,516856,-1
1VAT2,241,0,0,0,1,0,518821,-1
1VAT2,242,0,0,0,1,0,520783,-1
1VAT2,243,1,0,0,0,0,522746,-1
1VAT2,244,1,0,1,1,0,524708,481
1VAT2,245,0,0,0,1,0,526667,-1
1VAT2,246,0,0,0,1,0,528630,-1
1VAT2,247,1,0,1,1,0,530592,483
1VAT2,248,0,0,0,1,0,532552,-1
1VAT2,249,0,0,0,1,0,534516,-1
1VAT2,250,0,0,0,1,0,536475,-1
1VAT2,251,0,0,0,1,0,538440,-1
1VAT2,252,0,0,0,1,0,540402,-1
1VAT2,253,0,0,0,1,0,542363,-1
1VAT2,254,0,0,0,1,0,544323,-1
1VAT2,255,1,0,1,1,0,546284,576
1VAT2,256,0,0,0,1,0,548244,-1
1VAT2,257,0,0,0,1,0,550207,-1
1VAT2,258,0,0,0,1,0,552171,-1
1VAT2,259,0,0,0,1,0,554135,-1
1VAT2,260,0,0,0,1,0,556097,-1
1VAT2,261,0,0,0,1,0,558058,-1
1VAT2,262,0,0,0,1,0,560021,-1
1VAT2,263,0,0,0,1,0,561984,-1
1VAT2,264,1,0,1,1,0,563947,375
1VAT2,265,0,0,0,1,0,565907,-1
1VAT2,266,1,0,1,1,0,567871,511
1VAT2,267,1,0,1,1,0,569831,742
1VAT2,268,0,0,0,1,0,571792,-1
1VAT2,269,0,0,0,1,0,573754,-1
1VAT2,270,0,0,0,1,0,575716,-1
1VAT2,271,0,0,0,1,0,577680,-1
1VAT2,272,0,0,0,1,0,579644,-1
1VAT2,273,0,0,0,1,0,581607,-1
