sub,trial,targ,toofast,responded,corr,mult,time,rt
3DST2,0,0,0,0,1,0,35503,-1
3DST2,1,0,0,0,1,0,37462,-1
3DST2,2,1,0,1,1,0,39424,328
3DST2,3,0,0,0,1,0,41380,-1
3DST2,4,0,0,0,1,0,43340,-1
3DST2,5,1,0,1,1,0,45301,372
3DST2,6,1,0,1,1,0,47257,421
3DST2,7,0,0,0,1,0,49214,-1
3DST2,8,0,0,0,1,0,51173,-1
3DST2,9,1,0,1,1,0,53134,344
3DST2,10,0,0,0,1,0,55091,-1
3DST2,11,1,0,1,1,0,57051,424
3DST2,12,1,0,1,1,0,59009,418
3DST2,13,0,0,0,1,0,60967,-1
3DST2,14,1,0,1,1,0,62926,355
3DST2,15,0,0,0,1,0,64884,-1
3DST2,16,0,0,1,0,0,66845,380
3DST2,17,0,0,0,1,0,68803,-1
3DST2,18,0,0,0,1,0,70762,-1
3DST2,19,1,0,1,1,0,72726,359
3DST2,20,0,0,0,1,0,74683,-1
3DST2,21,1,0,1,1,0,76641,371
3DST2,22,0,0,0,1,0,78599,-1
3DST2,23,1,0,1,1,0,80558,384
3DST2,24,0,0,0,1,0,82517,-1
3DST2,25,0,0,0,1,0,84475,-1
3DST2,26,0,0,0,1,0,86437,-1
3DST2,27,0,0,0,1,0,88396,-1
3DST2,28,1,0,1,1,0,90357,439
3DST2,29,0,0,0,1,0,92316,-1
3DST2,30,0,0,0,1,0,94275,-1
3DST2,31,0,0,0,1,0,96232,-1
3DST2,32,0,0,0,1,0,98190,-1
3DST2,33,1,0,1,1,0,100150,522
3DST2,34,0,0,0,1,0,102108,-1
3DST2,35,0,0,0,1,0,104069,-1
3DST2,36,0,0,0,1,0,106029,-1
3DST2,37,0,0,0,1,0,107987,-1
3DST2,38,0,0,0,1,0,109946,-1
3DST2,39,0,0,0,1,0,111906,-1
3DST2,40,0,0,0,1,0,113867,-1
3DST2,41,1,0,1,1,0,115826,506
3DST2,42,0,0,0,1,0,117784,-1
3DST2,43,1,0,1,1,0,119743,495
3DST2,44,0,0,0,1,0,121700,-1
3DST2,45,1,0,1,1,0,123658,408
3DST2,46,1,0,1,1,0,125617,607
3DST2,47,0,0,0,1,0,127574,-1
3DST2,48,0,0,0,1,0,129533,-1
3DST2,49,0,0,0,1,0,131494,-1
3DST2,50,0,0,0,1,0,133454,-1
3DST2,51,0,0,0,1,0,135412,-1
3DST2,52,0,0,0,1,0,137370,-1
3DST2,53,0,0,0,1,0,139330,-1
3DST2,54,1,0,1,1,0,141292,578
3DST2,55,0,0,0,1,0,143249,-1
3DST2,56,0,0,0,1,0,145210,-1
3DST2,57,0,0,0,1,0,147170,-1
3DST2,58,0,0,0,1,0,149132,-1
3DST2,59,0,0,0,1,0,151090,-1
3DST2,60,1,0,1,1,0,153050,522
3DST2,61,0,0,0,1,0,155007,-1
3DST2,62,0,0,0,1,0,156969,-1
3DST2,63,1,0,1,1,0,158930,448
3DST2,64,0,0,0,1,0,160889,-1
3DST2,65,0,0,0,1,0,162849,-1
3DST2,66,0,0,0,1,0,164808,-1
3DST2,67,0,0,0,1,0,166767,-1
3DST2,68,1,0,1,1,0,168724,382
3DST2,69,0,0,0,1,0,170682,-1
3DST2,70,0,0,0,1,0,172641,-1
3DST2,71,0,0,0,1,0,174603,-1
3DST2,72,0,0,0,1,0,176565,-1
3DST2,73,0,0,0,1,0,178525,-1
3DST2,74,1,0,1,1,0,180485,370
3DST2,75,0,0,0,1,0,182442,-1
3DST2,76,0,0,0,1,0,184401,-1
3DST2,77,0,0,0,1,0,186363,-1
3DST2,78,0,0,0,1,0,188324,-1
3DST2,79,0,0,0,1,0,190285,-1
3DST2,80,0,0,0,1,0,192245,-1
3DST2,81,0,0,0,1,0,194206,-1
3DST2,82,0,0,0,1,0,196164,-1
3DST2,83,0,0,0,1,0,198125,-1
3DST2,84,0,0,0,1,0,200083,-1
3DST2,85,0,0,0,1,0,202045,-1
3DST2,86,0,0,0,1,0,204006,-1
3DST2,87,0,0,0,1,0,205966,-1
3DST2,88,1,0,1,1,0,207927,448
3DST2,89,0,0,0,1,0,209884,-1
3DST2,90,0,0,0,1,0,211844,-1
3DST2,91,0,0,0,1,0,213807,-1
3DST2,92,0,0,0,1,0,215768,-1
3DST2,93,0,0,0,1,0,217730,-1
3DST2,94,1,0,1,1,0,219691,449
3DST2,95,1,0,0,0,0,221647,-1
3DST2,96,0,0,0,1,0,223608,-1
3DST2,97,1,0,1,1,0,225569,399
3DST2,98,1,0,1,1,0,227528,525
3DST2,99,0,0,0,1,0,229485,-1
3DST2,100,1,0,1,1,0,231445,364
3DST2,101,0,0,0,1,0,233402,-1
3DST2,102,0,0,0,1,0,235363,-1
3DST2,103,0,0,0,1,0,237322,-1
3DST2,104,0,0,0,1,0,239279,-1
3DST2,105,0,0,0,1,0,241240,-1
3DST2,106,0,0,0,1,0,243201,-1
3DST2,107,0,0,0,1,0,245160,-1
3DST2,108,0,0,0,1,0,247119,-1
3DST2,109,0,0,0,1,0,249079,-1
3DST2,110,0,0,0,1,0,251040,-1
3DST2,111,0,0,0,1,0,253001,-1
3DST2,112,0,0,0,1,0,254959,-1
