sub,trial,targ,toofast,responded,corr,mult,time,rt
1ULT2,0,0,0,0,1,0,90757,-1
1ULT2,1,1,0,1,1,0,92716,406
1ULT2,2,0,0,0,1,0,94674,-1
1ULT2,3,0,0,0,1,0,96634,-1
1ULT2,4,0,0,0,1,0,98595,-1
1ULT2,5,0,0,0,1,0,100554,-1
1ULT2,6,0,0,0,1,0,102514,-1
1ULT2,7,1,0,1,1,0,104474,336
1ULT2,8,1,0,1,1,0,106431,375
1ULT2,9,0,0,0,1,0,108390,-1
1ULT2,10,0,0,0,1,0,110352,-1
1ULT2,11,0,0,0,1,0,112314,-1
1ULT2,12,1,0,1,1,0,114275,324
1ULT2,13,0,0,0,1,0,116233,-1
1ULT2,14,0,0,0,1,0,118191,-1
1ULT2,15,0,0,0,1,0,120152,-1
1ULT2,16,0,0,0,1,0,122113,-1
1ULT2,17,1,0,1,1,0,124072,307
1ULT2,18,0,0,0,1,0,126030,-1
1ULT2,19,1,0,1,1,0,127993,312
1ULT2,20,0,0,0,1,0,129950,-1
1ULT2,21,1,0,1,1,0,131912,331
1ULT2,22,1,0,1,1,0,133872,375
1ULT2,23,0,0,0,1,0,135828,-1
1ULT2,24,0,0,0,1,0,137788,-1
1ULT2,25,0,0,0,1,0,139750,-1
1ULT2,26,0,0,0,1,0,141710,-1
1ULT2,27,0,0,0,1,0,143670,-1
1ULT2,28,0,0,0,1,0,145630,-1
1ULT2,29,0,0,0,1,0,147588,-1
1ULT2,30,0,0,0,1,0,149549,-1
1ULT2,31,1,0,1,1,0,151506,322
1ULT2,32,1,0,1,1,0,153465,432
1ULT2,33,1,0,1,1,0,155421,318
1ULT2,34,0,0,0,1,0,157380,-1
1ULT2,35,0,0,0,1,0,159340,-1
1ULT2,36,0,0,0,1,0,161301,-1
1ULT2,37,0,0,0,1,0,163262,-1
1ULT2,38,1,0,1,1,0,165222,369
1ULT2,39,1,0,1,1,0,167178,337
1ULT2,40,0,0,0,1,0,169136,-1
1ULT2,41,1,0,1,1,0,171097,357
1ULT2,42,0,0,0,1,0,173054,-1
1ULT2,43,0,0,0,1,0,175015,-1
1ULT2,44,1,0,1,1,0,176975,370
1ULT2,45,0,0,0,1,0,178931,-1
1ULT2,46,1,0,1,1,0,180893,492
1ULT2,47,0,0,0,1,0,182850,-1
1ULT2,48,1,0,1,1,0,184812,517
1ULT2,49,0,0,0,1,0,186770,-1
1ULT2,50,1,0,1,1,0,188730,361
1ULT2,51,0,0,0,1,0,190687,-1
1ULT2,52,1,0,1,1,0,192649,294
1ULT2,53,0,0,0,1,0,194605,-1
1ULT2,54,0,0,0,1,0,196565,-1
1ULT2,55,1,0,1,1,0,198526,286
1ULT2,56,0,0,0,1,0,200484,-1
1ULT2,57,0,0,0,1,0,202446,-1
1ULT2,58,1,0,1,1,0,204408,356
1ULT2,59,0,0,0,1,0,206366,-1
1ULT2,60,0,0,0,1,0,208326,-1
1ULT2,61,0,0,0,1,0,210285,-1
1ULT2,62,1,0,1,1,0,212246,330
1ULT2,63,0,0,0,1,0,214204,-1
1ULT2,64,0,0,0,1,0,216166,-1
1ULT2,65,1,0,1,1,0,218126,364
1ULT2,66,0,0,0,1,0,220084,-1
1ULT2,67,0,0,0,1,0,222042,-1
1ULT2,68,1,0,1,1,0,224000,529
1ULT2,69,0,0,0,1,0,225958,-1
1ULT2,70,0,0,0,1,0,227919,-1
1ULT2,71,0,0,0,1,0,229877,-1
1ULT2,72,0,0,0,1,0,231838,-1
1ULT2,73,0,0,0,1,0,233798,-1
1ULT2,74,0,0,0,1,0,235754,-1
1ULT2,75,1,0,1,1,0,237716,406
1ULT2,76,1,0,1,1,0,239675,621
1ULT2,77,0,0,0,1,0,241633,-1
1ULT2,78,0,0,0,1,0,243592,-1
1ULT2,79,1,0,1,1,0,245553,370
1ULT2,80,1,0,1,1,0,247511,467
1ULT2,81,0,0,0,1,0,249468,-1
1ULT2,82,1,0,1,1,0,251430,430
1ULT2,83,0,0,0,1,0,253388,-1
1ULT2,84,1,0,1,1,0,255348,284
1ULT2,85,0,0,0,1,0,257305,-1
1ULT2,86,0,0,0,1,0,259266,-1
1ULT2,87,0,0,0,1,0,261226,-1
1ULT2,88,0,0,0,1,0,263186,-1
1ULT2,89,0,0,0,1,0,265146,-1
1ULT2,90,1,0,1,1,0,267105,427
1ULT2,91,0,0,0,1,0,269064,-1
1ULT2,92,0,0,0,1,0,271026,-1
1ULT2,93,0,0,0,1,0,272986,-1
1ULT2,94,0,0,0,1,0,274948,-1
1ULT2,95,1,0,1,1,0,276909,503
1ULT2,96,0,0,0,1,0,278865,-1
1ULT2,97,0,0,0,1,0,280824,-1
1ULT2,98,0,0,0,1,0,282783,-1
1ULT2,99,0,0,0,1,0,284742,-1
1ULT2,100,0,0,0,1,0,286704,-1
1ULT2,101,0,0,0,1,0,288664,-1
1ULT2,102,0,0,0,1,0,290625,-1
1ULT2,103,0,0,0,1,0,292585,-1
1ULT2,104,1,0,1,1,0,294545,381
1ULT2,105,0,0,0,1,0,296502,-1
1ULT2,106,0,0,0,1,0,298462,-1
1ULT2,107,1,0,1,1,0,300422,400
1ULT2,108,1,0,1,1,0,302382,438
1ULT2,109,1,0,1,1,0,304341,322
1ULT2,110,0,0,0,1,0,306297,-1
1ULT2,111,0,0,0,1,0,308259,-1
1ULT2,112,0,0,0,1,0,310220,-1
1ULT2,113,0,0,0,1,0,312179,-1
1ULT2,114,1,0,1,1,0,314140,378
1ULT2,115,0,0,0,1,0,316098,-1
1ULT2,116,0,0,0,1,0,318058,-1
1ULT2,117,0,0,0,1,0,320019,-1
1ULT2,118,0,0,0,1,0,321979,-1
1ULT2,119,0,0,0,1,0,323938,-1
1ULT2,120,0,0,0,1,0,325898,-1
1ULT2,121,0,0,0,1,0,327858,-1
1ULT2,122,0,0,0,1,0,329819,-1
1ULT2,123,0,0,0,1,0,331778,-1
1ULT2,124,0,0,0,1,0,333738,-1
1ULT2,125,0,0,0,1,0,335698,-1
1ULT2,126,0,0,0,1,0,337658,-1
1ULT2,127,0,0,0,1,0,339616,-1
1ULT2,128,0,0,0,1,0,341576,-1
1ULT2,129,0,0,0,1,0,343536,-1
1ULT2,130,0,0,0,1,0,345496,-1
1ULT2,131,1,0,1,1,0,347455,395
1ULT2,132,0,0,0,1,0,349413,-1
1ULT2,133,0,0,0,1,0,351373,-1
1ULT2,134,1,0,1,1,0,353332,502
1ULT2,135,0,0,0,1,0,355291,-1
1ULT2,136,0,0,0,1,0,357250,-1
1ULT2,137,0,0,0,1,0,359209,-1
1ULT2,138,0,0,0,1,0,361170,-1
1ULT2,139,1,0,1,1,0,363131,372
1ULT2,140,0,0,0,1,0,365089,-1
1ULT2,141,0,0,0,1,0,367048,-1
1ULT2,142,0,0,0,1,0,369007,-1
1ULT2,143,0,0,0,1,0,370968,-1
1ULT2,144,0,0,0,1,0,372929,-1
1ULT2,145,0,0,0,1,0,374890,-1
1ULT2,146,0,0,0,1,0,376850,-1
1ULT2,147,1,0,1,1,0,378810,407
1ULT2,148,0,0,0,1,0,380768,-1
1ULT2,149,0,0,0,1,0,382728,-1
1ULT2,150,0,0,0,1,0,384688,-1
1ULT2,151,0,0,0,1,0,386650,-1
1ULT2,152,1,0,1,1,0,388610,392
1ULT2,153,1,0,1,1,0,390569,479
1ULT2,154,0,0,0,1,0,392527,-1
1ULT2,155,0,0,0,1,0,394488,-1
1ULT2,156,0,0,0,1,0,396448,-1
1ULT2,157,1,0,1,1,0,398408,411
1ULT2,158,1,0,1,1,0,400367,395
1ULT2,159,0,0,0,1,0,402326,-1
1ULT2,160,0,0,0,1,0,404287,-1
1ULT2,161,0,0,0,1,0,406248,-1
1ULT2,162,0,0,0,1,0,408209,-1
1ULT2,163,0,0,0,1,0,410168,-1
1ULT2,164,0,0,0,1,0,412126,-1
1ULT2,165,0,0,0,1,0,414086,-1
1ULT2,166,0,0,0,1,0,416047,-1
1ULT2,167,0,0,0,1,0,418007,-1
1ULT2,168,0,0,0,1,0,419965,-1
1ULT2,169,0,0,0,1,0,421926,-1
1ULT2,170,0,0,0,1,0,423887,-1
1ULT2,171,0,0,0,1,0,425847,-1
1ULT2,172,0,0,0,1,0,427805,-1
1ULT2,173,0,0,0,1,0,429765,-1
1ULT2,174,1,0,1,1,0,431726,393
1ULT2,175,0,0,0,1,0,433685,-1
1ULT2,176,1,0,1,1,0,435645,415
1ULT2,177,0,0,0,1,0,437604,-1
1ULT2,178,0,0,0,1,0,439565,-1
1ULT2,179,1,0,1,1,0,441526,447
1ULT2,180,0,0,0,1,0,443485,-1
1ULT2,181,1,0,1,1,0,445445,445
1ULT2,182,1,0,1,1,0,447405,387
1ULT2,183,0,0,0,1,0,449362,-1
