subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
2ULT4,p1,1,consonants-av,none,1,1,3000,0,0,4,4,1,1,0,219789,<timeout>,1,222542,2751,<timeout>,1,222545,2754
2ULT4,p1,2,consonants-av,none,1,1,3000,0,0,5,2,1,1,0,222804,<timeout>,1,225556,2750,<timeout>,1,225559,2753
2ULT4,p1,3,consonants-av,none,1,1,3000,1,0,5,7,1,1,0,225818,<lshift>,1,226610,790,<timeout>,1,228569,2749
2ULT4,p1,4,consonants-av,none,1,1,3000,0,1,8,7,1,1,0,228829,<timeout>,1,231582,2751,<timeout>,0,231586,2755
2ULT4,p1,5,consonants-av,none,1,1,3000,0,1,1,7,1,1,0,231847,<timeout>,1,234600,2751,<timeout>,0,234603,2754
2ULT4,p1,6,consonants-av,none,1,1,3000,0,0,4,6,1,1,0,234866,<timeout>,1,237618,2750,<timeout>,1,237621,2753
2ULT4,p1,7,consonants-av,none,1,1,3000,0,0,2,4,1,1,0,237882,<timeout>,1,240634,2751,<timeout>,1,240637,2754
2ULT4,p1,8,consonants-av,none,1,1,3000,1,1,2,4,1,1,0,240897,<lshift>,1,241710,811,<timeout>,0,243649,2750
2ULT4,p1,9,consonants-av,none,1,1,3000,1,0,2,6,1,1,0,243911,<lshift>,1,244753,839,<timeout>,1,246664,2750
2ULT4,p1,10,consonants-av,none,1,1,3000,0,0,1,3,1,1,0,246924,<timeout>,1,249676,2750,<timeout>,1,249678,2752
2ULT4,p1,11,consonants-av,none,1,1,3000,1,1,1,3,1,1,0,249940,<lshift>,1,250724,782,<timeout>,0,252691,2749
2ULT4,p2,1,consonants-av,none,1,2,3000,0,0,8,7,1,1,0,258967,<timeout>,1,261719,2750,<timeout>,1,261722,2753
2ULT4,p2,2,consonants-av,none,1,2,3000,0,0,4,6,1,1,0,261980,<timeout>,1,264732,2750,<timeout>,1,264735,2753
2ULT4,p2,3,consonants-av,none,1,2,3000,0,0,1,5,1,1,0,264995,<timeout>,1,267747,2751,<timeout>,1,267750,2754
2ULT4,p2,4,consonants-av,none,1,2,3000,1,1,4,6,1,1,0,268009,<lshift>,1,268676,665,<timeout>,0,270760,2749
2ULT4,p2,5,consonants-av,none,1,2,3000,0,0,3,2,1,1,0,271020,<timeout>,1,273773,2751,<timeout>,1,273776,2754
2ULT4,p2,6,consonants-av,none,1,2,3000,1,0,4,3,1,1,0,274036,<lshift>,1,275461,1423,<timeout>,1,276788,2750
2ULT4,p2,7,consonants-av,none,1,2,3000,0,1,1,2,1,1,0,277047,<timeout>,1,279799,2750,<timeout>,0,279802,2753
2ULT4,p2,8,consonants-av,none,1,2,3000,0,0,6,5,1,1,0,280061,<timeout>,1,282813,2750,<timeout>,1,282816,2753
2ULT4,p2,9,consonants-av,none,1,2,3000,1,0,1,6,1,1,0,283077,<lshift>,1,283527,448,<timeout>,1,285828,2749
2ULT4,p2,10,consonants-av,none,1,2,3000,0,0,1,3,1,1,0,286089,<timeout>,1,288841,2750,<timeout>,1,288844,2753
2ULT4,p2,11,consonants-av,none,1,2,3000,1,1,1,6,1,1,0,289105,<lshift>,1,289588,481,<timeout>,0,291857,2750
2ULT4,p2,12,consonants-av,none,1,2,3000,0,1,6,3,1,1,0,292116,<timeout>,1,294868,2750,<timeout>,0,294871,2753
