subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
1ULT3,p1,1,consonants-av,none,1,1,3000,0,0,2,6,1,1,0,12917,<timeout>,1,15669,2750,<timeout>,1,15672,2753
1ULT3,p1,2,consonants-av,none,1,1,3000,1,0,2,2,1,1,0,15933,<lshift>,1,16482,547,<timeout>,1,18684,2749
1ULT3,p1,3,consonants-av,none,1,1,3000,1,1,2,2,1,1,0,18946,<lshift>,1,19816,868,<timeout>,0,21698,2750
1ULT3,p1,4,consonants-av,none,1,1,3000,1,1,2,2,1,1,0,21959,<lshift>,1,22527,566,<timeout>,0,24710,2749
1ULT3,p1,5,consonants-av,none,1,1,3000,0,1,5,2,1,1,0,24971,<timeout>,1,27723,2750,<timeout>,0,27727,2754
1ULT3,p1,6,consonants-av,none,1,1,3000,1,0,5,7,1,1,0,27987,<lshift>,1,28438,449,<timeout>,1,30740,2751
1ULT3,p1,7,consonants-av,none,1,1,3000,0,0,1,5,1,1,0,31001,<timeout>,1,33754,2751,<timeout>,1,33757,2754
1ULT3,p1,8,consonants-av,none,1,1,3000,0,1,7,5,1,1,0,34017,<timeout>,1,36769,2750,<timeout>,0,36772,2753
1ULT3,p1,9,consonants-av,none,1,1,3000,0,0,6,8,1,1,0,37034,<timeout>,1,39788,2752,<timeout>,1,39791,2755
1ULT3,p1,10,consonants-av,none,1,1,3000,0,0,4,6,1,1,0,40050,<timeout>,1,42802,2750,<timeout>,1,42806,2754
1ULT3,p1,11,consonants-av,none,1,1,3000,0,0,5,1,1,1,0,43066,<timeout>,1,45819,2751,<timeout>,1,45822,2754
1ULT3,p2,1,consonants-av,none,1,2,3000,0,0,3,7,1,1,0,53525,<timeout>,1,56276,2749,<timeout>,1,56279,2752
1ULT3,p2,2,consonants-av,none,1,2,3000,0,0,5,1,1,1,0,56538,<timeout>,1,59289,2749,<timeout>,1,59293,2753
1ULT3,p2,3,consonants-av,none,1,2,3000,0,0,1,1,1,1,0,59553,<timeout>,1,62305,2750,<timeout>,1,62308,2753
1ULT3,p2,4,consonants-av,none,1,2,3000,0,1,6,1,1,1,0,62569,<timeout>,1,65321,2750,<timeout>,0,65324,2753
1ULT3,p2,5,consonants-av,none,1,2,3000,0,0,2,5,1,1,0,65584,<timeout>,1,68337,2751,<timeout>,1,68339,2753
1ULT3,p2,6,consonants-av,none,1,2,3000,1,1,6,1,1,1,0,68598,<lshift>,1,69398,798,<timeout>,0,71350,2750
1ULT3,p2,7,consonants-av,none,1,2,3000,0,0,8,6,1,1,0,71612,<timeout>,1,74364,2750,<timeout>,1,74367,2753
1ULT3,p2,8,consonants-av,none,1,2,3000,1,0,6,3,1,1,0,74627,<lshift>,1,75769,1140,<timeout>,1,77379,2750
1ULT3,p2,9,consonants-av,none,1,2,3000,1,0,8,4,1,1,0,77638,<lshift>,1,78347,707,<timeout>,1,80390,2750
