subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3LGT4,p1,1,consonants-av,none,1,1,3000,0,0,8,4,1,1,0,8444,<timeout>,1,11196,2749,<timeout>,1,11200,2753
3LGT4,p1,2,consonants-av,none,1,1,3000,0,0,4,8,1,1,0,11459,<timeout>,1,14212,2751,<timeout>,1,14214,2753
3LGT4,p1,3,consonants-av,none,1,1,3000,0,0,2,6,1,1,0,14477,<timeout>,1,17230,2751,<timeout>,1,17234,2755
3LGT4,p1,4,consonants-av,none,1,1,3000,1,0,2,2,1,1,0,17494,<lshift>,1,20100,2603,<timeout>,1,20245,2748
3LGT4,p1,5,consonants-av,none,1,1,3000,0,0,5,1,1,1,0,20506,<timeout>,1,23258,2750,<timeout>,1,23261,2753
3LGT4,p1,6,consonants-av,none,1,1,3000,1,1,5,1,1,1,0,23524,<lshift>,1,24061,535,<timeout>,0,26276,2750
3LGT4,p1,7,consonants-av,none,1,1,3000,0,1,3,1,1,1,0,26537,<timeout>,1,29290,2751,<timeout>,0,29293,2754
3LGT4,p1,8,consonants-av,none,1,1,3000,1,0,3,3,1,1,0,29553,<lshift>,1,29951,396,<timeout>,1,32306,2751
3LGT4,p1,9,consonants-av,none,1,1,3000,0,0,4,2,1,1,0,32566,<timeout>,1,35317,2749,<timeout>,1,35321,2753
3LGT4,p1,10,consonants-av,none,1,1,3000,1,1,4,2,1,1,0,35580,<lshift>,1,35981,398,<timeout>,0,38331,2748
3LGT4,p1,11,consonants-av,none,1,1,3000,0,1,5,2,1,1,0,38590,<timeout>,1,41341,2749,<timeout>,0,41344,2752
3LGT4,p2,1,consonants-av,none,1,2,3000,0,0,2,1,1,1,0,48731,<timeout>,1,51483,2749,<timeout>,1,51486,2752
3LGT4,p2,2,consonants-av,none,1,2,3000,0,0,8,8,1,1,0,51746,<timeout>,1,54499,2751,<timeout>,1,54502,2754
3LGT4,p2,3,consonants-av,none,1,2,3000,0,0,8,5,1,1,0,54762,<timeout>,1,57514,2749,<timeout>,1,57517,2752
3LGT4,p2,4,consonants-av,none,1,2,3000,0,0,4,6,1,1,0,57778,<timeout>,1,60530,2750,<timeout>,1,60533,2753
3LGT4,p2,5,consonants-av,none,1,2,3000,0,1,6,5,1,1,0,60795,<timeout>,1,63547,2750,<timeout>,0,63550,2753
3LGT4,p2,6,consonants-av,none,1,2,3000,1,1,4,6,1,1,0,63811,<lshift>,1,64445,632,<timeout>,0,66564,2751
3LGT4,p2,7,consonants-av,none,1,2,3000,1,0,6,2,1,1,0,66825,<lshift>,1,67309,482,<timeout>,1,69578,2751
3LGT4,p2,8,consonants-av,none,1,2,3000,1,0,4,1,1,1,0,69840,<lshift>,1,70237,395,<timeout>,1,72593,2751
3LGT4,p2,9,consonants-av,none,1,2,3000,0,0,8,6,1,1,0,72854,<timeout>,1,75606,2750,<timeout>,1,75609,2753
3LGT4,p2,10,consonants-av,none,1,2,3000,0,0,5,2,1,1,0,75869,<timeout>,1,78621,2750,<timeout>,1,78624,2753
3LGT4,p2,11,consonants-av,none,1,2,3000,1,1,8,6,1,1,0,78884,<lshift>,1,79411,525,<timeout>,0,81637,2751
3LGT4,p2,12,consonants-av,none,1,2,3000,0,1,7,2,1,1,0,81897,<timeout>,1,84649,2750,<timeout>,0,84652,2753
3LGT4,p3,1,none,squares,1,1,3000,0,0,3,1,0,0,1,90946,<timeout>,1,93697,2749,<timeout>,1,93700,2752
3LGT4,p3,2,none,squares,1,1,3000,0,0,5,5,0,0,1,93961,<timeout>,1,96713,2750,<timeout>,1,96716,2753
3LGT4,p3,3,none,squares,1,1,3000,0,0,6,2,0,0,1,96976,<timeout>,1,99729,2751,<timeout>,1,99732,2754
3LGT4,p3,4,none,squares,1,1,3000,0,1,4,2,0,0,1,99991,<rshift>,1,100276,283,<timeout>,1,102743,2750
3LGT4,p3,5,none,squares,1,1,3000,0,1,6,2,0,0,1,103001,<rshift>,1,103359,357,<timeout>,1,105752,2750
3LGT4,p3,6,none,squares,1,1,3000,1,1,6,2,0,0,1,106012,<rshift>,0,106316,302,<timeout>,1,108764,2750
3LGT4,p3,7,none,squares,1,1,3000,1,0,6,8,0,0,1,109025,<timeout>,0,111778,2752,<timeout>,1,111781,2755
3LGT4,p3,8,none,squares,1,1,3000,1,0,6,7,0,0,1,112041,<timeout>,0,114793,2751,<timeout>,1,114797,2755
3LGT4,p3,9,none,squares,1,1,3000,1,1,6,7,0,0,1,115055,<rshift>,0,115332,275,<timeout>,1,117807,2750
3LGT4,p3,10,none,squares,1,1,3000,0,0,8,3,0,0,1,118068,<timeout>,1,120820,2751,<timeout>,1,120823,2754
3LGT4,p3,11,none,squares,1,1,3000,0,0,6,4,0,0,1,121083,<timeout>,1,123834,2749,<timeout>,1,123838,2753
3LGT4,p4,1,consonants-av,squares,2,1,3000,0,0,3,7,1,1,1,130059,<timeout>,1,132811,2750,<timeout>,1,132814,2753
3LGT4,p4,2,consonants-av,squares,2,1,3000,1,1,3,7,1,1,1,133075,<rshift>,1,133643,566,<lshift>,1,133652,575
3LGT4,p4,3,consonants-av,squares,2,1,3000,0,1,2,7,1,1,1,136085,<rshift>,1,136692,604,<timeout>,1,138838,2750
3LGT4,p4,4,consonants-av,squares,2,1,3000,1,1,2,7,1,1,1,139097,<rshift>,1,139749,649,<lshift>,1,140063,963
3LGT4,p4,5,consonants-av,squares,2,1,3000,1,0,2,3,1,1,1,142107,<lshift>,1,142745,636,<timeout>,1,144859,2750
3LGT4,p4,6,consonants-av,squares,2,1,3000,1,0,2,5,1,1,1,145120,<lshift>,1,145763,641,<timeout>,1,147873,2751
3LGT4,p4,7,consonants-av,squares,2,1,3000,0,1,7,5,1,1,1,148134,<rshift>,1,148761,625,<timeout>,1,150886,2750
3LGT4,p4,8,consonants-av,squares,2,1,3000,0,0,5,7,1,1,1,151145,<timeout>,1,153897,2749,<timeout>,1,153901,2753
3LGT4,p4,9,consonants-av,squares,2,1,3000,0,0,6,2,1,1,1,154162,<timeout>,1,156914,2750,<timeout>,1,156916,2752
3LGT4,p4,10,consonants-av,squares,2,1,3000,0,0,8,8,1,1,1,157178,<timeout>,1,159931,2751,<timeout>,1,159933,2753
3LGT4,p4,11,consonants-av,squares,2,1,3000,0,0,5,5,1,1,1,160192,<timeout>,1,162944,2749,<timeout>,1,162948,2753
3LGT4,t1,1,consonants-av,squares,2,1,3000,0,0,7,6,1,1,1,172333,<timeout>,1,175085,2750,<timeout>,1,175088,2753
3LGT4,t1,2,consonants-av,squares,2,1,3000,0,1,4,6,1,1,1,175348,<rshift>,1,175968,618,<timeout>,1,178100,2750
3LGT4,t1,3,consonants-av,squares,2,1,3000,0,1,5,6,1,1,1,178362,<rshift>,1,178897,533,<timeout>,1,181116,2752
3LGT4,t1,4,consonants-av,squares,2,1,3000,0,0,6,5,1,1,1,181377,<timeout>,1,184128,2749,<timeout>,1,184131,2752
3LGT4,t1,5,consonants-av,squares,2,1,3000,1,0,6,3,1,1,1,184391,<lshift>,1,185115,722,<timeout>,1,187144,2751
3LGT4,t1,6,consonants-av,squares,2,1,3000,0,0,5,6,1,1,1,187404,<timeout>,1,190156,2750,<timeout>,1,190159,2753
3LGT4,t1,7,consonants-av,squares,2,1,3000,0,0,3,2,1,1,1,190418,<timeout>,1,193171,2751,<timeout>,1,193174,2754
3LGT4,t1,8,consonants-av,squares,2,1,3000,0,0,7,5,1,1,1,193434,<timeout>,1,196185,2749,<timeout>,1,196189,2753
3LGT4,t1,9,consonants-av,squares,2,1,3000,0,1,4,5,1,1,1,196450,<rshift>,1,197073,621,<timeout>,1,199204,2752
3LGT4,t1,10,consonants-av,squares,2,1,3000,1,0,4,1,1,1,1,199463,<lshift>,1,200121,655,<timeout>,1,202216,2750
3LGT4,t1,11,consonants-av,squares,2,1,3000,1,1,4,1,1,1,1,202476,<lshift>,1,203092,614,<rshift>,1,203102,624
3LGT4,t1,12,consonants-av,squares,2,1,3000,0,0,7,3,1,1,1,205485,<timeout>,1,208236,2749,<timeout>,1,208239,2752
3LGT4,t1,13,consonants-av,squares,2,1,3000,1,0,7,2,1,1,1,208500,<lshift>,1,209187,684,<timeout>,1,211253,2750
3LGT4,t1,14,consonants-av,squares,2,1,3000,0,0,6,4,1,1,1,211516,<timeout>,1,214267,2749,<timeout>,1,214270,2752
3LGT4,t1,15,consonants-av,squares,2,1,3000,0,0,2,6,1,1,1,214530,<timeout>,1,217281,2749,<timeout>,1,217284,2752
3LGT4,t1,16,consonants-av,squares,2,1,3000,0,0,1,3,1,1,1,217544,<timeout>,1,220296,2750,<timeout>,1,220299,2753
