subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
2VAT4new,p1,1,consonants-av,none,1,1,3000,0,0,1,4,1,1,0,15064,<timeout>,1,17817,2748,<timeout>,1,17822,2753
2VAT4new,p1,2,consonants-av,none,1,1,3000,0,0,6,8,1,1,0,18091,<timeout>,1,20844,2748,<timeout>,1,20850,2754
2VAT4new,p1,3,consonants-av,none,1,1,3000,0,1,1,8,1,1,0,21122,<timeout>,1,23875,2748,<timeout>,0,23880,2753
2VAT4new,p1,4,consonants-av,none,1,1,3000,1,1,1,8,1,1,0,24149,<lshift>,1,26449,2295,<timeout>,0,26902,2748
2VAT4new,p1,5,consonants-av,none,1,1,3000,0,0,5,3,1,1,0,27168,<lshift>,0,28153,980,<timeout>,1,29921,2748
2VAT4new,p1,6,consonants-av,none,1,1,3000,1,0,5,4,1,1,0,30191,<lshift>,1,30697,501,<timeout>,1,32944,2748
2VAT4new,p1,7,consonants-av,none,1,1,3000,0,0,2,7,1,1,0,33212,<timeout>,1,35965,2747,<timeout>,1,35970,2752
2VAT4new,p1,8,consonants-av,none,1,1,3000,0,0,3,2,1,1,0,36237,<timeout>,1,38990,2748,<timeout>,1,38996,2754
2VAT4new,p1,9,consonants-av,none,1,1,3000,1,0,3,5,1,1,0,39269,<lshift>,1,40041,767,<timeout>,1,42022,2748
2VAT4new,p1,10,consonants-av,none,1,1,3000,0,1,8,5,1,1,0,42289,<timeout>,1,45042,2748,<timeout>,0,45047,2753
2VAT4new,p1,11,consonants-av,none,1,1,3000,1,1,8,5,1,1,0,45314,<timeout>,0,48067,2748,<timeout>,0,48072,2753
2VAT4new,p2,1,consonants-av,none,1,2,3000,0,0,5,6,1,1,0,57690,<timeout>,1,60442,2747,<timeout>,1,60447,2752
2VAT4new,p2,2,consonants-av,none,1,2,3000,0,0,2,4,1,1,0,60713,<timeout>,1,63464,2746,<timeout>,1,63470,2752
2VAT4new,p2,3,consonants-av,none,1,2,3000,0,0,4,4,1,1,0,63736,<timeout>,1,66488,2749,<timeout>,1,66495,2756
2VAT4new,p2,4,consonants-av,none,1,2,3000,1,1,2,4,1,1,0,66762,<lshift>,1,68831,2065,<timeout>,0,69514,2748
2VAT4new,p2,5,consonants-av,none,1,2,3000,1,0,4,2,1,1,0,69779,<lshift>,1,71221,1437,<timeout>,1,72531,2747
2VAT4new,p2,6,consonants-av,none,1,2,3000,0,0,6,8,1,1,0,72804,<timeout>,1,75558,2751,<timeout>,1,75563,2756
2VAT4new,p2,7,consonants-av,none,1,2,3000,0,1,3,2,1,1,0,75830,<timeout>,1,78582,2747,<timeout>,0,78587,2752
2VAT4new,p2,8,consonants-av,none,1,2,3000,1,0,6,2,1,1,0,78855,<lshift>,1,80016,1156,<timeout>,1,81608,2748
2VAT4new,p2,9,consonants-av,none,1,2,3000,0,0,5,3,1,1,0,81878,<timeout>,1,84630,2747,<timeout>,1,84635,2752
2VAT4new,p2,10,consonants-av,none,1,2,3000,0,0,4,4,1,1,0,84903,<lshift>,0,85050,142,<timeout>,1,87655,2747
2VAT4new,p2,11,consonants-av,none,1,2,3000,1,1,5,3,1,1,0,87923,<lshift>,1,88713,785,<timeout>,0,90674,2746
2VAT4new,p2,12,consonants-av,none,1,2,3000,0,1,2,4,1,1,0,90947,<timeout>,1,93700,2748,<timeout>,0,93705,2753
2VAT4new,p3,1,none,squares,1,1,3000,0,0,2,4,0,0,1,101071,<timeout>,1,103824,2749,<timeout>,1,103829,2754
2VAT4new,p3,2,none,squares,1,1,3000,0,0,8,7,0,0,1,104096,<timeout>,1,106849,2749,<timeout>,1,106854,2754
2VAT4new,p3,3,none,squares,1,1,3000,0,0,1,2,0,0,1,107120,<timeout>,1,109873,2749,<timeout>,1,109878,2754
2VAT4new,p3,4,none,squares,1,1,3000,1,1,1,2,0,0,1,110144,<timeout>,0,112898,2750,<timeout>,0,112902,2754
2VAT4new,p3,5,none,squares,1,1,3000,1,0,1,3,0,0,1,113170,<rshift>,0,113466,292,<timeout>,0,115921,2747
2VAT4new,p3,6,none,squares,1,1,3000,0,1,3,3,0,0,1,116189,<rshift>,1,116611,419,<timeout>,1,118940,2748
2VAT4new,p3,7,none,squares,1,1,3000,1,0,3,6,0,0,1,119207,<timeout>,0,121959,2748,<timeout>,1,121964,2753
2VAT4new,p3,8,none,squares,1,1,3000,1,1,3,6,0,0,1,122230,<rshift>,0,122675,441,<timeout>,1,124982,2748
2VAT4new,p3,9,none,squares,1,1,3000,0,0,2,8,0,0,1,125248,<timeout>,1,128001,2749,<timeout>,1,128006,2754
2VAT4new,p3,10,none,squares,1,1,3000,0,1,3,8,0,0,1,128270,<rshift>,1,128813,538,<timeout>,1,131022,2747
2VAT4new,p3,11,none,squares,1,1,3000,0,0,1,3,0,0,1,131289,<timeout>,1,134042,2749,<timeout>,1,134047,2754
2VAT4new,p4,1,consonants-av,squares,2,1,3000,0,0,2,5,1,1,1,164425,<timeout>,1,167177,2746,<timeout>,1,167182,2751
2VAT4new,p4,2,consonants-av,squares,2,1,3000,0,0,7,2,1,1,1,167446,<timeout>,1,170200,2749,<timeout>,1,170204,2753
2VAT4new,p4,3,consonants-av,squares,2,1,3000,1,0,7,7,1,1,1,170466,<lshift>,1,171587,1117,<timeout>,1,173218,2748
2VAT4new,p4,4,consonants-av,squares,2,1,3000,1,0,7,1,1,1,1,173484,<lshift>,1,174401,911,<timeout>,1,176236,2746
2VAT4new,p4,5,consonants-av,squares,2,1,3000,1,1,7,1,1,1,1,176503,<lshift>,1,177130,621,<timeout>,0,179255,2746
2VAT4new,p4,6,consonants-av,squares,2,1,3000,0,1,6,1,1,1,1,179521,<rshift>,1,179624,97,<timeout>,1,182272,2745
2VAT4new,p4,7,consonants-av,squares,2,1,3000,0,1,3,1,1,1,1,182538,<rshift>,1,183160,617,<timeout>,1,185290,2747
2VAT4new,p4,8,consonants-av,squares,2,1,3000,1,1,3,1,1,1,1,185557,<lshift>,1,187069,1506,<rshift>,1,187088,1525
2VAT4new,p4,9,consonants-av,squares,2,1,3000,0,0,2,8,1,1,1,188570,<timeout>,1,191321,2745,<timeout>,1,191326,2750
2VAT4new,p4,10,consonants-av,squares,2,1,3000,0,0,1,5,1,1,1,191592,<timeout>,1,194346,2749,<timeout>,1,194352,2755
2VAT4new,p4,11,consonants-av,squares,2,1,3000,0,0,2,1,1,1,1,194618,<timeout>,1,197370,2746,<timeout>,1,197374,2750
2VAT4new,t1,1,consonants-av,squares,2,1,3000,0,0,8,7,1,1,1,202965,<timeout>,1,205717,2746,<timeout>,1,205722,2751
2VAT4new,t1,2,consonants-av,squares,2,1,3000,0,0,6,5,1,1,1,205988,<timeout>,1,208740,2746,<timeout>,1,208744,2750
2VAT4new,t1,3,consonants-av,squares,2,1,3000,0,1,2,5,1,1,1,209011,<timeout>,1,211764,2747,<timeout>,0,211769,2752
2VAT4new,t1,4,consonants-av,squares,2,1,3000,0,0,7,3,1,1,1,212035,<timeout>,1,214786,2745,<timeout>,1,214790,2749
2VAT4new,t1,5,consonants-av,squares,2,1,3000,0,0,1,7,1,1,1,215056,<timeout>,1,217808,2746,<timeout>,1,217813,2751
2VAT4new,t1,6,consonants-av,squares,2,1,3000,1,0,1,6,1,1,1,218081,<lshift>,1,218678,591,<timeout>,1,220834,2747
2VAT4new,t1,7,consonants-av,squares,2,1,3000,0,0,8,8,1,1,1,221101,<timeout>,1,223854,2748,<timeout>,1,223859,2753
2VAT4new,t1,8,consonants-av,squares,2,1,3000,0,0,7,3,1,1,1,224124,<timeout>,1,226876,2748,<timeout>,1,226882,2754
2VAT4new,t1,9,consonants-av,squares,2,1,3000,1,0,7,1,1,1,1,227146,<lshift>,1,227915,765,<timeout>,1,229898,2748
2VAT4new,t1,10,consonants-av,squares,2,1,3000,0,0,5,8,1,1,1,230162,<timeout>,1,232914,2746,<timeout>,1,232919,2751
2VAT4new,t1,11,consonants-av,squares,2,1,3000,0,0,8,7,1,1,1,233186,<timeout>,1,235938,2745,<timeout>,1,235943,2750
2VAT4new,t1,12,consonants-av,squares,2,1,3000,0,1,2,7,1,1,1,236208,<lshift>,0,238550,2336,<timeout>,0,238960,2746
2VAT4new,t1,13,consonants-av,squares,2,1,3000,0,0,6,6,1,1,1,239227,<rshift>,1,240759,1526,<timeout>,0,241980,2747
2VAT4new,t1,14,consonants-av,squares,2,1,3000,0,0,8,5,1,1,1,242246,<timeout>,1,244998,2746,<timeout>,1,245002,2750
2VAT4new,t1,15,consonants-av,squares,2,1,3000,0,0,3,6,1,1,1,245265,<timeout>,1,248018,2749,<timeout>,1,248023,2754
2VAT4new,t1,16,consonants-av,squares,2,1,3000,1,1,3,6,1,1,1,248294,<lshift>,1,249464,1164,<rshift>,1,249500,1200
2VAT4new,t1,17,consonants-av,squares,2,1,3000,0,0,4,5,1,1,1,251307,<timeout>,1,254059,2747,<timeout>,1,254064,2752
2VAT4new,t1,18,consonants-av,squares,2,1,3000,0,0,7,2,1,1,1,254329,<timeout>,1,257081,2746,<timeout>,1,257087,2752
2VAT4new,t1,19,consonants-av,squares,2,1,3000,0,0,5,1,1,1,1,257352,<timeout>,1,260106,2749,<timeout>,1,260111,2754
2VAT4new,t1,20,consonants-av,squares,2,1,3000,1,0,5,2,1,1,1,260379,<lshift>,1,261514,1129,<timeout>,1,263131,2746
2VAT4new,t1,21,consonants-av,squares,2,1,3000,0,1,6,2,1,1,1,263396,<rshift>,1,264527,1125,<timeout>,1,266148,2746
2VAT4new,t1,22,consonants-av,squares,2,1,3000,0,1,2,2,1,1,1,266413,<rshift>,1,267024,605,<timeout>,1,269167,2748
2VAT4new,t1,23,consonants-av,squares,2,1,3000,0,1,1,2,1,1,1,269432,<rshift>,1,270023,586,<timeout>,1,272186,2749
2VAT4new,t1,24,consonants-av,squares,2,1,3000,1,1,1,2,1,1,1,272453,<lshift>,1,273948,1489,<rshift>,1,274388,1929
2VAT4new,t1,25,consonants-av,squares,2,1,3000,0,1,3,2,1,1,1,275468,<rshift>,1,276347,874,<timeout>,1,278220,2747
2VAT4new,t1,26,consonants-av,squares,2,1,3000,0,0,1,3,1,1,1,278486,<timeout>,1,281237,2745,<timeout>,1,281242,2750
2VAT4new,t1,27,consonants-av,squares,2,1,3000,0,0,3,8,1,1,1,281509,<timeout>,1,284262,2748,<timeout>,1,284267,2753
2VAT4new,t1,28,consonants-av,squares,2,1,3000,1,0,3,4,1,1,1,284534,<lshift>,1,285357,817,<timeout>,1,287287,2747
2VAT4new,t1,29,consonants-av,squares,2,1,3000,1,1,3,4,1,1,1,287549,<lshift>,1,288305,751,<rshift>,1,288316,762
2VAT4new,t1,30,consonants-av,squares,2,1,3000,1,0,3,3,1,1,1,290561,<lshift>,1,292516,1949,<timeout>,1,293314,2747
2VAT4new,t1,31,consonants-av,squares,2,1,3000,1,0,3,8,1,1,1,293579,<lshift>,1,294935,1350,<timeout>,1,296331,2746
2VAT4new,t2,1,consonants-av,squares,2,2,3000,0,0,5,6,1,1,1,302265,<timeout>,1,305016,2746,<timeout>,1,305022,2752
2VAT4new,t2,2,consonants-av,squares,2,2,3000,0,0,1,3,1,1,1,305288,<timeout>,1,308039,2746,<timeout>,1,308045,2752
2VAT4new,t2,3,consonants-av,squares,2,2,3000,1,0,5,1,1,1,1,308311,<lshift>,1,309882,1565,<timeout>,1,311064,2747
2VAT4new,t2,4,consonants-av,squares,2,2,3000,0,1,3,3,1,1,1,311333,<rshift>,1,312456,1117,<timeout>,1,314087,2748
2VAT4new,t2,5,consonants-av,squares,2,2,3000,1,0,5,5,1,1,1,314354,<lshift>,1,316054,1694,<timeout>,1,317107,2747
2VAT4new,t2,6,consonants-av,squares,2,2,3000,0,0,1,2,1,1,1,317374,<lshift>,0,319870,2491,<timeout>,1,320127,2748
2VAT4new,t2,7,consonants-av,squares,2,2,3000,1,0,5,6,1,1,1,320394,<lshift>,1,322154,1754,<timeout>,1,323147,2747
2VAT4new,t2,8,consonants-av,squares,2,2,3000,0,0,5,8,1,1,1,323412,<timeout>,1,326164,2746,<timeout>,1,326169,2751
2VAT4new,t2,9,consonants-av,squares,2,2,3000,1,1,5,6,1,1,1,326435,<lshift>,1,327601,1160,<rshift>,1,328454,2013
2VAT4new,t2,10,consonants-av,squares,2,2,3000,0,0,6,5,1,1,1,329448,<timeout>,1,332201,2746,<timeout>,1,332206,2751
2VAT4new,t2,11,consonants-av,squares,2,2,3000,1,0,5,7,1,1,1,332472,<lshift>,1,333542,1064,<timeout>,1,335224,2746
2VAT4new,t2,12,consonants-av,squares,2,2,3000,0,0,4,4,1,1,1,335491,<timeout>,1,338244,2748,<timeout>,1,338248,2752
2VAT4new,t2,13,consonants-av,squares,2,2,3000,0,1,4,7,1,1,1,338511,<rshift>,1,339862,1345,<timeout>,1,341263,2746
2VAT4new,t2,14,consonants-av,squares,2,2,3000,0,1,6,4,1,1,1,341531,<rshift>,1,342505,968,<timeout>,1,344284,2747
2VAT4new,t2,15,consonants-av,squares,2,2,3000,0,0,2,3,1,1,1,344550,<timeout>,1,347302,2746,<timeout>,1,347307,2751
2VAT4new,t2,16,consonants-av,squares,2,2,3000,0,0,8,2,1,1,1,347577,<timeout>,1,350329,2747,<timeout>,1,350334,2752
2VAT4new,t2,17,consonants-av,squares,2,2,3000,0,0,8,6,1,1,1,350602,<timeout>,1,353355,2748,<timeout>,1,353360,2753
2VAT4new,t2,18,consonants-av,squares,2,2,3000,0,0,5,3,1,1,1,353626,<timeout>,1,356378,2746,<timeout>,1,356383,2751
2VAT4new,t2,19,consonants-av,squares,2,2,3000,1,0,8,1,1,1,1,356649,<lshift>,1,357721,1066,<timeout>,1,359402,2747
2VAT4new,t2,20,consonants-av,squares,2,2,3000,0,0,4,8,1,1,1,359668,<timeout>,1,362421,2747,<timeout>,1,362426,2752
2VAT4new,t2,21,consonants-av,squares,2,2,3000,1,1,8,1,1,1,1,362691,<lshift>,1,363688,992,<rshift>,1,364785,2089
2VAT4new,t2,22,consonants-av,squares,2,2,3000,1,1,4,8,1,1,1,365707,<timeout>,0,368459,2747,<timeout>,0,368464,2752
2VAT4new,t2,23,consonants-av,squares,2,2,3000,0,0,6,8,1,1,1,368728,<lshift>,0,369545,811,<rshift>,0,370351,1617
2VAT4new,t2,24,consonants-av,squares,2,2,3000,0,0,1,2,1,1,1,371744,<timeout>,1,374497,2747,<timeout>,1,374502,2752
2VAT4new,t2,25,consonants-av,squares,2,2,3000,0,0,8,1,1,1,1,374768,<timeout>,1,377521,2747,<timeout>,1,377526,2752
2VAT4new,t2,26,consonants-av,squares,2,2,3000,0,0,8,7,1,1,1,377792,<timeout>,1,380544,2747,<timeout>,1,380549,2752
2VAT4new,t2,27,consonants-av,squares,2,2,3000,0,0,4,6,1,1,1,380816,<timeout>,1,383568,2746,<timeout>,1,383573,2751
2VAT4new,t2,28,consonants-av,squares,2,2,3000,0,0,7,4,1,1,1,383839,<timeout>,1,386592,2747,<timeout>,1,386597,2752
2VAT4new,t2,29,consonants-av,squares,2,2,3000,1,0,4,4,1,1,1,386864,<rshift>,0,387953,1084,<timeout>,0,389617,2748
2VAT4new,t2,30,consonants-av,squares,2,2,3000,0,1,2,4,1,1,1,389883,<timeout>,1,392635,2746,<timeout>,0,392640,2751
2VAT4new,t2,31,consonants-av,squares,2,2,3000,0,1,6,4,1,1,1,392906,<rshift>,1,394178,1266,<timeout>,1,395658,2746
2VAT4new,t2,32,consonants-av,squares,2,2,3000,0,1,3,4,1,1,1,395925,<rshift>,1,397303,1372,<timeout>,1,398677,2746
