subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3DST3,p1,1,consonants-av,none,1,1,3000,0,0,8,3,1,1,0,13384,<timeout>,1,16137,2751,<timeout>,1,16140,2754
3DST3,p1,2,consonants-av,none,1,1,3000,1,0,8,8,1,1,0,16400,<lshift>,1,17573,1171,<timeout>,1,19153,2751
3DST3,p1,3,consonants-av,none,1,1,3000,1,0,8,6,1,1,0,19414,<lshift>,1,20990,1574,<timeout>,1,22166,2750
3DST3,p1,4,consonants-av,none,1,1,3000,1,1,8,6,1,1,0,22426,<lshift>,1,23200,772,<timeout>,0,25180,2752
3DST3,p1,5,consonants-av,none,1,1,3000,0,0,2,5,1,1,0,25443,<timeout>,1,28196,2751,<timeout>,1,28198,2753
3DST3,p1,6,consonants-av,none,1,1,3000,0,0,6,4,1,1,0,28462,<timeout>,1,31214,2750,<timeout>,1,31217,2753
3DST3,p1,7,consonants-av,none,1,1,3000,0,1,4,4,1,1,0,31478,<timeout>,1,34232,2752,<timeout>,0,34234,2754
3DST3,p1,8,consonants-av,none,1,1,3000,1,1,4,4,1,1,0,34494,<lshift>,1,35272,776,<timeout>,0,37245,2749
3DST3,p1,9,consonants-av,none,1,1,3000,0,0,3,7,1,1,0,37506,<timeout>,1,40258,2750,<timeout>,1,40261,2753
3DST3,p1,10,consonants-av,none,1,1,3000,0,0,8,1,1,1,0,40520,<timeout>,1,43272,2749,<timeout>,1,43274,2751
3DST3,p1,11,consonants-av,none,1,1,3000,0,1,1,1,1,1,0,43534,<timeout>,1,46285,2749,<timeout>,0,46288,2752
3DST3,p2,1,consonants-av,none,1,2,3000,0,0,4,3,1,1,0,66337,<timeout>,1,69090,2751,<timeout>,1,69092,2753
3DST3,p2,2,consonants-av,none,1,2,3000,0,0,1,2,1,1,0,69353,<timeout>,1,72106,2751,<timeout>,1,72109,2754
3DST3,p2,3,consonants-av,none,1,2,3000,0,0,8,1,1,1,0,72367,<timeout>,1,75119,2750,<timeout>,1,75122,2753
3DST3,p2,4,consonants-av,none,1,2,3000,1,1,1,2,1,1,0,75382,<lshift>,1,77290,1906,<timeout>,0,78134,2750
3DST3,p2,5,consonants-av,none,1,2,3000,1,1,8,1,1,1,0,78393,<lshift>,1,79658,1263,<timeout>,0,81146,2751
3DST3,p2,6,consonants-av,none,1,2,3000,0,0,4,8,1,1,0,81406,<timeout>,1,84159,2751,<timeout>,1,84162,2754
3DST3,p2,7,consonants-av,none,1,2,3000,0,1,5,1,1,1,0,84421,<timeout>,1,87173,2750,<timeout>,0,87176,2753
3DST3,p2,8,consonants-av,none,1,2,3000,1,0,4,4,1,1,0,87436,<lshift>,1,89469,2031,<timeout>,1,90188,2750
3DST3,p2,9,consonants-av,none,1,2,3000,0,0,4,5,1,1,0,90449,<timeout>,1,93202,2751,<timeout>,1,93204,2753
3DST3,p2,10,consonants-av,none,1,2,3000,1,0,4,6,1,1,0,93465,<lshift>,1,94290,823,<timeout>,1,96217,2750
3DST3,p2,11,consonants-av,none,1,2,3000,0,0,7,7,1,1,0,96475,<timeout>,1,99227,2750,<timeout>,1,99232,2755
3DST3,p2,12,consonants-av,none,1,2,3000,0,1,3,6,1,1,0,99491,<timeout>,1,102244,2751,<timeout>,0,102248,2755
3DST3,p3,1,none,squares,1,1,3000,0,0,2,1,0,0,1,112957,<timeout>,1,115710,2752,<timeout>,1,115712,2754
3DST3,p3,2,none,squares,1,1,3000,1,1,2,1,0,0,1,115971,<rshift>,0,116357,384,<timeout>,1,118722,2749
3DST3,p3,3,none,squares,1,1,3000,1,1,2,1,0,0,1,118984,<rshift>,0,119550,565,<timeout>,1,121735,2750
3DST3,p3,4,none,squares,1,1,3000,0,0,3,2,0,0,1,121996,<timeout>,1,124750,2753,<timeout>,1,124753,2756
