subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3AHT4,p1,1,consonants-av,none,1,1,3000,0,0,7,3,1,1,0,9660,<timeout>,1,12412,2748,<timeout>,1,12418,2754
3AHT4,p1,2,consonants-av,none,1,1,3000,0,0,4,1,1,1,0,12692,<timeout>,1,15445,2744,<timeout>,1,15450,2749
3AHT4,p1,3,consonants-av,none,1,1,3000,0,0,7,5,1,1,0,15721,<timeout>,1,18474,2749,<timeout>,1,18481,2756
3AHT4,p1,4,consonants-av,none,1,1,3000,0,1,8,5,1,1,0,18760,<timeout>,1,21513,2744,<timeout>,0,21516,2747
3AHT4,p1,5,consonants-av,none,1,1,3000,1,0,8,6,1,1,0,21787,<lshift>,1,23399,1601,<timeout>,1,24539,2741
3AHT4,p1,6,consonants-av,none,1,1,3000,0,1,2,6,1,1,0,24806,<timeout>,1,27559,2745,<timeout>,0,27572,2758
3AHT4,p1,7,consonants-av,none,1,1,3000,0,0,5,5,1,1,0,27855,<timeout>,1,30607,2743,<timeout>,1,30612,2748
3AHT4,p1,8,consonants-av,none,1,1,3000,1,0,5,6,1,1,0,30881,<lshift>,1,32048,1158,<timeout>,1,33633,2743
3AHT4,p1,9,consonants-av,none,1,1,3000,0,0,1,7,1,1,0,33901,<timeout>,1,36653,2750,<timeout>,1,36659,2756
3AHT4,p1,10,consonants-av,none,1,1,3000,1,1,1,7,1,1,0,36934,<lshift>,1,37575,632,<timeout>,0,39687,2744
3AHT4,p1,11,consonants-av,none,1,1,3000,1,1,1,7,1,1,0,39960,<lshift>,1,41007,1037,<timeout>,0,42712,2742
3AHT4,p2,1,consonants-av,none,1,2,3000,0,0,3,5,1,1,0,49315,<timeout>,1,52069,2750,<timeout>,1,52076,2757
3AHT4,p2,2,consonants-av,none,1,2,3000,0,0,8,1,1,1,0,52352,<timeout>,1,55104,2741,<timeout>,1,55108,2745
3AHT4,p2,3,consonants-av,none,1,2,3000,1,0,3,8,1,1,0,55371,<lshift>,1,56735,1357,<timeout>,1,58124,2746
3AHT4,p2,4,consonants-av,none,1,2,3000,0,0,3,5,1,1,0,58400,<timeout>,1,61153,2744,<timeout>,1,61159,2750
3AHT4,p2,5,consonants-av,none,1,2,3000,1,1,3,8,1,1,0,61430,<lshift>,1,62182,745,<timeout>,0,64182,2745
3AHT4,p2,6,consonants-av,none,1,2,3000,0,0,8,3,1,1,0,64457,<timeout>,1,67209,2747,<timeout>,1,67215,2753
3AHT4,p2,7,consonants-av,none,1,2,3000,0,1,1,8,1,1,0,67493,<timeout>,1,70245,2747,<timeout>,0,70252,2754
3AHT4,p2,8,consonants-av,none,1,2,3000,0,0,7,6,1,1,0,70521,<timeout>,1,73273,2748,<timeout>,1,73277,2752
3AHT4,p2,9,consonants-av,none,1,2,3000,0,1,8,8,1,1,0,73544,<timeout>,1,76296,2746,<timeout>,0,76303,2753
3AHT4,p2,10,consonants-av,none,1,2,3000,1,1,7,6,1,1,0,76578,<lshift>,1,77256,668,<timeout>,0,79330,2742
3AHT4,p2,11,consonants-av,none,1,2,3000,0,0,3,4,1,1,0,79593,<timeout>,1,82345,2748,<timeout>,1,82353,2756
3AHT4,p2,12,consonants-av,none,1,2,3000,1,0,7,3,1,1,0,82625,<timeout>,0,85377,2741,<timeout>,1,85383,2747
3AHT4,p3,1,none,squares,1,1,3000,0,0,8,2,0,0,1,97554,<timeout>,1,100307,2749,<timeout>,1,100314,2756
3AHT4,p3,2,none,squares,1,1,3000,0,1,3,2,0,0,1,100592,<rshift>,1,101575,977,<timeout>,1,103345,2747
3AHT4,p3,3,none,squares,1,1,3000,0,0,2,5,0,0,1,103615,<timeout>,1,106367,2743,<timeout>,1,106373,2749
3AHT4,p3,4,none,squares,1,1,3000,1,0,2,7,0,0,1,106644,<timeout>,0,109396,2744,<timeout>,1,109403,2751
3AHT4,p3,5,none,squares,1,1,3000,1,1,2,7,0,0,1,109677,<rshift>,0,110543,857,<timeout>,1,112429,2743
3AHT4,p3,6,none,squares,1,1,3000,0,0,8,6,0,0,1,112704,<timeout>,1,115456,2746,<timeout>,1,115462,2752
3AHT4,p3,7,none,squares,1,1,3000,0,1,3,6,0,0,1,115734,<rshift>,1,116552,810,<timeout>,1,118487,2745
3AHT4,p3,8,none,squares,1,1,3000,1,1,3,6,0,0,1,118761,<rshift>,0,119606,839,<timeout>,1,121514,2747
3AHT4,p3,9,none,squares,1,1,3000,0,0,7,5,0,0,1,121782,<timeout>,1,124535,2747,<timeout>,1,124540,2752
3AHT4,p3,10,none,squares,1,1,3000,1,0,7,4,0,0,1,124805,<timeout>,0,127557,2747,<timeout>,1,127562,2752
3AHT4,p3,11,none,squares,1,1,3000,0,0,2,2,0,0,1,127831,<timeout>,1,130583,2745,<timeout>,1,130590,2752
3AHT4,p4,1,consonants-av,squares,2,1,3000,0,0,2,8,1,1,1,138649,<timeout>,1,141402,2750,<timeout>,1,141407,2755
3AHT4,p4,2,consonants-av,squares,2,1,3000,0,0,7,2,1,1,1,141678,<timeout>,1,144430,2740,<timeout>,1,144437,2747
3AHT4,p4,3,consonants-av,squares,2,1,3000,0,1,6,2,1,1,1,144714,<timeout>,1,147466,2743,<timeout>,0,147474,2751
3AHT4,p4,4,consonants-av,squares,2,1,3000,1,1,6,2,1,1,1,147754,<rshift>,1,148527,762,<lshift>,1,148568,803
3AHT4,p4,5,consonants-av,squares,2,1,3000,0,0,2,6,1,1,1,150773,<timeout>,1,153526,2742,<timeout>,1,153530,2746
3AHT4,p4,6,consonants-av,squares,2,1,3000,1,1,2,6,1,1,1,153799,<lshift>,1,154863,1056,<rshift>,1,154903,1096
3AHT4,p4,7,consonants-av,squares,2,1,3000,1,0,2,7,1,1,1,156816,<lshift>,1,157878,1055,<timeout>,1,159569,2746
