subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
2DST1,p1,1,consonants-av,none,1,1,3000,0,0,2,6,1,1,0,20392,<timeout>,1,23143,2748,<timeout>,1,23146,2751
2DST1,p1,2,consonants-av,none,1,1,3000,1,1,2,6,1,1,0,23406,<lshift>,1,24054,646,<timeout>,0,26159,2751
2DST1,p1,3,consonants-av,none,1,1,3000,0,0,7,1,1,1,0,26421,<timeout>,1,29173,2750,<timeout>,1,29176,2753
2DST1,p1,4,consonants-av,none,1,1,3000,1,0,7,8,1,1,0,29437,<lshift>,1,30253,814,<timeout>,1,32189,2750
2DST1,p1,5,consonants-av,none,1,1,3000,0,0,5,6,1,1,0,32449,<timeout>,1,35200,2748,<timeout>,1,35203,2751
2DST1,p1,6,consonants-av,none,1,1,3000,0,0,6,4,1,1,0,35466,<timeout>,1,38218,2749,<timeout>,1,38221,2752
2DST1,p1,7,consonants-av,none,1,1,3000,1,1,6,4,1,1,0,38482,<lshift>,1,39408,924,<timeout>,0,41233,2749
2DST1,p1,8,consonants-av,none,1,1,3000,0,1,4,4,1,1,0,41495,<timeout>,1,44247,2750,<timeout>,0,44250,2753
2DST1,p1,9,consonants-av,none,1,1,3000,0,0,3,5,1,1,0,44511,<timeout>,1,47263,2749,<timeout>,1,47265,2751
2DST1,p1,10,consonants-av,none,1,1,3000,1,0,3,7,1,1,0,47527,<lshift>,1,48384,855,<timeout>,1,50279,2750
2DST1,p1,11,consonants-av,none,1,1,3000,0,1,2,7,1,1,0,50539,<timeout>,1,53292,2751,<timeout>,0,53295,2754
2DST1,p2,1,consonants-av,none,1,2,3000,0,0,3,3,1,1,0,79813,<timeout>,1,82565,2750,<timeout>,1,82568,2753
2DST1,p2,2,consonants-av,none,1,2,3000,0,0,4,7,1,1,0,82829,<timeout>,1,85582,2751,<timeout>,1,85585,2754
2DST1,p2,3,consonants-av,none,1,2,3000,0,1,5,3,1,1,0,85844,<timeout>,1,88596,2750,<timeout>,0,88599,2753
2DST1,p2,4,consonants-av,none,1,2,3000,1,1,4,7,1,1,0,88859,<timeout>,0,91612,2751,<timeout>,0,91614,2753
2DST1,p2,5,consonants-av,none,1,2,3000,0,0,3,4,1,1,0,91874,<lshift>,0,93397,1521,<timeout>,1,94626,2750
2DST1,p2,6,consonants-av,none,1,2,3000,1,1,4,7,1,1,0,94886,<lshift>,1,96599,1711,<timeout>,0,97638,2750
2DST1,p2,7,consonants-av,none,1,2,3000,0,0,7,7,1,1,0,97898,<timeout>,1,100649,2749,<timeout>,1,100652,2752
2DST1,p2,8,consonants-av,none,1,2,3000,0,0,5,4,1,1,0,100914,<timeout>,1,103666,2750,<timeout>,1,103668,2752
2DST1,p2,9,consonants-av,none,1,2,3000,1,0,7,8,1,1,0,103930,<lshift>,1,105353,1420,<timeout>,1,106683,2750
2DST1,p2,10,consonants-av,none,1,2,3000,0,0,7,8,1,1,0,106944,<timeout>,1,109697,2751,<timeout>,1,109699,2753
2DST1,p2,11,consonants-av,none,1,2,3000,1,0,7,1,1,1,0,109960,<lshift>,1,110885,922,<timeout>,1,112711,2748
2DST1,p2,12,consonants-av,none,1,2,3000,0,1,8,8,1,1,0,112972,<timeout>,1,115725,2751,<timeout>,0,115729,2755
2DST1,p3,1,none,squares,1,1,3000,0,0,4,4,0,0,1,130689,<timeout>,1,133440,2749,<timeout>,1,133443,2752
2DST1,p3,2,none,squares,1,1,3000,0,0,6,6,0,0,1,133703,<timeout>,1,136454,2749,<timeout>,1,136458,2753
2DST1,p3,3,none,squares,1,1,3000,0,0,2,7,0,0,1,136718,<timeout>,1,139469,2749,<timeout>,1,139473,2753
2DST1,p3,4,none,squares,1,1,3000,1,0,2,1,0,0,1,139732,<timeout>,0,142485,2751,<timeout>,1,142487,2753
2DST1,p3,5,none,squares,1,1,3000,1,0,2,5,0,0,1,142748,<timeout>,0,145500,2751,<timeout>,1,145503,2754
2DST1,p3,6,none,squares,1,1,3000,0,1,3,5,0,0,1,145762,<rshift>,1,146380,616,<timeout>,1,148516,2752
2DST1,p3,7,none,squares,1,1,3000,0,1,1,5,0,0,1,148776,<timeout>,1,151528,2750,<timeout>,0,151531,2753
2DST1,p3,8,none,squares,1,1,3000,1,1,1,5,0,0,1,151791,<rshift>,0,152177,384,<timeout>,1,154542,2749
2DST1,p3,9,none,squares,1,1,3000,1,1,1,5,0,0,1,154803,<rshift>,0,155540,735,<timeout>,1,157555,2750
