subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
2VAT1,p1,1,consonants-av,none,1,1,3000,0,0,2,2,1,1,0,15057,<timeout>,1,17808,2746,<timeout>,1,17814,2752
2VAT1,p1,2,consonants-av,none,1,1,3000,0,0,1,6,1,1,0,18082,<timeout>,1,20834,2747,<timeout>,1,20839,2752
2VAT1,p1,3,consonants-av,none,1,1,3000,1,0,1,3,1,1,0,21108,<lshift>,1,21798,685,<timeout>,1,23859,2746
2VAT1,p1,4,consonants-av,none,1,1,3000,0,0,5,4,1,1,0,24125,<timeout>,1,26877,2747,<timeout>,1,26882,2752
2VAT1,p1,5,consonants-av,none,1,1,3000,0,1,6,4,1,1,0,27150,<timeout>,1,29903,2748,<timeout>,0,29907,2752
2VAT1,p1,6,consonants-av,none,1,1,3000,1,1,6,4,1,1,0,30175,<lshift>,1,31148,967,<timeout>,0,32928,2747
2VAT1,p1,7,consonants-av,none,1,1,3000,0,0,5,6,1,1,0,33195,<timeout>,1,35947,2747,<timeout>,1,35952,2752
2VAT1,p1,8,consonants-av,none,1,1,3000,0,0,8,4,1,1,0,36221,<timeout>,1,38972,2746,<timeout>,1,38978,2752
2VAT1,p1,9,consonants-av,none,1,1,3000,1,1,8,4,1,1,0,39248,<lshift>,1,39865,612,<timeout>,0,42001,2748
2VAT1,p1,10,consonants-av,none,1,1,3000,1,0,8,3,1,1,0,42268,<lshift>,1,43082,809,<timeout>,1,45020,2747
2VAT1,p1,11,consonants-av,none,1,1,3000,0,1,1,3,1,1,0,45288,<timeout>,1,48040,2747,<timeout>,0,48045,2752
2VAT1,p2,1,consonants-av,none,1,2,3000,0,0,2,6,1,1,0,54752,<timeout>,1,57504,2747,<timeout>,1,57509,2752
2VAT1,p2,2,consonants-av,none,1,2,3000,0,0,8,1,1,1,0,57776,<timeout>,1,60530,2749,<timeout>,1,60534,2753
2VAT1,p2,3,consonants-av,none,1,2,3000,0,0,6,5,1,1,0,60798,<timeout>,1,63549,2746,<timeout>,1,63554,2751
2VAT1,p2,4,consonants-av,none,1,2,3000,1,0,8,7,1,1,0,63822,<lshift>,1,66463,2636,<timeout>,1,66575,2748
2VAT1,p2,5,consonants-av,none,1,2,3000,1,0,6,7,1,1,0,66843,<lshift>,1,68330,1481,<timeout>,1,69596,2747
2VAT1,p2,6,consonants-av,none,1,2,3000,0,1,2,7,1,1,0,69864,<timeout>,1,72617,2747,<timeout>,0,72622,2752
2VAT1,p2,7,consonants-av,none,1,2,3000,0,0,3,6,1,1,0,72889,<timeout>,1,75641,2747,<timeout>,1,75647,2753
2VAT1,p2,8,consonants-av,none,1,2,3000,0,0,8,3,1,1,0,75914,<timeout>,1,78667,2748,<timeout>,1,78672,2753
2VAT1,p2,9,consonants-av,none,1,2,3000,0,0,1,7,1,1,0,78938,<timeout>,1,81690,2746,<timeout>,1,81695,2751
2VAT1,p2,10,consonants-av,none,1,2,3000,0,1,2,3,1,1,0,81962,<timeout>,1,84715,2747,<timeout>,0,84719,2751
2VAT1,p2,11,consonants-av,none,1,2,3000,1,1,1,7,1,1,0,84989,<lshift>,1,85559,565,<timeout>,0,87741,2747
2VAT1,p2,12,consonants-av,none,1,2,3000,1,1,2,3,1,1,0,88008,<lshift>,1,89781,1771,<timeout>,0,90760,2750
2VAT1,p3,1,none,squares,1,1,3000,0,0,8,3,0,0,1,126957,<timeout>,1,129709,2750,<timeout>,1,129714,2755
2VAT1,p3,2,none,squares,1,1,3000,0,1,2,3,0,0,1,129983,<rshift>,1,130637,650,<timeout>,1,132736,2749
2VAT1,p3,3,none,squares,1,1,3000,0,1,1,3,0,0,1,133004,<rshift>,1,133479,471,<timeout>,1,135756,2748
2VAT1,p3,4,none,squares,1,1,3000,1,1,1,3,0,0,1,136022,<rshift>,0,136526,497,<timeout>,1,138774,2745
2VAT1,p3,5,none,squares,1,1,3000,0,0,5,7,0,0,1,139038,<timeout>,1,141791,2749,<timeout>,1,141795,2753
2VAT1,p3,6,none,squares,1,1,3000,1,0,5,6,0,0,1,142062,<timeout>,0,144815,2749,<timeout>,1,144820,2754
2VAT1,p3,7,none,squares,1,1,3000,0,0,3,1,0,0,1,145085,<timeout>,1,147838,2748,<timeout>,1,147842,2752
2VAT1,p3,8,none,squares,1,1,3000,1,0,3,5,0,0,1,148109,<timeout>,0,150860,2746,<timeout>,1,150865,2751
2VAT1,p3,9,none,squares,1,1,3000,1,1,3,5,0,0,1,151132,<rshift>,0,151734,598,<timeout>,1,153884,2748
2VAT1,p3,10,none,squares,1,1,3000,0,0,4,2,0,0,1,154150,<timeout>,1,156902,2748,<timeout>,1,156907,2753
2VAT1,p3,11,none,squares,1,1,3000,0,0,3,1,0,0,1,157174,<timeout>,1,159927,2749,<timeout>,1,159932,2754
2VAT1,p4,1,consonants-av,squares,2,1,3000,0,0,2,2,1,1,1,167850,<timeout>,1,170601,2746,<timeout>,1,170606,2751
2VAT1,p4,2,consonants-av,squares,2,1,3000,0,1,7,2,1,1,1,170872,<rshift>,1,171438,560,<timeout>,1,173624,2746
2VAT1,p4,3,consonants-av,squares,2,1,3000,1,0,7,1,1,1,1,173893,<lshift>,1,174635,737,<timeout>,1,176645,2747
2VAT1,p4,4,consonants-av,squares,2,1,3000,1,0,7,8,1,1,1,176910,<lshift>,1,177951,1035,<timeout>,1,179662,2746
2VAT1,p4,5,consonants-av,squares,2,1,3000,0,0,4,1,1,1,1,179928,<timeout>,1,182680,2747,<timeout>,1,182685,2752
2VAT1,p4,6,consonants-av,squares,2,1,3000,0,0,7,5,1,1,1,182953,<timeout>,1,185707,2749,<timeout>,1,185712,2754
2VAT1,p4,7,consonants-av,squares,2,1,3000,1,1,7,5,1,1,1,185977,<lshift>,1,186992,1009,<timeout>,0,188730,2747
2VAT1,p4,8,consonants-av,squares,2,1,3000,0,1,8,5,1,1,1,188995,<rshift>,1,189724,723,<timeout>,1,191747,2746
