subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
1DST1,p1,1,consonants-av,none,1,1,3000,0,0,2,8,1,1,0,24343,<timeout>,1,27095,2750,<timeout>,1,27098,2753
1DST1,p1,2,consonants-av,none,1,1,3000,1,1,2,8,1,1,0,27358,<timeout>,0,34437,7077,<timeout>,0,34439,7079
1DST1,p1,1,consonants-av,none,1,1,3000,0,0,7,1,1,1,0,13856,<timeout>,1,16610,2752,<timeout>,1,16613,2755
1DST1,p1,2,consonants-av,none,1,1,3000,0,1,4,1,1,1,0,16873,<timeout>,1,19625,2749,<timeout>,0,19628,2752
1DST1,p1,3,consonants-av,none,1,1,3000,1,0,4,4,1,1,0,19888,<lshift>,1,20847,957,<timeout>,1,22641,2751
1DST1,p1,4,consonants-av,none,1,1,3000,1,1,4,4,1,1,0,22903,<lshift>,1,24250,1344,<timeout>,0,25655,2749
1DST1,p1,5,consonants-av,none,1,1,3000,0,0,8,8,1,1,0,25915,<timeout>,1,28668,2751,<timeout>,1,28671,2754
1DST1,p1,6,consonants-av,none,1,1,3000,0,1,7,8,1,1,0,28931,<timeout>,1,31683,2750,<timeout>,0,31686,2753
1DST1,p1,7,consonants-av,none,1,1,3000,1,1,7,8,1,1,0,31947,<lshift>,1,32889,940,<timeout>,0,34698,2749
1DST1,p1,8,consonants-av,none,1,1,3000,0,0,1,7,1,1,0,34959,<timeout>,1,37712,2750,<timeout>,1,37715,2753
1DST1,p1,9,consonants-av,none,1,1,3000,0,0,5,4,1,1,0,37976,<timeout>,1,40728,2750,<timeout>,1,40731,2753
1DST1,p1,10,consonants-av,none,1,1,3000,1,0,5,5,1,1,0,40993,<lshift>,1,42048,1053,<timeout>,1,43745,2750
1DST1,p1,11,consonants-av,none,1,1,3000,0,0,8,4,1,1,0,44005,<timeout>,1,46757,2750,<timeout>,1,46760,2753
1DST1,p2,1,consonants-av,none,1,2,3000,0,0,4,8,1,1,0,69856,<timeout>,1,72608,2750,<timeout>,1,72611,2753
1DST1,p2,2,consonants-av,none,1,2,3000,0,0,8,1,1,1,0,72870,<timeout>,1,75622,2749,<timeout>,1,75625,2752
1DST1,p2,3,consonants-av,none,1,2,3000,0,1,6,8,1,1,0,75885,<timeout>,1,78637,2750,<timeout>,0,78639,2752
1DST1,p2,4,consonants-av,none,1,2,3000,0,0,1,4,1,1,0,78901,<timeout>,1,81653,2750,<timeout>,1,81657,2754
1DST1,p2,5,consonants-av,none,1,2,3000,1,0,6,5,1,1,0,81917,<lshift>,1,83043,1124,<timeout>,1,84668,2749
1DST1,p2,6,consonants-av,none,1,2,3000,1,1,1,4,1,1,0,84929,<lshift>,1,86930,1999,<timeout>,0,87682,2751
1DST1,p2,7,consonants-av,none,1,2,3000,1,1,6,5,1,1,0,87940,<lshift>,1,90456,2513,<timeout>,0,90692,2749
1DST1,p2,8,consonants-av,none,1,2,3000,0,0,4,8,1,1,0,90953,<timeout>,1,93705,2750,<timeout>,1,93708,2753
1DST1,p2,9,consonants-av,none,1,2,3000,0,1,4,5,1,1,0,93968,<lshift>,0,94991,1020,<timeout>,0,96721,2750
1DST1,p2,10,consonants-av,none,1,2,3000,1,0,4,7,1,1,0,96982,<timeout>,0,99734,2751,<timeout>,1,99737,2754
1DST1,p2,11,consonants-av,none,1,2,3000,0,0,3,2,1,1,0,99996,<lshift>,0,100099,101,<timeout>,1,102748,2750
1DST1,p2,12,consonants-av,none,1,2,3000,0,0,6,6,1,1,0,103006,<timeout>,1,105759,2751,<timeout>,1,105762,2754
1DST1,p3,1,none,squares,1,1,3000,0,0,8,7,0,0,1,117845,<timeout>,1,120596,2750,<timeout>,1,120599,2753
1DST1,p3,2,none,squares,1,1,3000,1,0,8,6,0,0,1,120859,<timeout>,0,123610,2749,<timeout>,1,123614,2753
