subnum,block,trial,dim1,dim2,nDim,n,isi,d1,d2,d3,d4,dotext,doaudio,dospatial,timestart,resp1,corr1,time2,rta,resp2,corr2,time3,rtb
3VAT4,p1,1,consonants-av,none,1,1,3000,0,0,4,2,1,1,0,9109,<lshift>,0,9152,39,<timeout>,1,11861,2748
3VAT4,p1,2,consonants-av,none,1,1,3000,0,0,2,1,1,1,0,12128,<timeout>,1,14881,2748,<timeout>,1,14884,2751
3VAT4,p1,3,consonants-av,none,1,1,3000,0,1,6,1,1,1,0,15146,<timeout>,1,17899,2748,<timeout>,0,17904,2753
3VAT4,p1,4,consonants-av,none,1,1,3000,1,0,6,5,1,1,0,18171,<timeout>,0,20923,2746,<timeout>,1,20927,2750
3VAT4,p1,5,consonants-av,none,1,1,3000,1,1,6,5,1,1,0,21193,<lshift>,1,21897,699,<timeout>,0,23945,2747
3VAT4,p1,6,consonants-av,none,1,1,3000,0,1,7,5,1,1,0,24215,<timeout>,1,26966,2746,<timeout>,0,26972,2752
3VAT4,p1,7,consonants-av,none,1,1,3000,1,0,7,1,1,1,0,27238,<lshift>,1,27830,587,<timeout>,1,29990,2747
3VAT4,p1,8,consonants-av,none,1,1,3000,1,1,7,1,1,1,0,30257,<lshift>,1,30900,638,<timeout>,0,33010,2748
3VAT4,p1,9,consonants-av,none,1,1,3000,0,0,8,6,1,1,0,33278,<timeout>,1,36031,2748,<timeout>,1,36036,2753
3VAT4,p1,10,consonants-av,none,1,1,3000,0,0,1,2,1,1,0,36303,<timeout>,1,39056,2748,<timeout>,1,39061,2753
3VAT4,p1,11,consonants-av,none,1,1,3000,0,0,8,5,1,1,0,39328,<timeout>,1,42080,2748,<timeout>,1,42085,2753
3VAT4,p2,1,consonants-av,none,1,2,3000,0,0,5,3,1,1,0,48352,<timeout>,1,51104,2747,<timeout>,1,51108,2751
3VAT4,p2,2,consonants-av,none,1,2,3000,0,0,3,6,1,1,0,51377,<timeout>,1,54130,2749,<timeout>,1,54135,2754
3VAT4,p2,3,consonants-av,none,1,2,3000,0,0,3,2,1,1,0,54401,<timeout>,1,57153,2747,<timeout>,1,57158,2752
3VAT4,p2,4,consonants-av,none,1,2,3000,0,0,6,4,1,1,0,57426,<timeout>,1,60177,2746,<timeout>,1,60183,2752
3VAT4,p2,5,consonants-av,none,1,2,3000,1,0,3,5,1,1,0,60451,<lshift>,1,61258,800,<lshift>,1,61535,1077
3VAT4,p2,6,consonants-av,none,1,2,3000,1,1,6,4,1,1,0,63463,<lshift>,1,64643,1175,<timeout>,0,66214,2746
3VAT4,p2,7,consonants-av,none,1,2,3000,1,1,3,5,1,1,0,66483,<lshift>,1,67195,707,<timeout>,0,69236,2748
3VAT4,p2,8,consonants-av,none,1,2,3000,0,0,3,1,1,1,0,69503,<timeout>,1,72256,2748,<timeout>,1,72262,2754
3VAT4,p2,9,consonants-av,none,1,2,3000,0,0,8,1,1,1,0,72529,<timeout>,1,75282,2748,<timeout>,1,75288,2754
3VAT4,p2,10,consonants-av,none,1,2,3000,0,1,2,1,1,1,0,75555,<timeout>,1,78308,2748,<timeout>,0,78313,2753
3VAT4,p2,11,consonants-av,none,1,2,3000,1,0,8,8,1,1,0,78580,<lshift>,1,79852,1267,<timeout>,1,81333,2748
3VAT4,p2,12,consonants-av,none,1,2,3000,0,1,8,1,1,1,0,81604,<timeout>,1,84356,2747,<timeout>,0,84361,2752
3VAT4,p3,1,none,squares,1,1,3000,0,0,6,7,0,0,1,89518,<timeout>,1,92270,2748,<timeout>,1,92275,2753
3VAT4,p3,2,none,squares,1,1,3000,1,1,6,7,0,0,1,92541,<rshift>,0,92870,324,<timeout>,1,95293,2747
3VAT4,p3,3,none,squares,1,1,3000,0,0,1,4,0,0,1,95560,<timeout>,1,98312,2748,<timeout>,1,98317,2753
3VAT4,p3,4,none,squares,1,1,3000,1,1,1,4,0,0,1,98582,<rshift>,0,99090,504,<timeout>,1,101335,2749
3VAT4,p3,5,none,squares,1,1,3000,1,0,1,7,0,0,1,101601,<timeout>,0,104354,2749,<timeout>,1,104359,2754
3VAT4,p3,6,none,squares,1,1,3000,0,1,7,7,0,0,1,104624,<rshift>,1,105074,446,<timeout>,1,107375,2747
3VAT4,p3,7,none,squares,1,1,3000,0,0,5,8,0,0,1,107641,<timeout>,1,110394,2749,<timeout>,1,110399,2754
3VAT4,p3,8,none,squares,1,1,3000,0,0,4,6,0,0,1,110665,<timeout>,1,113416,2746,<timeout>,1,113422,2752
3VAT4,p3,9,none,squares,1,1,3000,0,1,1,6,0,0,1,113689,<rshift>,1,114157,464,<timeout>,1,116442,2749
3VAT4,p3,10,none,squares,1,1,3000,1,0,1,8,0,0,1,116708,<timeout>,0,119461,2749,<timeout>,1,119466,2754
3VAT4,p3,11,none,squares,1,1,3000,0,0,3,2,0,0,1,119732,<timeout>,1,122483,2748,<timeout>,1,122488,2753
3VAT4,p4,1,consonants-av,squares,2,1,3000,0,0,2,2,1,1,1,128796,<timeout>,1,131548,2746,<timeout>,1,131553,2751
3VAT4,p4,2,consonants-av,squares,2,1,3000,0,0,6,4,1,1,1,131819,<timeout>,1,134571,2747,<timeout>,1,134577,2753
3VAT4,p4,3,consonants-av,squares,2,1,3000,0,0,8,6,1,1,1,134843,<timeout>,1,137596,2749,<timeout>,1,137600,2753
3VAT4,p4,4,consonants-av,squares,2,1,3000,0,0,5,1,1,1,1,137867,<timeout>,1,140619,2747,<timeout>,1,140623,2751
3VAT4,p4,5,consonants-av,squares,2,1,3000,1,1,5,1,1,1,1,140890,<lshift>,1,142439,1543,<rshift>,1,142453,1557
3VAT4,p4,6,consonants-av,squares,2,1,3000,1,0,5,7,1,1,1,143904,<lshift>,1,145879,1969,<timeout>,1,146656,2746
3VAT4,p4,7,consonants-av,squares,2,1,3000,0,0,4,4,1,1,1,146923,<timeout>,1,149675,2746,<timeout>,1,149680,2751
3VAT4,p4,8,consonants-av,squares,2,1,3000,0,1,7,4,1,1,1,149948,<rshift>,1,151438,1484,<timeout>,1,152699,2745
3VAT4,p4,9,consonants-av,squares,2,1,3000,1,1,7,4,1,1,1,152964,<lshift>,1,154045,1076,<rshift>,1,154099,1130
3VAT4,p4,10,consonants-av,squares,2,1,3000,0,1,4,4,1,1,1,155979,<rshift>,1,156954,969,<timeout>,1,158730,2745
3VAT4,p4,11,consonants-av,squares,2,1,3000,1,0,4,2,1,1,1,158995,<rshift>,0,160084,1084,<timeout>,0,161748,2748
3VAT4,t1,1,consonants-av,squares,2,1,3000,0,0,7,1,1,1,1,167434,<timeout>,1,170187,2747,<timeout>,1,170191,2751
3VAT4,t1,2,consonants-av,squares,2,1,3000,0,1,3,1,1,1,1,170459,<rshift>,1,171499,1034,<timeout>,1,173211,2746
3VAT4,t1,3,consonants-av,squares,2,1,3000,0,0,2,2,1,1,1,173478,<timeout>,1,176231,2748,<timeout>,1,176236,2753
3VAT4,t1,4,consonants-av,squares,2,1,3000,1,1,2,2,1,1,1,176502,<lshift>,1,177861,1353,<rshift>,1,177902,1394
3VAT4,t1,5,consonants-av,squares,2,1,3000,0,0,1,4,1,1,1,179513,<timeout>,1,182266,2747,<timeout>,1,182272,2753
3VAT4,t1,6,consonants-av,squares,2,1,3000,0,1,2,4,1,1,1,182541,<rshift>,1,183595,1048,<timeout>,1,185292,2745
3VAT4,t1,7,consonants-av,squares,2,1,3000,0,0,6,2,1,1,1,185559,<timeout>,1,188311,2747,<timeout>,1,188317,2753
3VAT4,t1,8,consonants-av,squares,2,1,3000,0,0,2,1,1,1,1,188584,<lshift>,0,191119,2529,<timeout>,1,191336,2746
3VAT4,t1,9,consonants-av,squares,2,1,3000,0,0,3,2,1,1,1,191603,<rshift>,1,192498,890,<timeout>,0,194356,2748
3VAT4,t1,10,consonants-av,squares,2,1,3000,0,0,1,3,1,1,1,194623,<timeout>,1,197375,2747,<timeout>,1,197380,2752
3VAT4,t1,11,consonants-av,squares,2,1,3000,1,0,1,7,1,1,1,197647,<lshift>,1,198389,736,<timeout>,1,200400,2747
3VAT4,t1,12,consonants-av,squares,2,1,3000,0,1,7,7,1,1,1,200667,<rshift>,1,201649,977,<timeout>,1,203419,2747
3VAT4,t1,13,consonants-av,squares,2,1,3000,1,0,7,6,1,1,1,203687,<lshift>,1,204947,1254,<timeout>,1,206439,2746
3VAT4,t1,14,consonants-av,squares,2,1,3000,0,0,4,3,1,1,1,206706,<timeout>,1,209459,2748,<timeout>,1,209464,2753
3VAT4,t1,15,consonants-av,squares,2,1,3000,0,0,3,5,1,1,1,209731,<timeout>,1,212486,2750,<timeout>,1,212490,2754
3VAT4,t1,16,consonants-av,squares,2,1,3000,0,0,2,4,1,1,1,212758,<timeout>,1,215511,2747,<timeout>,1,215515,2751
3VAT4,t1,17,consonants-av,squares,2,1,3000,0,1,5,4,1,1,1,215781,<rshift>,1,216745,958,<timeout>,1,218534,2747
3VAT4,t1,18,consonants-av,squares,2,1,3000,0,0,1,6,1,1,1,218803,<timeout>,1,221556,2748,<timeout>,1,221561,2753
3VAT4,t1,19,consonants-av,squares,2,1,3000,1,0,1,4,1,1,1,221828,<lshift>,1,222459,625,<timeout>,1,224580,2746
3VAT4,t1,20,consonants-av,squares,2,1,3000,0,0,2,6,1,1,1,224845,<timeout>,1,227597,2748,<timeout>,1,227602,2753
3VAT4,t1,21,consonants-av,squares,2,1,3000,0,0,4,1,1,1,1,227870,<timeout>,1,230622,2747,<timeout>,1,230627,2752
3VAT4,t1,22,consonants-av,squares,2,1,3000,0,1,1,1,1,1,1,230895,<timeout>,1,233647,2747,<timeout>,0,233652,2752
3VAT4,t1,23,consonants-av,squares,2,1,3000,0,1,4,1,1,1,1,233919,<rshift>,1,234784,860,<timeout>,1,236671,2747
3VAT4,t1,24,consonants-av,squares,2,1,3000,0,0,2,6,1,1,1,236937,<timeout>,1,239689,2747,<timeout>,1,239694,2752
3VAT4,t1,25,consonants-av,squares,2,1,3000,1,1,2,6,1,1,1,239961,<lshift>,1,240913,947,<timeout>,0,242713,2747
3VAT4,t1,26,consonants-av,squares,2,1,3000,1,0,2,5,1,1,1,242978,<lshift>,1,243975,991,<timeout>,1,245730,2746
3VAT4,t1,27,consonants-av,squares,2,1,3000,0,0,8,1,1,1,1,245997,<timeout>,1,248750,2748,<timeout>,1,248755,2753
3VAT4,t1,28,consonants-av,squares,2,1,3000,1,0,8,5,1,1,1,249022,<lshift>,1,250305,1278,<timeout>,1,251775,2748
3VAT4,t1,29,consonants-av,squares,2,1,3000,0,0,7,4,1,1,1,252043,<timeout>,1,254794,2745,<timeout>,1,254799,2750
3VAT4,t1,30,consonants-av,squares,2,1,3000,1,0,7,1,1,1,1,255065,<lshift>,1,255922,851,<timeout>,1,257817,2746
3VAT4,t1,31,consonants-av,squares,2,1,3000,1,1,7,1,1,1,1,258084,<rshift>,1,259181,1091,<lshift>,1,259232,1142
3VAT4,t2,1,consonants-av,squares,2,2,3000,0,0,1,5,1,1,1,265810,<timeout>,1,268563,2748,<timeout>,1,268568,2753
3VAT4,t2,2,consonants-av,squares,2,2,3000,0,0,6,2,1,1,1,268835,<timeout>,1,271588,2747,<timeout>,1,271592,2751
3VAT4,t2,3,consonants-av,squares,2,2,3000,1,1,1,5,1,1,1,271859,<lshift>,1,272618,753,<rshift>,1,272667,802
3VAT4,t2,4,consonants-av,squares,2,2,3000,1,0,6,5,1,1,1,274874,<lshift>,1,275686,806,<timeout>,1,277626,2746
3VAT4,t2,5,consonants-av,squares,2,2,3000,0,0,2,6,1,1,1,277892,<timeout>,1,280644,2746,<timeout>,1,280649,2751
3VAT4,t2,6,consonants-av,squares,2,2,3000,1,1,6,5,1,1,1,280917,<lshift>,1,281804,882,<rshift>,1,281841,919
3VAT4,t2,7,consonants-av,squares,2,2,3000,0,0,8,4,1,1,1,283930,<timeout>,1,286683,2748,<timeout>,1,286687,2752
3VAT4,t2,8,consonants-av,squares,2,2,3000,1,0,6,8,1,1,1,286954,<lshift>,1,287786,826,<timeout>,1,289705,2745
3VAT4,t2,9,consonants-av,squares,2,2,3000,0,0,1,1,1,1,1,289971,<timeout>,1,292722,2746,<timeout>,1,292727,2751
3VAT4,t2,10,consonants-av,squares,2,2,3000,1,0,6,4,1,1,1,292993,<lshift>,1,293973,974,<timeout>,1,295745,2746
3VAT4,t2,11,consonants-av,squares,2,2,3000,0,0,6,4,1,1,1,296013,<timeout>,1,298765,2747,<timeout>,1,298769,2751
3VAT4,t2,12,consonants-av,squares,2,2,3000,0,1,8,4,1,1,1,299037,<rshift>,1,300054,1011,<timeout>,1,301789,2746
3VAT4,t2,13,consonants-av,squares,2,2,3000,1,1,6,4,1,1,1,302055,<lshift>,1,302987,927,<rshift>,1,303025,965
3VAT4,t2,14,consonants-av,squares,2,2,3000,0,0,1,3,1,1,1,305071,<timeout>,1,307825,2749,<timeout>,1,307830,2754
3VAT4,t2,15,consonants-av,squares,2,2,3000,0,1,8,4,1,1,1,308097,<rshift>,1,308915,813,<timeout>,1,310849,2747
3VAT4,t2,16,consonants-av,squares,2,2,3000,0,0,8,1,1,1,1,311116,<timeout>,1,313869,2747,<timeout>,1,313874,2752
3VAT4,t2,17,consonants-av,squares,2,2,3000,0,0,3,5,1,1,1,314140,<timeout>,1,316893,2747,<timeout>,1,316898,2752
3VAT4,t2,18,consonants-av,squares,2,2,3000,1,0,8,5,1,1,1,317164,<lshift>,1,318129,960,<timeout>,1,319917,2748
3VAT4,t2,19,consonants-av,squares,2,2,3000,0,1,5,5,1,1,1,320185,<rshift>,1,320980,790,<timeout>,1,322937,2747
3VAT4,t2,20,consonants-av,squares,2,2,3000,0,0,6,8,1,1,1,323203,<timeout>,1,325954,2745,<timeout>,1,325959,2750
3VAT4,t2,21,consonants-av,squares,2,2,3000,0,1,8,5,1,1,1,326227,<rshift>,1,327050,818,<timeout>,1,328979,2747
3VAT4,t2,22,consonants-av,squares,2,2,3000,1,0,6,4,1,1,1,329246,<lshift>,1,330120,869,<timeout>,1,331997,2746
3VAT4,t2,23,consonants-av,squares,2,2,3000,0,0,2,6,1,1,1,332263,<rshift>,1,333947,1678,<rshift>,0,334462,2193
3VAT4,t2,24,consonants-av,squares,2,2,3000,0,0,4,1,1,1,1,335278,<rshift>,1,335286,3,<rshift>,0,335308,25
3VAT4,t2,25,consonants-av,squares,2,2,3000,0,0,4,1,1,1,1,338293,<timeout>,1,341045,2747,<timeout>,1,341050,2752
3VAT4,t2,26,consonants-av,squares,2,2,3000,0,1,6,1,1,1,1,341315,<rshift>,1,342980,1659,<timeout>,1,344067,2746
3VAT4,t2,27,consonants-av,squares,2,2,3000,1,0,4,7,1,1,1,344333,<lshift>,1,345261,922,<timeout>,1,347085,2746
3VAT4,t2,28,consonants-av,squares,2,2,3000,0,0,8,4,1,1,1,347352,<timeout>,1,350104,2747,<timeout>,1,350109,2752
3VAT4,t2,29,consonants-av,squares,2,2,3000,0,0,6,6,1,1,1,350376,<timeout>,1,353128,2746,<timeout>,1,353133,2751
3VAT4,t2,30,consonants-av,squares,2,2,3000,0,1,3,4,1,1,1,353400,<rshift>,1,354248,842,<timeout>,1,356152,2746
3VAT4,t2,31,consonants-av,squares,2,2,3000,0,0,3,5,1,1,1,356419,<timeout>,1,359171,2746,<timeout>,1,359176,2751
3VAT4,t2,32,consonants-av,squares,2,2,3000,0,0,4,6,1,1,1,359443,<timeout>,1,362196,2748,<timeout>,1,362200,2752
